hid,pid,sample_geo,ptotals,prtotals,pworker,rpworker,rpage,rpsex
1356588,2,2101,1,1,2,2,4,2
1356588,3,2101,1,1,2,2,3,1
1356588,4,2101,1,1,2,2,3,1
1356588,5,2101,1,1,2,2,1,1
1356669,1,1901,1,1,1,1,13,1
1356669,2,1901,1,1,2,2,9,2
1356669,3,1901,1,1,2,2,3,2
1356669,4,1901,1,1,2,2,2,2
1356669,5,1901,1,1,2,2,1,2
1356687,1,2001,1,1,1,1,9,1
1356687,2,2001,1,1,1,1,8,2
1356687,3,2001,1,1,2,2,2,1
1356687,4,2001,1,1,2,2,1,1
1356743,1,301,1,1,1,1,10,2
1356743,2,301,1,1,2,2,5,2
1356743,3,301,1,1,1,1,4,2
1356899,1,1700,1,1,2,2,18,1
1356908,1,503,1,1,2,2,5,2
1356939,1,2001,1,1,2,2,15,1
1357013,1,1202,1,1,1,1,9,1
1357013,2,1202,1,1,1,1,9,2
1357014,1,2600,1,1,1,1,9,1
1357118,1,703,1,1,1,1,10,2
1357118,2,703,1,1,2,2,4,1
1357187,1,1504,1,1,2,2,16,2
1357278,1,1204,1,1,1,1,13,1
1357278,2,1204,1,1,2,2,12,2
1357301,1,1700,1,1,2,2,17,1
1357301,2,1700,1,1,2,2,17,2
1357311,1,2002,1,1,1,1,11,1
1357311,2,2002,1,1,1,1,12,2
1357402,1,1204,1,1,2,2,16,1
1357402,2,1204,1,1,2,2,14,2
1357452,1,503,1,1,1,1,12,1
1357452,2,503,1,1,1,1,11,2
1357452,3,503,1,1,1,1,5,2
1357452,4,503,1,1,2,2,5,1
1357480,1,306,1,1,1,1,4,2
1357515,1,2201,1,1,1,1,13,1
1357515,2,2201,1,1,1,1,12,2
1357579,1,800,1,1,2,2,17,1
1357579,2,800,1,1,1,1,14,2
1357657,1,2103,1,1,2,2,17,2
1357698,1,703,1,1,1,1,7,1
1357698,2,703,1,1,1,1,8,2
1357698,3,703,1,1,2,2,1,2
1357698,4,703,1,1,2,2,2,1
1357698,5,703,1,1,2,2,2,1
1357784,1,102,1,1,1,1,12,1
1357784,2,102,1,1,1,1,12,2
1357784,3,102,1,1,1,1,4,1
1357831,1,2101,1,1,2,2,8,1
1357831,2,2101,1,1,1,1,9,2
1357831,3,2101,1,1,2,2,3,2
1357831,4,2101,1,1,2,2,14,2
1357847,1,701,1,1,2,2,5,2
1357847,2,701,1,1,1,1,5,1
1357863,1,1205,1,1,2,2,16,1
1357922,1,1502,1,1,2,2,10,2
1357922,2,1502,1,1,1,1,10,1
1357922,3,1502,1,1,2,2,3,1
1357922,4,1502,1,1,2,2,2,2
1357922,5,1502,1,1,2,2,2,2
1357926,1,2201,1,1,2,2,14,1
1357926,2,2201,1,1,2,2,13,2
1358152,1,502,1,1,1,1,12,2
1358152,2,502,1,1,2,2,4,1
1358178,1,901,1,1,2,2,10,1
1358178,2,901,1,1,2,2,9,2
1358178,3,901,1,1,1,1,5,1
1358178,4,901,1,1,2,2,4,1
1358178,5,901,1,1,2,2,4,2
1358197,1,1104,1,1,1,1,8,2
1358229,1,1202,1,1,2,2,9,2
1358229,2,1202,1,1,1,1,10,1
1358243,1,1101,1,1,2,2,14,1
1358243,2,1101,1,1,2,2,13,2
1358285,1,906,1,1,2,2,10,2
1358285,2,906,1,1,2,2,4,1
1358285,3,906,1,1,2,2,3,2
1358285,4,906,1,1,2,2,2,2
1358290,1,2102,1,1,2,2,14,2
1358291,1,1302,1,1,1,1,5,2
1358315,1,701,1,1,2,2,15,1
1358441,1,602,1,1,2,2,18,2
1358478,1,1404,1,1,2,2,10,1
1358631,1,306,1,1,2,2,12,2
1358631,2,306,1,1,1,1,13,1
1358631,3,306,1,1,2,2,13,1
1358640,1,906,1,1,2,2,4,1
1358743,1,2104,1,1,1,1,10,2
1358743,2,2104,1,1,1,1,11,1
1358743,3,2104,1,1,1,1,5,2
1358783,1,1502,1,1,2,2,12,2
1358812,1,1504,1,1,2,2,18,2
1358868,1,2002,1,1,1,1,8,1
1358868,2,2002,1,1,2,2,4,2
1358868,3,2002,1,1,2,2,3,2
1358875,1,1106,1,1,1,1,10,1
1358875,2,1106,1,1,2,2,10,2
1358875,3,1106,1,1,2,2,5,2
1358875,4,1106,1,1,2,2,4,1
1358875,5,1106,1,1,2,2,3,1
1358875,6,1106,1,1,2,2,2,1
1358906,1,2003,1,1,2,2,15,1
1358906,2,2003,1,1,1,1,15,2
1358931,1,502,1,1,1,1,13,1
1359023,1,1700,1,1,1,1,11,2
1359023,2,1700,1,1,1,1,11,1
1359023,3,1700,1,1,1,1,4,2
1359045,1,2201,1,1,1,1,13,2
1359045,2,2201,1,1,2,2,14,1
1359045,3,2201,1,1,1,1,6,1
1359079,1,503,1,1,2,2,14,2
1359079,2,503,1,1,2,2,14,1
1359109,1,2600,1,1,2,2,13,2
1359115,1,503,1,1,2,2,5,2
1359168,1,1903,1,1,1,1,13,1
1359202,1,2003,1,1,2,2,17,1
1359206,1,1403,1,1,1,1,10,1
1359206,2,1403,1,1,1,1,9,2
1359206,3,1403,1,1,2,2,3,1
1359206,4,1403,1,1,2,2,2,2
1359227,1,1503,1,1,1,1,14,1
1359227,2,1503,1,1,1,1,12,2
1359234,1,1700,1,1,1,1,10,2
1359234,2,1700,1,1,1,1,10,1
1359234,3,1700,1,1,2,2,4,2
1359234,4,1700,1,1,2,2,3,2
1359505,1,400,1,1,1,1,7,2
1359505,2,400,1,1,2,2,3,2
1359505,3,400,1,1,2,2,3,2
1359505,4,400,1,1,2,2,3,2
1359624,1,2600,1,1,1,1,13,2
1359624,2,2600,1,1,2,2,13,2
1359644,1,906,1,1,1,1,12,1
1359644,2,906,1,1,1,1,13,2
1359664,1,2202,1,1,1,1,12,2
1359664,2,2202,1,1,2,2,4,2
1359664,3,2202,1,1,2,2,6,1
1359664,4,2202,1,1,2,2,5,1
1359664,5,2202,1,1,1,1,5,1
1359664,6,2202,1,1,2,2,11,1
1359792,1,501,1,1,2,2,14,1
1359897,1,1600,1,1,2,2,18,1
1359897,2,1600,1,1,2,2,17,2
1359939,1,1104,1,1,1,1,11,2
1359939,2,1104,1,1,2,2,4,2
1359977,1,1404,1,1,1,1,12,2
1359977,2,1404,1,1,1,1,12,1
1359977,3,1404,1,1,2,2,5,1
1360079,1,906,1,1,1,1,12,1
1360124,1,1301,1,1,1,1,11,1
1360124,2,1301,1,1,1,1,11,1
1360139,1,1302,1,1,1,1,7,1
1360219,1,907,1,1,1,1,8,1
1360219,2,907,1,1,2,2,7,2
1360219,3,907,1,1,2,2,1,1
1360219,4,907,1,1,2,2,1,1
1360267,1,907,1,1,1,1,6,1
1360267,2,907,1,1,2,2,6,2
1360313,1,1403,1,1,2,2,13,1
1360352,1,2500,1,1,2,2,7,2
1360352,2,2500,1,1,2,2,4,2
1360352,3,2500,1,1,2,2,3,1
1360352,4,2500,1,1,2,2,3,1
1360371,1,306,1,1,1,1,12,2
1360371,2,306,1,1,2,2,14,1
1360380,1,502,1,1,2,2,11,2
1360420,1,904,1,1,1,1,7,1
1360420,2,904,1,1,2,2,6,2
1360420,3,904,1,1,2,2,1,2
1360425,1,2001,1,1,1,1,8,2
1360425,2,2001,1,1,1,1,8,1
1360425,3,2001,1,1,2,2,3,1
1360425,4,2001,1,1,2,2,2,1
1360425,5,2001,1,1,2,2,2,1
1360425,6,2001,1,1,2,2,1,1
1360425,7,2001,1,1,2,2,4,2
1360462,1,101,1,1,1,1,10,1
1360462,2,101,1,1,1,1,10,2
1360462,3,101,1,1,2,2,3,1
1360462,4,101,1,1,2,2,3,2
1360544,1,1301,1,1,2,2,12,1
1360544,2,1301,1,1,1,1,11,2
1360544,3,1301,1,1,1,1,6,2
1360544,4,1301,1,1,1,1,5,2
1360544,5,1301,1,1,2,2,16,1
1360544,6,1301,1,1,2,2,15,2
1360588,1,2104,1,1,1,1,5,1
1360656,1,101,1,1,2,2,12,2
1360664,1,306,1,1,2,2,4,2
1360685,1,1402,1,1,2,2,17,2
1360705,1,2202,1,1,1,1,8,2
1360833,1,1205,1,1,1,1,18,1
1360833,2,1205,1,1,2,2,18,2
1360924,1,1904,1,1,2,2,18,2
1360944,1,601,1,1,1,1,12,2
1360944,2,601,1,1,1,1,11,1
1361033,1,1003,1,1,1,1,11,1
1361033,2,1003,1,1,1,1,10,2
1361033,3,1003,1,1,1,1,4,2
1361033,4,1003,1,1,2,2,3,1
1361050,1,2400,1,1,2,2,18,2
1361054,1,2302,1,1,1,1,12,1
1361054,2,2302,1,1,1,1,8,2
1361054,3,2302,1,1,2,2,2,1
1361054,4,2302,1,1,1,1,5,1
1361055,1,1001,1,1,1,1,12,1
1361055,2,1001,1,1,1,1,11,2
1361082,1,1105,1,1,2,2,16,2
1361114,1,307,1,1,1,1,12,2
1361114,2,307,1,1,2,2,3,1
1361120,1,1902,1,1,1,1,8,1
1361120,2,1902,1,1,1,1,8,2
1361211,1,602,1,1,1,1,13,2
1361233,1,1103,1,1,1,1,6,2
1361235,1,1105,1,1,2,2,17,2
1361238,1,1103,1,1,1,1,9,1
1361238,2,1103,1,1,1,1,9,2
1361240,1,2101,1,1,1,1,9,1
1361240,2,2101,1,1,1,1,8,2
1361273,1,1101,1,1,2,2,16,1
1361273,2,1101,1,1,2,2,15,2
1361339,1,2600,1,1,2,2,15,2
1361339,2,2600,1,1,2,2,16,1
1361389,1,501,1,1,2,2,14,1
1361488,1,1504,1,1,1,1,9,1
1361488,2,1504,1,1,2,2,9,2
1361488,3,1504,1,1,2,2,2,1
1361488,4,1504,1,1,2,2,3,1
1361788,1,1001,1,1,1,1,10,1
1361788,2,1001,1,1,1,1,10,2
1361788,3,1001,1,1,2,2,3,2
1361788,4,1001,1,1,2,2,2,2
1361800,1,702,1,1,1,1,7,2
1361859,1,904,1,1,1,1,8,1
1361859,2,904,1,1,1,1,7,2
1361859,3,904,1,1,2,2,1,1
1361862,1,2202,1,1,1,1,8,1
1361862,2,2202,1,1,1,1,8,2
1361862,3,2202,1,1,2,2,2,1
1361862,4,2202,1,1,2,2,2,1
1361882,1,1700,1,1,2,2,15,2
1361901,1,2003,1,1,2,2,8,2
1361901,2,2003,1,1,2,2,2,2
1361901,3,2003,1,1,2,2,1,1
1361901,4,2003,1,1,1,1,8,1
1361903,1,1202,1,1,1,1,11,2
1361903,2,1202,1,1,1,1,10,1
1361903,3,1202,1,1,1,1,5,1
1361903,4,1202,1,1,2,2,4,2
1361906,1,1202,1,1,2,2,18,1
1361906,2,1202,1,1,1,1,12,2
1361921,1,1205,1,1,2,2,14,2
1361927,1,301,1,1,2,2,11,1
1361927,2,301,1,1,1,1,11,2
1361946,1,2400,1,1,2,2,9,1
1361961,1,303,1,1,1,1,7,1
1361977,1,2103,1,1,1,1,10,2
1361977,2,2103,1,1,1,1,12,1
1361977,3,2103,1,1,2,2,2,1
1361996,1,2600,1,1,1,1,13,1
1361996,2,2600,1,1,1,1,13,2
1361996,3,2600,1,1,1,1,7,1
1361996,4,2600,1,1,1,1,6,2
1362075,1,905,1,1,2,2,10,1
1362082,1,2001,1,1,2,2,12,2
1362082,2,2001,1,1,2,2,6,2
1362159,1,1402,1,1,2,2,16,1
1362159,2,1402,1,1,1,1,8,2
1362159,3,1402,1,1,2,2,5,2
1362159,4,1402,1,1,2,2,4,2
1362159,5,1402,1,1,2,2,3,2
1362159,6,1402,1,1,2,2,2,2
1362159,7,1402,1,1,2,2,14,2
1362201,1,2400,1,1,1,1,8,2
1362201,2,2400,1,1,2,2,2,1
1362201,3,2400,1,1,2,2,2,1
1362201,4,2400,1,1,2,2,1,2
1362309,1,2600,1,1,2,2,17,1
1362309,2,2600,1,1,2,2,13,2
1362325,1,2102,1,1,2,2,18,1
1362342,1,1903,1,1,1,1,11,1
1362343,1,901,1,1,2,2,15,1
1362381,1,2202,1,1,1,1,7,1
1362381,2,2202,1,1,1,1,7,2
1362381,3,2202,1,1,2,2,1,1
1362381,4,2202,1,1,2,2,1,1
1362391,1,2101,1,1,1,1,8,2
1362391,2,2101,1,1,2,2,4,1
1362391,3,2101,1,1,2,2,3,2
1362391,4,2101,1,1,2,2,2,1
1362411,1,1403,1,1,2,2,11,1
1362441,1,903,1,1,1,1,11,2
1362450,1,906,1,1,2,2,4,1
1362496,1,907,1,1,2,2,14,2
1362579,1,601,1,1,2,2,12,2
1362579,2,601,1,1,2,2,11,1
1362786,1,1103,1,1,1,1,14,1
1362786,2,1103,1,1,1,1,13,2
1362869,1,1102,1,1,2,2,18,1
1362869,2,1102,1,1,1,1,16,2
1362869,3,1102,1,1,2,2,10,1
1362947,1,2003,1,1,1,1,13,1
1362947,2,2003,1,1,2,2,11,2
1362964,1,906,1,1,1,1,13,2
1362964,2,906,1,1,2,2,5,1
1362964,3,906,1,1,2,2,3,1
1362990,1,2102,1,1,1,1,16,1
1362990,2,2102,1,1,1,1,14,2
1363001,1,800,1,1,1,1,8,1
1363001,2,800,1,1,2,2,8,2
1363001,3,800,1,1,2,2,3,1
1363001,4,800,1,1,2,2,2,1
1363001,5,800,1,1,2,2,2,2
1363001,6,800,1,1,2,2,1,1
1363001,7,800,1,1,2,2,1,2
1363068,1,2001,1,1,1,1,9,2
1363068,2,2001,1,1,1,1,5,2
1363068,3,2001,1,1,2,2,4,1
1363068,4,2001,1,1,2,2,3,2
1363068,5,2001,1,1,2,2,2,1
1363068,6,2001,1,1,2,2,2,2
1363068,7,2001,1,1,2,2,2,1
1363068,8,2001,1,1,2,2,1,2
1363119,1,1002,1,1,1,1,12,1
1363119,2,1002,1,1,1,1,12,2
1363119,3,1002,1,1,1,1,6,1
1363124,1,2500,1,1,2,2,13,1
1363124,2,2500,1,1,1,1,11,2
1363124,3,2500,1,1,1,1,5,2
1363163,1,2302,1,1,1,1,5,1
1363167,1,1203,1,1,2,2,18,2
1363168,1,305,1,1,1,1,10,2
1363168,2,305,1,1,1,1,9,1
1363168,3,305,1,1,2,2,3,2
1363168,4,305,1,1,2,2,3,1
1363218,1,1401,1,1,1,1,9,2
1363218,2,1401,1,1,1,1,9,1
1363244,1,1103,1,1,2,2,15,2
1363262,1,906,1,1,1,1,5,2
1363262,2,906,1,1,2,2,5,2
1363325,1,1204,1,1,2,2,18,1
1363325,2,1204,1,1,2,2,17,2
1363354,1,2103,1,1,1,1,8,2
1363354,2,2103,1,1,1,1,9,1
1363354,3,2103,1,1,2,2,2,1
1363354,4,2103,1,1,2,2,1,1
1363357,1,1501,1,1,1,1,9,1
1363357,2,1501,1,1,2,2,8,2
1363357,3,1501,1,1,2,2,1,1
1363357,4,1501,1,1,2,2,1,1
1363407,1,1800,1,1,2,2,12,2
1363426,1,1205,1,1,2,2,18,1
1363494,1,2002,1,1,1,1,12,1
1363494,2,2002,1,1,2,2,11,2
1363494,3,2002,1,1,1,1,4,2
1363495,1,1103,1,1,1,1,13,1
1363504,1,702,1,1,1,1,9,1
1363504,2,702,1,1,2,2,6,2
1363504,3,702,1,1,2,2,1,2
1363551,1,2301,1,1,2,2,18,2
1363553,1,702,1,1,1,1,11,1
1363553,2,702,1,1,2,2,13,2
1363553,3,702,1,1,1,1,5,2
1363553,4,702,1,1,2,2,4,1
1363567,1,1600,1,1,1,1,9,1
1363567,2,1600,1,1,1,1,7,2
1363614,1,301,1,1,1,1,7,2
1363614,2,301,1,1,1,1,7,1
1363623,1,800,1,1,1,1,12,2
1363623,2,800,1,1,1,1,12,1
1363699,1,1302,1,1,1,1,12,2
1363747,1,601,1,1,1,1,8,2
1363747,2,601,1,1,1,1,9,1
1363760,1,1401,1,1,1,1,8,1
1363760,2,1401,1,1,1,1,8,2
1363760,3,1401,1,1,2,2,2,2
1363760,4,1401,1,1,2,2,1,2
1363786,1,2102,1,1,1,1,13,1
1363786,2,2102,1,1,1,1,12,2
1363786,3,2102,1,1,1,1,5,1
1363791,1,1105,1,1,2,2,18,2
1363822,1,302,1,1,1,1,14,1
1363822,2,302,1,1,1,1,13,2
1363831,1,1403,1,1,1,1,11,1
1363831,2,1403,1,1,1,1,11,2
1363831,3,1403,1,1,2,2,4,2
1363934,1,400,1,1,1,1,8,1
1363934,2,400,1,1,1,1,8,2
1363934,3,400,1,1,2,2,2,1
1363934,4,400,1,1,2,2,2,2
1363934,5,400,1,1,1,1,14,1
1364038,1,1902,1,1,1,1,12,1
1364038,2,1902,1,1,1,1,13,2
1364038,3,1902,1,1,2,2,5,1
1364053,1,2400,1,1,1,1,13,2
1364060,1,2101,1,1,1,1,10,2
1364119,1,302,1,1,1,1,11,2
1364119,2,302,1,1,2,2,14,1
1364135,1,1700,1,1,1,1,13,1
1364135,2,1700,1,1,1,1,12,2
1364187,1,1401,1,1,1,1,13,1
1364278,1,800,1,1,1,1,10,2
1364278,2,800,1,1,1,1,11,1
1364278,3,800,1,1,2,2,3,1
1364278,4,800,1,1,2,2,2,1
1364306,1,2202,1,1,1,1,6,1
1364306,2,2202,1,1,2,2,4,1
1364306,3,2202,1,1,1,1,6,2
1364338,1,1302,1,1,2,2,16,2
1364338,2,1302,1,1,2,2,17,1
1364368,1,1204,1,1,2,2,14,2
1364368,2,1204,1,1,1,1,7,1
1364418,1,2003,1,1,1,1,12,1
1364446,1,306,1,1,1,1,11,2
1364446,2,306,1,1,1,1,16,1
1364446,3,306,1,1,1,1,5,2
1364569,1,302,1,1,1,1,12,1
1364569,2,302,1,1,1,1,11,2
1364675,1,1502,1,1,1,1,12,1
1364675,2,1502,1,1,1,1,10,2
1364675,3,1502,1,1,2,2,3,2
1364675,4,1502,1,1,2,2,3,2
1364675,5,1502,1,1,2,2,2,2
1364714,1,2102,1,1,2,2,15,2
1364778,1,307,1,1,2,2,12,1
1364885,1,102,1,1,1,1,12,2
1364908,1,906,1,1,1,1,10,1
1364908,2,906,1,1,2,2,10,2
1364908,3,906,1,1,2,2,3,1
1364972,1,305,1,1,2,2,15,2
1365083,1,2102,1,1,2,2,12,2
1365083,2,2102,1,1,2,2,11,1
1365122,1,1504,1,1,2,2,17,1
1365122,2,1504,1,1,2,2,15,2
1365144,1,1901,1,1,1,1,7,2
1365290,1,2201,1,1,2,2,14,2
1365295,1,903,1,1,1,1,12,1
1365295,2,903,1,1,1,1,13,2
1365305,1,2002,1,1,1,1,11,2
1365305,2,2002,1,1,2,2,4,1
1365320,1,906,1,1,2,2,15,1
1365358,1,1902,1,1,2,2,13,1
1365383,1,102,1,1,2,2,17,2
1365481,1,1203,1,1,2,2,14,1
1365481,2,1203,1,1,2,2,14,2
1365785,1,501,1,1,2,2,15,1
1365788,1,1901,1,1,1,1,8,1
1365788,2,1901,1,1,1,1,8,2
1365795,1,308,1,1,1,1,6,1
1365795,2,308,1,1,1,1,6,2
1365801,1,1402,1,1,2,2,14,1
1365801,2,1402,1,1,1,1,13,2
1365842,1,1401,1,1,1,1,6,1
1365985,1,2303,1,1,1,1,13,2
1365985,2,2303,1,1,1,1,13,1
1366025,1,304,1,1,1,1,6,1
1366025,2,304,1,1,2,2,6,2
1366049,1,2103,1,1,2,2,18,2
1366063,1,2500,1,1,1,1,10,2
1366063,2,2500,1,1,1,1,9,1
1366063,3,2500,1,1,2,2,2,2
1366063,4,2500,1,1,2,2,2,1
1366063,5,2500,1,1,2,2,1,1
1366130,1,901,1,1,2,2,13,1
1366130,2,901,1,1,1,1,13,2
1366132,1,1402,1,1,1,1,11,1
1366156,1,1001,1,1,1,1,7,2
1366178,1,2301,1,1,1,1,11,1
1366178,2,2301,1,1,1,1,10,2
1366238,1,901,1,1,1,1,13,2
1366281,1,1700,1,1,1,1,9,1
1366281,2,1700,1,1,1,1,9,2
1366281,3,1700,1,1,2,2,4,1
1366348,1,2103,1,1,1,1,13,1
1366348,2,2103,1,1,1,1,13,2
1366348,3,2103,1,1,2,2,6,1
1366373,1,2500,1,1,1,1,11,1
1366373,2,2500,1,1,1,1,10,2
1366373,3,2500,1,1,1,1,5,1
1366373,4,2500,1,1,2,2,5,2
1366395,1,1401,1,1,1,1,6,1
1366400,1,1503,1,1,1,1,6,1
1366400,2,1503,1,1,1,1,8,2
1366440,1,703,1,1,1,1,12,2
1366440,2,703,1,1,2,2,13,1
1366440,3,703,1,1,1,1,5,2
1366477,1,1105,1,1,2,2,9,1
1366477,2,1105,1,1,1,1,10,1
1366563,1,2102,1,1,2,2,16,1
1366565,1,308,1,1,2,2,11,2
1366565,2,308,1,1,1,1,11,1
1366565,3,308,1,1,2,2,4,1
1366565,4,308,1,1,2,2,4,2
1366574,1,1103,1,1,1,1,12,1
1366574,2,1103,1,1,2,2,6,1
1366598,1,1903,1,1,2,2,11,2
1366598,2,1903,1,1,1,1,11,1
1366598,3,1903,1,1,1,1,5,2
1366610,1,2103,1,1,1,1,6,2
1366610,2,2103,1,1,2,2,7,1
1366610,3,2103,1,1,2,2,2,1
1366610,4,2103,1,1,2,2,3,1
1366628,1,702,1,1,1,1,13,1
1366628,2,702,1,1,2,2,12,2
1366733,1,1503,1,1,2,2,7,1
1366768,1,701,1,1,2,2,17,1
1366768,2,701,1,1,2,2,15,2
1366786,1,1102,1,1,2,2,11,1
1366786,2,1102,1,1,2,2,11,2
1366786,3,1102,1,1,1,1,6,2
1366786,4,1102,1,1,2,2,4,2
1366811,1,2003,1,1,1,1,7,2
1366811,2,2003,1,1,1,1,6,1
1366811,3,2003,1,1,1,1,7,2
1366811,4,2003,1,1,1,1,7,2
1366815,1,1600,1,1,2,2,11,1
1366815,2,1600,1,1,2,2,12,2
1366851,1,2001,1,1,2,2,13,1
1366851,2,2001,1,1,1,1,12,2
1366868,1,601,1,1,2,2,8,2
1366868,2,601,1,1,1,1,8,1
1366881,1,1902,1,1,1,1,11,1
1366881,2,1902,1,1,1,1,10,2
1366881,3,1902,1,1,1,1,5,2
1366919,1,1504,1,1,2,2,18,2
1366966,1,800,1,1,2,2,15,2
1366995,1,906,1,1,2,2,4,2
1367010,1,502,1,1,1,1,12,1
1367010,2,502,1,1,1,1,11,2
1367010,3,502,1,1,2,2,4,1
1367088,1,2202,1,1,1,1,6,2
1367088,2,2202,1,1,1,1,6,2
1367102,1,307,1,1,1,1,8,1
1367102,2,307,1,1,1,1,7,2
1367102,3,307,1,1,2,2,1,1
1367102,4,307,1,1,2,2,1,2
1367137,1,1001,1,1,1,1,9,2
1367137,2,1001,1,1,2,2,11,1
1367152,1,1106,1,1,1,1,13,1
1367152,2,1106,1,1,2,2,11,2
1367152,3,1106,1,1,1,1,5,1
1367177,1,905,1,1,2,2,7,2
1367194,1,2003,1,1,1,1,7,2
1367200,1,905,1,1,2,2,16,2
1367200,2,905,1,1,2,2,17,1
1367218,1,1204,1,1,2,2,17,2
1367265,1,503,1,1,2,2,15,1
1367279,1,2003,1,1,2,2,7,1
1367324,1,1203,1,1,2,2,16,2
1367324,2,1203,1,1,1,1,10,2
1367426,1,2001,1,1,1,1,12,1
1367426,2,2001,1,1,2,2,11,2
1367460,1,2400,1,1,1,1,10,1
1367460,2,2400,1,1,1,1,10,2
1367460,3,2400,1,1,1,1,5,2
1367460,4,2400,1,1,2,2,4,1
1367460,5,2400,1,1,2,2,1,2
1367467,1,102,1,1,2,2,14,1
1367467,2,102,1,1,2,2,14,2
1367533,1,501,1,1,2,2,6,2
1367533,2,501,1,1,2,2,2,2
1367533,3,501,1,1,2,2,2,1
1367533,4,501,1,1,2,2,1,2
1367533,5,501,1,1,2,2,1,2
1367594,1,2301,1,1,1,1,6,1
1367599,1,306,1,1,1,1,4,2
1367638,1,400,1,1,1,1,5,2
1367638,2,400,1,1,2,2,1,1
1367638,3,400,1,1,2,2,9,1
1367638,4,400,1,1,2,2,8,2
1367663,1,2003,1,1,2,2,8,1
1367744,1,1105,1,1,1,1,8,2
1367744,2,1105,1,1,1,1,9,1
1367744,3,1105,1,1,2,2,2,1
1367744,4,1105,1,1,2,2,1,2
1367776,1,2003,1,1,1,1,11,1
1367776,2,2003,1,1,1,1,10,2
1367776,3,2003,1,1,2,2,2,2
1367776,4,2003,1,1,2,2,2,2
1367879,1,502,1,1,1,1,10,1
1367879,2,502,1,1,1,1,8,2
1367879,3,502,1,1,2,2,1,1
1367898,1,308,1,1,2,2,10,2
1367898,2,308,1,1,1,1,10,1
1367898,3,308,1,1,1,1,4,2
1367898,4,308,1,1,2,2,4,2
1367919,1,1105,1,1,2,2,15,1
1367919,2,1105,1,1,1,1,13,2
1367922,1,1105,1,1,1,1,9,1
1367922,2,1105,1,1,2,2,8,2
1367922,3,1105,1,1,2,2,1,1
1367922,4,1105,1,1,2,2,1,1
1367931,1,1201,1,1,2,2,13,1
1367931,2,1201,1,1,1,1,12,2
1367950,1,1204,1,1,2,2,18,1
1367950,2,1204,1,1,2,2,17,2
1367965,1,602,1,1,2,2,12,1
1367965,2,602,1,1,2,2,5,1
1367965,3,602,1,1,2,2,3,2
1367965,4,602,1,1,2,2,9,2
1367968,1,2600,1,1,1,1,17,1
1367968,2,2600,1,1,2,2,16,2
1368025,1,1402,1,1,1,1,13,1
1368025,2,1402,1,1,1,1,13,2
1368025,3,1402,1,1,2,2,5,1
1368050,1,1503,1,1,1,1,11,2
1368050,2,1503,1,1,2,2,10,1
1368050,3,1503,1,1,2,2,3,1
1368084,1,906,1,1,2,2,4,1
1368118,1,1002,1,1,1,1,7,1
1368118,2,1002,1,1,2,2,2,1
1368118,3,1002,1,1,2,2,1,1
1368118,4,1002,1,1,1,1,6,2
1368135,1,2500,1,1,2,2,15,2
1368135,2,2500,1,1,1,1,11,2
1368135,3,2500,1,1,2,2,9,1
1368176,1,1903,1,1,2,2,15,2
1368176,2,1903,1,1,2,2,16,1
1368176,3,1903,1,1,1,1,11,2
1368176,4,1903,1,1,1,1,6,1
1368207,1,2201,1,1,1,1,6,1
1368207,2,2201,1,1,1,1,5,2
1368226,1,1402,1,1,2,2,4,2
1368264,1,1203,1,1,1,1,5,2
1368264,2,1203,1,1,2,2,7,1
1368264,3,1203,1,1,2,2,1,1
1368333,1,903,1,1,1,1,11,1
1368333,2,903,1,1,1,1,10,2
1368333,3,903,1,1,2,2,3,1
1368333,4,903,1,1,1,1,5,2
1368355,1,907,1,1,1,1,7,1
1368355,2,907,1,1,2,2,5,1
1368383,1,1504,1,1,2,2,16,1
1368383,2,1504,1,1,2,2,17,2
1368410,1,1501,1,1,1,1,9,1
1368410,2,1501,1,1,2,2,4,1
1368427,1,307,1,1,2,2,14,1
1368427,2,307,1,1,2,2,13,2
1368468,1,702,1,1,1,1,7,1
1368468,2,702,1,1,1,1,7,2
1368468,3,702,1,1,2,2,1,2
1368474,1,2002,1,1,1,1,11,1
1368475,1,1904,1,1,1,1,10,1
1368486,1,2201,1,1,1,1,9,2
1368486,2,2201,1,1,2,2,10,1
1368486,3,2201,1,1,1,1,5,1
1368486,4,2201,1,1,2,2,3,1
1368486,5,2201,1,1,2,2,3,1
1368490,1,303,1,1,1,1,8,1
1368515,1,2003,1,1,1,1,10,2
1368515,2,2003,1,1,2,2,10,1
1368527,1,2600,1,1,2,2,11,2
1368527,2,2600,1,1,2,2,4,1
1368664,1,2003,1,1,2,2,7,1
1368674,1,2101,1,1,1,1,9,1
1368674,2,2101,1,1,1,1,11,2
1368674,3,2101,1,1,2,2,5,1
1368674,4,2101,1,1,2,2,13,2
1368699,1,1904,1,1,1,1,7,1
1368699,2,1904,1,1,1,1,7,2
1368715,1,2301,1,1,1,1,9,2
1368715,2,2301,1,1,1,1,9,1
1368715,3,2301,1,1,1,1,7,2
1368759,1,2201,1,1,1,1,11,1
1368759,2,2201,1,1,1,1,11,2
1368759,3,2201,1,1,2,2,6,1
1368759,4,2201,1,1,1,1,5,2
1368765,1,702,1,1,1,1,6,2
1368765,2,702,1,1,1,1,6,2
1368834,1,904,1,1,2,2,18,2
1368834,2,904,1,1,2,2,18,1
1368842,1,307,1,1,1,1,8,1
