varialbe_names,hhtotals,hsize,hsize,hsize,hsize
variable_categories,1,1,2,3,4
geo,,,,,
2051029,41.54614739,5.208756492,4.918057365,9.826583611,21.59274992
2051015,4.045692256,0.507219733,0.478911953,0.956895782,2.102664787
2051016,298.9144163,37.47573491,35.38422546,70.69987685,155.354579
2051019,0,0,0,0,0
2051006,0,0,0,0,0
2051008,126.1944777,15.82135399,14.938369,29.84778767,65.586967
2051069,60.52978028,7.588787549,7.165259607,14.31663305,31.45910008
2051060,193.259607,24.22949649,22.87725561,45.71017545,100.4426794
2051044,67.9987506,8.52519321,8.049404751,16.08320988,35.34094276
2051050,91.02807575,11.412444,10.77551895,21.5301551,47.3099577
2051031,94.29575026,11.82212148,11.16233245,22.30303247,49.00826387
2051070,183.7677905,23.03948096,21.75365449,43.46515073,95.50950435
2051064,238.0734289,29.84793046,28.18212647,56.30963643,123.7337355
2051055,39.21209417,4.916129723,4.641762008,9.274528352,20.37967409
2051039,291.756653,36.57834615,34.5369197,69.00690738,151.6344798
2051020,165.5621754,20.75699216,19.5985507,39.15911971,86.04751281
2051002,0,0,0,0,0
2051045,88.22721188,11.06129188,10.44396452,20.86768879,45.85426669
2051034,0,0,0,0,0
2051059,27.85303514,3.49201278,3.297124601,6.587859425,14.47603834
2051065,243.9863637,30.58925161,28.88207471,57.70817641,126.806861
2051061,0,0,0,0,0
2051049,29.87588127,3.745622646,3.536580577,7.066307316,15.52737073
2051004,0,0,0,0,0
2051012,0,0,0,0,0
2051007,0,0,0,0,0
2051005,0,0,0,0,0
2051003,0,0,0,0,0
2051001,0,0,0,0,0
2051027,94.14014671,11.80261303,11.14391276,22.26622878,48.92739215
2051076,0,0,0,0,0
2051028,0,0,0,0,0
2051018,0,0,0,0,0
2051074,0,0,0,0,0
2051071,0,0,0,0,0
2051024,105.8104128,13.26574687,12.52538954,25.02650508,54.99277134
2051056,135.0638799,16.93333571,15.98829136,31.94559766,70.19665518
2051066,355.3985043,44.55730273,42.07057312,84.05961411,184.7110143
930000005,0,0,0,0,0
930000006,0,0,0,0,0
913001001,0,0,0,0,0
913001002,0,0,0,0,0
913002109,0,0,0,0,0
920000009,0,0,0,0,0
2051023,0,0,0,0,0
2051077,0,0,0,0,0
2051075,0,0,0,0,0
2051026,2.800863869,0.351152123,0.331554429,0.662466311,1.455691006
2051022,0,0,0,0,0
2051017,0,0,0,0,0
2051073,134.2858622,16.83579346,15.89619291,31.76157924,69.79229657
2051072,52.12718868,6.53533118,6.17059632,12.32923412,27.09202706
4071052,168.1579567,14.05744482,15.36174382,26.47243904,112.2663291
4071063,138.1899708,11.55222106,12.62407662,21.75469808,92.25897506
4071062,76.87439863,6.426443551,7.02271151,12.10203116,51.32321242
4071059,442.3918534,36.98248473,40.41384929,69.64399185,295.3515275
4071054,105.9992954,8.861187868,9.683359938,16.68704794,70.76769968
4071056,548.3145043,45.83726537,50.09020752,86.31897396,366.0680575
4071005,95.65229262,7.996212914,8.738129576,15.0581604,63.85978973
4071008,105.3094952,8.803522871,9.620344581,16.57845544,70.30717235
4071011,58.63301591,4.901524743,5.356305389,9.230362746,39.14482303
4071018,170.4572907,14.24966147,15.57179501,26.83441405,113.8014202
4071022,154.8984642,12.94899543,14.15044862,24.38504982,103.4139704
4071010,183.3335609,15.32607475,16.74808169,28.8614741,122.3979303
4071017,210.2357682,17.57500963,19.20568063,33.09658171,140.3584962
4071020,210.9255683,17.63267463,19.26869599,33.20517422,140.8190235
4071026,119.3354324,9.976044476,10.90165685,18.786503,79.67122805
4071025,141.8689052,11.85976771,12.96015853,22.33385809,94.71512082
4071023,0.613155722,0.051257775,0.056013651,0.096526669,0.409357626
4071044,10.73022513,0.897011064,0.980238895,1.689216712,7.163758463
4071051,72.42901965,6.054824682,6.616612539,11.4022128,48.35536963
4071035,17.47493807,1.46084659,1.596389057,2.751010073,11.66669235
4071002,2.299333957,0.192216657,0.210051192,0.36197501,1.535091099
4071013,162.5629108,13.58971762,14.85061925,25.59163318,108.5309407
4071007,0,0,0,0,0
4071053,432.3514284,36.14313866,39.49662575,68.06336764,288.6482964
4071064,5.135179171,0.429283866,0.469114328,0.808410855,3.428370122
4071032,218.3600815,18.25417515,19.94786151,34.37556008,145.7824847
4071038,0.766444652,0.064072219,0.070017064,0.120658337,0.511697033
4071049,7.664446524,0.640722189,0.700170639,1.206583365,5.116970331
4071040,43.68734519,3.652116475,3.990972643,6.877525183,29.16673089
4071046,0.383222326,0.032036109,0.035008532,0.060329168,0.255848517
4071050,28.12851874,2.351450432,2.569626245,4.428160951,18.77928111
4071045,13.25949249,1.108449386,1.211295206,2.087389222,8.852358672
4071047,0,0,0,0,0
4071043,1.073022513,0.089701106,0.098023889,0.168921671,0.716375846
4071042,16.55520449,1.383959927,1.51236858,2.606220069,11.05265591
4071048,92.89309187,7.765552926,8.486068146,14.62379039,62.01768041
4071030,106.2292288,8.880409534,9.704365058,16.72324545,70.92120879
4071028,190.0016293,15.88350305,17.35723014,29.91120163,126.8496945
4071033,33.11040898,2.767919855,3.024737161,5.212440139,22.10531183
4071031,3.06577861,0.256288875,0.280068256,0.482633346,2.046788132
4071034,67.98364067,5.683205813,6.210513569,10.70239445,45.38752683
4071039,36.09954313,3.017801508,3.29780371,5.683007651,24.10093026
4071037,20.15749436,1.685099356,1.841448781,3.173314251,13.45763197
4071041,72.42901965,6.054824682,6.616612539,11.4022128,48.35536963
4071003,0,0,0,0,0
4071009,74.19184235,6.202190785,6.777651786,11.67972698,49.5322728
4071015,67.14055155,5.612726372,6.133494798,10.56967028,44.8246601
4071001,0,0,0,0,0
4071004,0,0,0,0,0
4071065,9.65720262,0.807309958,0.882215005,1.52029504,6.447382617
4071019,63.30832829,5.292365278,5.783409479,9.966378599,42.26617493
4071014,220.8127044,18.45920625,20.17191611,34.76166676,147.4199152
4071016,0,0,0,0,0
4071027,197.5127869,16.5114108,18.04339737,31.09365333,131.8643254
4071021,122.8610778,10.27077668,11.22373534,19.34153135,82.0250344
4071024,2.682556283,0.224252766,0.245059724,0.422304178,1.790939616
4071029,52.80803655,4.414575879,4.824175703,8.313359388,35.25592558
4071055,155.358331,12.98743876,14.19245885,24.45744482,103.7209886
4071057,577.2094677,48.25278802,52.72985083,90.86779325,385.3590356
4071061,155.5882644,13.00666043,14.21346397,24.49364232,103.8744977
4071058,10.5769362,0.88419662,0.966235482,1.665085044,7.061419057
4071060,124.0107448,10.36688501,11.32876094,19.52251885,82.79257995
4071012,102.47365,8.566455661,9.361281444,16.1320196,68.41389332
913002113,0,0,0,0,0
913002110,0,0,0,0,0
913002111,0,0,0,0,0
913002112,0,0,0,0,0
913002114,0,0,0,0,0
4071006,439.7859415,36.76463918,40.17579127,69.23375351,293.6117576
4071036,0,0,0,0,0
1028003,0.398613518,0.053148469,0.042749856,0.129404968,0.173310225
1028001,0.398613518,0.053148469,0.042749856,0.129404968,0.173310225
1028004,6.776429809,0.903523975,0.726747545,2.19988446,2.94627383
1028008,10.16464471,1.355285962,1.090121317,3.29982669,4.419410745
1028009,0,0,0,0,0
1028006,21.12651646,2.816868862,2.265742345,6.858463316,9.185441941
1028007,64.57538995,8.610051993,6.925476603,20.96360485,28.0762565
1028005,72.74696707,9.699595609,7.801848642,23.6164067,31.62911612
1028002,168.812825,22.50837666,18.10456384,54.80300404,73.39688042
8082002,45.54451977,31.68314418,5.657704319,1.41442608,6.789245182
8082001,27.46283038,19.10457765,3.411531724,0.852882931,4.093838068
8082003,125.0634854,87.00068551,15.5358367,3.883959174,18.64300404
8082005,271.7403839,189.0367888,33.75656943,8.439142357,40.50788331
8082004,13.18878056,9.174803869,1.638357834,0.409589458,1.966029401
8085003,32.04510703,18.08486239,3.490061162,2.220948012,8.249235474
8085001,12.12308869,6.841743119,1.320336391,0.840214067,3.120795107
8085002,56.83180428,32.0733945,6.189602446,3.93883792,14.62996942
8080002,15.62263824,1.075684613,4.008605939,1.806813998,8.731533691
8080003,899.3619981,61.92487131,230.7669032,104.0144323,502.6557913
8080008,98.70178833,6.796034915,25.32584886,11.4152149,55.16468966
8080007,64.54404407,4.444129984,16.56132814,7.464749583,36.07383636
8080014,71.53665105,4.925600502,18.35555812,8.273469594,39.98202283
8080009,4.321726386,0.297569111,1.10890989,0.499823116,2.415424268
8080011,9.11320564,0.627482691,2.338353464,1.053974832,5.093394653
8080013,1.986383556,0.136770896,0.509685291,0.229732364,1.110195005
8080006,337.3094023,23.2251767,86.55007256,39.01103899,188.523114
8080005,105.8420319,7.287670837,27.15796085,12.24100961,59.15539062
8080004,41.57983958,2.862947534,10.66895292,4.808857186,23.23908194
8080010,53.8605217,3.708524356,13.82004779,6.229162004,30.10278754
8080001,138.1341862,9.511122021,35.44379066,15.97571277,77.20356078
913002301,0,0,0,0,0
8080012,17.08558289,1.176414529,4.383982268,1.976008779,9.54917731
3098001,1,1,0,0,0
1005012,0,0,0,0,0
1005007,0,0,0,0,0
1005011,0.240172579,0.046021093,0.060402685,0.071907958,0.061840844
1005009,50.9966443,9.771812081,12.82550336,15.26845638,13.13087248
1005008,12.64908917,2.423777565,3.181208054,3.787152445,3.256951103
1005005,30.50191755,5.844678811,7.67114094,9.132310642,7.853787152
1005006,30.58197507,5.860019175,7.691275168,9.156279962,7.874400767
1005002,26.01869607,4.985618408,6.543624161,7.790028763,6.699424736
1005004,7.845637584,1.503355705,1.973154362,2.348993289,2.020134228
1005003,6.644774688,1.27325024,1.67114094,1.9894535,1.71093001
1005001,1.521093001,0.291466922,0.382550336,0.455417066,0.391658677
1005010,0,0,0,0,0
1049004,0,0,0,0,0
1049002,0,0,0,0,0
1049001,0,0,0,0,0
1049003,49,3,2,16,28
1049006,0,0,0,0,0
1049007,0,0,0,0,0
1049008,0,0,0,0,0
1049005,0,0,0,0,0
930000001,0,0,0,0,0
911002101,0,0,0,0,0
914001009,0,0,0,0,0
914001002,0,0,0,0,0
914001003,0,0,0,0,0
911202101,0,0,0,0,0
920000003,0,0,0,0,0
1032015,97.67842122,11.31640246,9.359430605,25.35554837,51.64703979
1032013,108.7275962,12.59648981,10.41814947,28.22371401,57.48924296
1032011,38.8113879,4.496441281,3.71886121,10.0747331,20.52135231
1032014,109.4703979,12.6825461,10.48932384,28.41653187,57.88199612
1032003,52.46036881,6.077725655,5.026690391,13.61776124,27.73819152
1032001,115.227111,13.34948237,11.04092527,29.91087027,60.92583306
1032012,109.3775477,12.67178907,10.48042705,28.39242963,57.83290197
1032009,53.94597218,6.24983824,5.169039146,14.00339696,28.52369783
1032005,38.25428664,4.431899062,3.665480427,9.930119702,20.22678745
1032006,50.78906503,5.884098997,4.866548043,13.18392106,26.85449693
1032008,74.83726949,8.670171466,7.170818505,19.42639922,39.5698803
1032010,10.21352313,1.183274021,0.978647687,2.651245552,5.400355872
1032004,37.41863475,4.335085733,3.585409253,9.713199612,19.78494015
1032007,76.6942737,8.885312197,7.348754448,19.90844387,40.55176318
1032002,174.0941443,20.16944355,16.68149466,45.19168554,92.05152054
913002107,0,0,0,0,0
913002105,0,0,0,0,0
2052031,38.90674334,4.633483426,6.351380676,10.71871101,17.20316823
2052034,230.4744751,27.44767536,37.62409808,63.49514458,101.9075571
2052032,100.8434872,12.00965659,16.46232301,27.78212988,44.58937775
2052029,81.4773504,9.703303857,13.30087343,22.44680736,36.02636576
2052027,33.14924321,3.947810991,5.411490262,9.132534042,14.65740791
2052026,88.97954755,10.59675582,14.52557912,24.51364401,39.3435686
2052019,2.268106114,0.270113384,0.37025986,0.624857592,1.002875278
2052020,131.5501546,15.66657625,21.47507188,36.24174036,58.16676613
2052014,1.395757609,0.166223621,0.227852222,0.384527749,0.617154017
2052037,172.8994738,20.59095101,28.22519395,47.63337493,76.44995389
2052035,247.3980361,29.46313677,40.38680627,68.15754354,109.3905496
2052036,390.8121304,46.54261379,63.79862204,107.6677698,172.8031248
2052039,31.05560679,3.69847556,5.06971193,8.555742418,13.73167688
2052033,24.42575815,2.908913362,3.987413877,6.72923561,10.8001953
2052030,68.91553193,8.207291271,11.25020344,18.98605761,30.4719796
2052021,231.1723539,27.53078718,37.7380242,63.68740845,102.2161341
2052015,125.7926545,14.98090381,20.53518147,34.65556339,55.6210058
2052003,217.9126566,25.95166278,35.57342809,60.03439484,96.35317094
2052009,86.71144144,10.32664243,14.15531926,23.88878642,38.34069332
2052012,11.51500027,1.371344871,1.879780828,3.17235393,5.091520642
2052018,0,0,0,0,0
2052006,1.57022731,0.187001573,0.256333749,0.432593718,0.694298269
2052013,142.5417458,16.97558726,23.26940813,39.26989638,63.02685401
2052028,1.046818206,0.124667716,0.170889166,0.288395812,0.462865513
2052025,41.69825856,4.965930668,6.807085119,11.48776651,18.43747627
2052005,129.1075788,15.37568491,21.07633049,35.5688168,57.0867466
2052024,0,0,0,0,0
2052040,0,0,0,0,0
2052016,0,0,0,0,0
2052008,44.66424348,5.319155862,7.29127109,12.30488797,19.74892855
2052022,0,0,0,0,0
2052044,0,0,0,0,0
2052002,0,0,0,0,0
2052004,0,0,0,0,0
2052001,0,0,0,0,0
2052017,0,0,0,0,0
2052010,342.4840232,40.78712092,55.90923887,94.35349645,151.434167
2052007,53.21325883,6.337275538,8.686865947,14.66012044,23.52899691
2052038,142.0183367,16.9132534,23.18396354,39.12569848,62.79542126
913001003,0,0,0,0,0
913002206,0,0,0,0,0
913001005,0,0,0,0,0
913001006,0,0,0,0,0
2052023,0,0,0,0,0
2052011,0,0,0,0,0
2052041,0,0,0,0,0
2052042,0,0,0,0,0
2052043,0,0,0,0,0
2052048,0,0,0,0,0
2052045,0,0,0,0,0
2052049,0,0,0,0,0
2052047,0,0,0,0,0
2052046,0,0,0,0,0
8073007,107.6795252,25.6379822,16.23738872,16.23738872,49.56676558
8073004,6.879525223,1.637982196,1.037388724,1.037388724,3.166765579
8073003,12.71216617,3.026706231,1.916913947,1.916913947,5.851632047
8073002,101.9964392,24.28486647,15.38041543,15.38041543,46.95074184
8073006,14.80593472,3.525222552,2.23264095,2.23264095,6.815430267
8073008,2.542433234,0.605341246,0.383382789,0.383382789,1.170326409
8073001,5.383976261,1.28189911,0.811869436,0.811869436,2.478338279
8073005,0,0,0,0,0
8072002,11.18344156,5.1875,2.560064935,1.684253247,1.751623377
8072003,34.62824675,16.0625,7.926948052,5.215097403,5.423701299
8072001,5.928571429,2.75,1.357142857,0.892857143,0.928571429
8072005,87.44642857,40.5625,20.01785714,13.16964286,13.69642857
8072004,26.81331169,12.4375,6.137987013,4.038149351,4.199675325
8084002,25.33459001,9.500471254,2.412818096,6.182846371,7.238454288
8084003,133.5132893,50.06748351,12.71555137,32.58360038,38.1466541
8084006,8.01206409,3.004524034,0.763053723,1.955325165,2.289161169
8084004,0.411687088,0.154382658,0.039208294,0.100471254,0.117624882
8084005,0.38001885,0.142507069,0.036192271,0.092742696,0.108576814
8084001,0.348350613,0.13063148,0.033176249,0.085014138,0.099528746
8086002,4.151273166,1.075787253,0.556878108,1.295163477,1.223444327
8086003,0,0,0,0,0
8086001,11.86078047,3.073677867,1.591080307,3.700467078,3.495555221
8086006,479.0272714,124.1381648,64.25975591,149.4526141,141.1767365
8086007,72.35076089,18.74943499,9.705589875,22.57284918,21.32288685
8086008,78.87419015,20.43995781,10.58068404,24.60810607,23.24544222
8086005,200.44719,51.94515594,26.88925719,62.53789363,59.07488323
8086009,126.4655718,32.77309025,16.96489378,39.45623022,37.27135754
8086010,124.6864547,32.31203857,16.72623173,38.90116016,36.74702426
8086004,870.1365075,225.4926925,116.725629,271.475516,256.4426699
1048012,29.57636266,5.234754452,6.805180788,13.61036158,3.926065839
1048009,0,0,0,0,0
1048008,0,0,0,0,0
1048004,28.17377226,4.986508365,6.482460874,12.96492175,3.739881274
1048005,55.24986508,9.778737183,12.71235834,25.42471668,7.334052887
1048003,0,0,0,0,0
1048007,0,0,0,0,0
1048001,0,0,0,0,0
1048002,0,0,0,0,0
1048006,0,0,0,0,0
1048011,0,0,0,0,0
1048010,0,0,0,0,0
930000002,0,0,0,0,0
912001009,0,0,0,0,0
914001005,0,0,0,0,0
914001004,0,0,0,0,0
920000006,0,0,0,0,0
1045017,105.3251932,14.91814529,18.34244204,38.63561051,33.42899536
1045026,329.2765585,46.63837197,57.34369912,120.7859248,104.5085626
1045023,100.6853168,14.26095827,17.53440495,36.93360124,31.9563524
1045015,2112.690366,299.2391551,367.9262236,774.9815559,670.5434312
1045016,354.950541,50.2748068,61.81483771,130.2037094,112.657187
1045021,174.6140134,24.73213807,30.40912931,64.05228233,55.42046368
1045027,332.2151468,47.05459042,57.85545595,121.863864,105.4412365
1045004,360.36373,51.04152499,62.75754766,132.1893869,114.3752705
1045009,282.7231324,40.04459557,49.23639361,103.7090984,89.73304482
1045011,264.0089645,37.39394127,45.97731066,96.84432767,83.79338485
1045014,87.53900052,12.39892839,15.24496651,32.11124163,27.78386399
1045022,395.0081401,55.94852138,68.79089129,144.8977228,125.3710046
1045002,185.285729,26.24366821,32.26761463,67.96690366,58.8075425
1045001,127.5965997,18.07264297,22.22102009,46.80525502,40.49768161
1045005,366.0862442,51.85205564,63.75412674,134.2885317,116.1915301
1045008,120.7914477,17.10876868,21.03589902,44.30897476,38.33780526
1045031,43.46017517,6.155651726,7.568614116,15.94215353,13.7937558
1045029,237.0976816,33.58225657,41.29069552,86.97267388,75.25205564
1045032,54.28655332,7.689088099,9.454034003,19.9135085,17.22992272
1045034,0,0,0,0,0
1045030,79.96053581,11.32552293,13.92517259,29.33129315,25.37854714
1045033,3.247913447,0.460030912,0.565625966,1.191406491,1.030850077
1045010,89.85893869,12.7275219,15.64898506,32.96224626,28.52018547
1045006,8.661102524,1.226749098,1.508335909,3.177083977,2.748933539
1045003,84.60041216,11.98270994,14.73320969,31.03330242,26.85119011
1045007,219.7754766,31.12875837,38.2740237,80.61850592,69.75418856
1045012,122.6473982,17.37164348,21.35911386,44.98977846,38.92686244
1045020,158.9930963,22.51960845,27.68873776,58.32218444,50.46256569
1045025,213.7436373,30.27441525,37.22357548,78.40589387,67.8397527
1045024,192.5548686,27.27326121,33.53353941,70.63338485,61.11468315
1045028,64.03029366,9.069180835,11.1509119,23.48772798,20.32247295
1045019,137.34034,19.4527357,23.91789799,50.3794745,43.59023184
1045018,21.18876868,3.001154044,3.690036064,7.772509016,6.725069552
1045013,74.39268418,10.53689851,12.95552808,27.28888202,23.61137558
