hid,sample_geo,hhldsize,hhldrtype,hhldrage,tazinc
2012000360041,300,3,3,3,2
2012000360101,502,2,3,3,2
2012000360126,901,2,3,2,3
2012000360140,200,2,3,3,3
2012000360218,502,1,1,3,2
2012000360331,1000,1,1,2,2
2012000360339,300,2,3,3,2
2012000360413,811,5,4,3,2
2012000360431,1000,4,4,3,3
2012000360462,816,3,4,2,2
2012000360490,901,5,4,2,3
2012000360594,102,1,1,4,2
2012000360669,813,1,1,3,1
2012000360812,502,2,3,3,2
2012000360888,804,5,3,3,3
2012000361037,818,2,3,4,3
2012000361271,103,1,1,4,1
2012000361284,101,2,3,2,2
2012000361295,502,2,2,2,2
2012000361344,200,3,3,1,2
2012000361397,901,5,4,2,3
2012000361437,102,2,3,3,2
2012000361539,812,1,1,2,2
2012000361547,400,3,4,3,2
2012000361557,600,2,3,4,2
2012000361813,502,3,3,3,2
2012000361815,813,3,3,3,1
2012000361966,812,1,1,4,2
2012000362013,101,2,3,3,2
2012000362182,818,2,3,4,2
2012000362371,102,1,1,2,2
2012000362456,809,1,1,2,2
2012000362501,502,2,3,3,2
2012000362567,806,1,1,3,2
2012000362613,501,6,4,2,1
2012000362619,804,4,4,2,3
2012000362640,808,3,4,2,2
2012000362643,400,1,1,4,1
2012000362644,103,3,3,3,2
2012000362755,200,2,3,3,2
2012000362774,806,1,1,3,2
2012000362807,817,2,3,4,2
2012000362976,811,1,1,4,2
2012000362978,811,2,3,2,2
2012000363021,812,1,1,4,1
2012000363037,600,2,3,4,2
2012000363042,400,5,4,2,2
2012000363049,200,3,4,1,2
2012000363161,814,1,1,3,3
2012000363248,812,2,3,3,2
2012000363270,814,4,4,2,3
2012000363341,818,2,3,4,2
2012000363447,300,2,3,4,2
2012000363458,400,1,1,3,2
2012000363514,802,4,4,2,2
2012000363536,811,2,3,4,2
2012000363580,501,2,3,4,3
2012000363621,811,2,3,4,3
2012000363655,300,1,1,4,1
2012000363873,812,1,1,2,2
2012000364041,813,2,3,2,3
2012000364254,901,5,4,2,2
2012000364273,400,3,3,3,2
2012000364294,821,2,3,2,3
2012000364375,808,1,1,2,1
2012000364376,804,4,4,2,3
2012000364439,901,1,1,4,1
2012000364475,400,4,4,3,3
2012000364488,818,2,3,4,3
2012000364511,818,5,4,2,2
2012000364512,600,4,4,3,2
2012000364635,802,1,1,3,1
2012000364644,904,1,1,4,2
2012000364683,809,2,3,4,3
2012000364702,600,2,3,4,2
2012000364789,101,3,4,3,2
2012000364909,804,4,4,3,3
2012000365015,819,2,3,1,2
2012000365060,817,2,3,4,2
2012000365092,102,2,3,4,2
2012000365180,502,1,1,4,2
2012000365234,502,3,4,1,2
2012000365249,905,1,1,3,2
2012000365258,819,2,3,2,3
2012000365311,1000,2,3,2,2
2012000365357,700,1,1,3,2
2012000365645,400,4,4,2,2
2012000365680,808,1,1,2,2
2012000365700,600,2,3,4,3
2012000365757,802,1,1,2,2
2012000365787,813,1,1,3,2
2012000365811,101,3,4,2,3
2012000365926,808,2,2,3,2
2012000365962,804,4,4,3,3
2012000366032,101,2,3,3,2
2012000366035,813,4,4,2,3
2012000366087,102,1,1,2,2
2012000366181,813,1,1,3,2
2012000366183,700,1,1,3,1
2012000366221,813,1,1,1,2
2012000366282,901,2,2,2,2
2012000366402,200,5,4,2,3
2012000366403,103,2,3,3,3
2012000366558,502,1,1,4,2
2012000366616,817,2,3,3,3
2012000366642,810,7,4,2,2
2012000366680,808,4,4,2,2
2012000366682,400,2,3,2,2
2012000366799,808,2,3,3,2
2012000366805,820,2,3,4,2
2012000367036,816,1,1,2,1
2012000367126,501,2,3,4,3
2012000367161,502,2,3,3,2
2012000367376,818,2,3,3,2
2012000367480,200,2,3,3,3
2012000367618,902,3,3,3,1
2012000367662,901,5,4,3,2
2012000367756,1000,3,4,2,2
2012000367763,501,1,1,3,1
2012000367809,819,1,1,3,2
2012000367814,818,2,2,1,2
2012000367868,200,4,4,2,2
2012000368006,822,2,3,3,3
2012000368064,805,2,3,3,3
2012000368081,818,3,4,2,2
2012000368160,502,2,2,1,1
2012000368175,807,1,1,3,2
2012000368320,502,5,4,2,3
2012000368464,904,1,1,3,3
2012000368624,902,5,3,4,2
2012000368647,103,1,1,4,1
2012000368729,818,1,1,3,2
2012000368952,806,2,3,3,2
2012000368961,400,2,3,4,2
2012000368980,804,5,4,2,3
2012000369005,814,2,3,4,2
2012000369094,905,1,1,4,1
2012000369107,820,2,3,3,2
2012000369143,821,5,4,3,2
2012000369191,300,1,1,1,1
2012000369294,700,2,3,1,2
2012000369304,815,3,3,2,2
2012000369392,802,1,1,3,2
2012000369450,400,1,1,3,2
2012000369501,804,2,3,3,2
2012000369523,101,1,1,3,2
2012000369643,400,1,1,3,3
2012000369675,819,1,1,1,1
2012000369771,400,1,1,3,2
2012000369775,808,2,3,3,2
2012000369779,901,1,1,3,3
2012000369809,811,2,3,4,1
2012000369907,502,2,3,3,2
2012000369923,400,3,4,3,3
2012000369967,300,5,4,2,3
2012000369972,902,3,2,2,2
2012000369974,814,2,2,3,2
2012000370074,805,1,1,4,1
2012000370137,802,2,3,3,2
2012000370174,901,4,4,3,3
2012000370179,200,2,3,4,3
2012000370201,805,3,4,2,3
2012000370220,501,6,4,2,2
2012000370228,818,1,1,3,2
2012000370338,700,1,1,1,2
2012000370438,501,1,1,3,2
2012000370439,802,3,4,3,2
2012000370556,300,1,1,3,2
2012000370557,804,2,3,2,3
2012000370571,816,1,1,3,2
2012000370634,802,2,3,2,2
2012000370710,802,1,1,3,2
2012000370922,815,3,4,2,3
2012000370953,502,1,1,4,2
2012000371136,814,2,3,3,2
2012000371146,818,1,1,3,3
2012000371168,400,3,4,2,2
2012000371197,808,2,3,3,2
2012000371208,903,2,3,3,2
2012000371289,103,1,1,3,2
2012000371441,804,4,4,3,2
2012000371487,1000,1,1,4,1
2012000371545,801,2,3,2,2
2012000371639,502,5,3,3,2
2012000371644,819,2,3,2,2
2012000371984,501,5,4,2,2
2012000372085,807,2,3,3,3
2012000372493,816,1,1,3,1
2012000372686,902,2,3,4,2
2012000372698,300,5,4,2,2
2012000372766,815,1,1,2,2
2012000372800,811,1,1,2,2
2012000372900,807,2,2,3,2
2012000372915,600,2,3,4,2
2012000372990,819,4,4,2,3
2012000373086,814,1,1,2,2
2012000373214,814,5,4,3,3
2012000373252,400,2,3,3,2
2012000373318,300,1,1,3,2
2012000373373,101,3,3,4,2
2012000373488,802,3,2,3,2
2012000373546,902,1,1,3,2
2012000373620,801,1,1,3,2
2012000373901,808,3,3,3,2
2012000373907,103,2,3,2,3
2012000374132,817,3,3,4,2
2012000374142,817,2,3,3,3
2012000374244,813,1,1,4,2
2012000374496,400,1,1,4,2
2012000374886,102,5,4,2,2
2012000374957,600,2,3,3,2
2012000375080,502,2,2,2,2
2012000375208,806,2,3,1,2
2012000375241,814,2,3,4,2
2012000375530,803,1,1,3,3
2012000375546,903,2,3,3,2
2012000375574,804,1,1,2,3
2012000375652,806,2,3,3,2
2012000375683,815,2,3,1,2
2012000375700,815,5,4,2,2
2012000376066,901,1,1,3,1
2012000376150,818,1,1,3,1
2012000376213,801,3,4,2,2
2012000376334,813,1,1,2,1
2012000376595,400,2,3,3,2
2012000376632,901,3,4,2,2
2012000376899,901,4,4,2,2
2012000376914,814,2,3,3,3
2012000376987,501,3,3,3,2
2012000377005,801,2,3,3,3
2012000377065,814,1,1,2,2
2012000377074,808,1,1,4,2
2012000377130,600,2,3,4,2
2012000377173,803,2,3,4,3
2012000377194,820,2,3,3,1
2012000377310,600,3,3,2,3
2012000377429,700,6,4,2,2
2012000377468,804,4,4,3,3
2012000377503,802,2,3,3,2
2012000377523,815,2,3,3,3
2012000377524,600,2,3,2,2
2012000377663,801,4,3,3,2
2012000377745,300,4,4,2,2
2012000377970,502,1,1,2,2
2012000378039,102,2,3,3,2
2012000378119,904,2,3,4,2
2012000378278,901,2,3,2,3
2012000378340,803,4,2,3,2
2012000378425,807,1,1,4,1
2012000378467,815,2,3,4,2
2012000378854,816,5,3,4,2
2012000378886,809,2,3,3,2
2012000378907,814,1,1,4,2
2012000378958,400,1,1,4,1
2012000379049,820,2,3,3,2
2012000379126,502,2,3,3,2
2012000379214,813,1,1,2,2
2012000379295,804,2,3,3,3
2012000379384,803,3,3,3,3
2012000379459,1000,2,3,3,3
2012000379486,813,2,3,4,3
2012000379635,300,4,3,4,2
2012000379733,821,1,1,4,3
2012000379794,818,1,1,4,2
2012000379849,300,2,3,3,2
2012000380016,810,2,3,3,3
2012000380048,803,2,3,3,2
2012000380135,200,1,1,4,1
2012000380147,600,3,4,2,2
2012000380273,903,2,3,2,2
2012000380282,808,2,3,4,2
2012000380291,812,1,1,3,2
2012000380298,816,1,1,4,1
2012000380358,101,4,4,2,2
2012000380436,103,2,3,3,3
2012000380450,802,5,4,2,2
2012000380507,813,2,3,4,2
2012000380516,901,2,3,2,3
2012000380560,200,1,1,2,2
2012000380570,103,3,2,1,1
2012000380582,819,2,3,2,2
2012000380685,815,2,3,3,3
2012000380937,819,4,4,2,3
2012000381096,808,1,1,3,2
2012000381120,1000,2,3,3,3
2012000381143,820,1,1,4,2
2012000381208,300,3,4,2,2
2012000381219,809,5,4,2,2
2012000381388,812,2,3,3,3
2012000381471,805,1,1,3,1
2012000381539,901,3,4,3,2
2012000381595,811,5,4,2,2
2012000381639,809,1,1,3,2
2012000381730,817,2,3,3,3
2012000381733,905,6,4,2,2
2012000381734,802,1,1,4,2
2012000381862,808,3,3,2,3
2012000381901,103,6,3,3,3
2012000381970,101,1,1,3,2
2012000382014,815,2,3,2,2
2012000382043,502,4,3,3,2
2012000382276,902,4,4,2,2
2012000382301,400,4,4,2,3
2012000382428,502,1,1,4,1
2012000382466,300,4,4,2,2
2012000382471,816,7,4,2,2
2012000382541,502,1,1,3,2
2012000382670,200,5,4,2,2
2012000382671,807,2,3,2,3
2012000382856,300,4,4,2,1
2012000382886,817,2,3,4,2
2012000382949,801,2,3,2,2
2012000383017,802,2,3,2,2
2012000383164,600,2,3,3,2
2012000383165,815,2,3,2,2
2012000383212,802,3,2,2,2
2012000383258,501,2,3,3,1
2012000383319,804,4,4,3,3
2012000383360,700,1,1,3,2
2012000383392,803,2,3,4,1
2012000383428,904,1,1,2,2
2012000383483,200,2,3,4,2
2012000383597,400,1,1,4,2
2012000383689,813,1,1,1,1
2012000383736,821,1,1,2,2
2012000383745,813,2,2,2,2
2012000383787,400,2,3,4,2
2012000383792,809,1,1,4,2
2012000383823,400,2,2,2,1
2012000383880,810,5,4,2,2
2012000383894,811,4,4,3,3
2012000383897,901,2,3,4,2
2012000383933,821,3,3,4,2
2012000384160,101,2,3,3,2
2012000384202,814,1,1,2,2
2012000384243,905,2,3,2,2
2012000384250,803,2,3,3,3
2012000384332,822,5,3,3,3
2012000384345,816,2,3,3,2
2012000384407,802,3,4,3,2
2012000384409,600,3,3,3,3
2012000384550,1000,3,3,4,2
2012000384623,102,2,3,3,2
2012000384640,822,1,1,3,2
2012000384683,905,2,3,3,2
2012000384748,804,4,4,2,3
2012000384772,101,1,1,3,2
2012000384793,808,2,3,2,3
2012000384876,815,1,1,4,2
2012000384978,821,2,3,2,3
2012000385037,811,2,3,4,2
2012000385083,901,1,1,1,2
2012000385274,802,4,4,2,3
2012000385358,903,2,3,4,2
2012000385454,821,2,3,3,3
2012000385560,501,3,3,3,2
2012000385619,808,4,3,3,3
2012000385640,819,2,3,4,3
2012000385748,818,1,1,2,1
2012000385800,200,2,3,2,3
2012000385826,600,2,3,3,2
2012000385988,808,3,3,3,3
2012000386075,818,4,4,2,2
2012000386094,400,2,3,3,2
2012000386119,822,1,1,3,2
2012000386333,400,4,4,3,3
2012000386493,600,1,1,4,2
2012000386653,901,1,1,4,1
2012000386697,902,3,4,1,2
2012000386751,818,1,1,2,1
2012000386821,102,1,1,4,2
2012000386871,818,2,3,3,2
2012000386875,808,3,4,2,2
2012000387025,814,2,2,2,2
2012000387029,903,1,1,4,2
2012000387129,801,4,4,2,3
2012000387234,813,1,1,3,1
2012000387310,810,2,3,3,2
2012000387404,502,4,4,2,2
2012000387456,501,1,1,4,1
2012000387518,817,3,3,3,2
2012000387634,300,7,4,2,2
2012000387841,903,1,1,4,2
2012000387860,102,2,3,4,2
2012000387890,400,4,3,1,3
2012000388079,819,1,1,4,2
2012000388112,501,1,1,4,2
2012000388134,101,5,4,2,2
2012000388304,812,3,4,2,3
2012000388332,816,2,3,4,2
2012000388335,502,2,3,3,2
2012000388343,816,2,3,2,2
2012000388452,808,4,4,2,3
2012000388692,102,2,2,3,1
2012000388768,819,1,1,2,2
2012000388982,812,3,4,2,2
2012000389018,811,4,4,3,2
2012000389156,300,3,3,3,2
2012000389184,400,2,3,3,2
2012000389350,200,3,4,3,2
2012000389585,817,2,3,2,2
2012000389597,103,4,4,2,2
2012000389740,820,2,3,3,3
2012000389993,817,2,3,2,2
2012000389998,600,2,3,1,2
2012000390185,811,4,3,4,3
2012000390266,801,2,3,4,3
2012000390402,300,5,4,3,3
2012000390433,1000,2,3,4,2
2012000390495,200,3,4,2,2
2012000390548,815,1,1,4,2
2012000390593,809,5,4,2,2
2012000390733,803,1,1,4,1
2012000390757,400,1,1,3,2
2012000390764,807,2,2,3,2
2012000390811,300,4,4,3,2
2012000390817,103,4,4,2,3
2012000390846,808,3,4,1,2
2012000390857,903,2,3,4,2
2012000391038,815,1,1,2,3
2012000391153,807,2,2,3,1
2012000391276,807,5,4,2,2
2012000391385,901,1,1,4,2
2012000391476,600,1,1,3,2
2012000391482,815,2,3,1,1
2012000391749,810,2,3,3,2
2012000391843,300,6,4,2,2
2012000391868,813,2,3,2,2
2012000391911,502,7,4,3,2
2012000391922,815,3,3,3,2
2012000392019,819,3,4,2,2
2012000392065,808,1,1,4,2
2012000392117,809,5,4,2,1
2012000392216,600,5,4,2,2
2012000392264,818,2,3,3,2
2012000392390,808,3,4,2,2
2012000392624,805,4,4,2,3
2012000392682,400,2,3,3,2
2012000392749,801,2,3,3,3
2012000392878,101,1,1,3,2
2012000392906,816,2,3,3,2
2012000392981,905,2,2,2,2
2012000393044,815,1,1,4,3
2012000393189,804,4,4,2,3
2012000393394,902,2,3,4,2
2012000393550,817,2,3,4,2
2012000393604,807,2,3,3,2
2012000393626,400,1,1,2,2
2012000393646,819,2,3,3,2
2012000393679,819,2,3,3,2
2012000393732,808,4,4,2,2
2012000393740,810,1,1,2,2
2012000393902,200,2,2,2,2
2012000393924,809,1,1,4,2
2012000393982,902,1,1,3,2
2012000393983,200,4,4,3,3
2012000394190,806,7,4,2,3
2012000394277,803,1,1,3,2
2012000394376,821,3,2,2,2
2012000394420,813,3,2,2,1
2012000394489,817,4,3,3,2
2012000394540,600,2,3,4,2
2012000394668,903,2,3,4,3
2012000394740,200,3,3,1,2
2012000394898,502,2,2,2,1
2012000394975,819,3,3,3,3
2012000395088,101,1,1,3,1
2012000395133,802,2,3,3,3
2012000395194,901,2,3,3,1
2012000395472,815,2,3,1,1
2012000395494,805,1,1,3,2
2012000395634,821,1,1,2,2
2012000395651,817,2,3,3,2
2012000395867,600,3,3,3,2
2012000396177,502,1,1,3,2
2012000396306,821,2,3,3,3
2012000396336,821,7,4,3,3
2012000396342,808,3,4,2,2
2012000396396,103,1,1,4,2
2012000396455,600,2,3,4,2
2012000396490,816,4,4,2,2
2012000396576,811,4,4,3,3
2012000396627,700,2,3,4,2
2012000396716,816,1,1,3,1
2012000396772,902,2,3,3,2
2012000396783,400,1,1,3,1
2012000396795,822,1,1,3,2
2012000396969,816,5,4,2,2
2012000396981,300,1,1,3,2
2012000397101,805,1,1,4,2
2012000397136,819,1,1,3,2
2012000397275,804,2,3,3,2
2012000397329,820,3,3,4,3
2012000397419,820,2,3,2,3
2012000397432,820,6,4,2,2
2012000397478,804,3,2,3,2
2012000397497,806,4,4,2,2
2012000397551,814,3,3,4,2
2012000397611,813,2,3,4,1
2012000397645,821,3,4,3,3
2012000397731,600,2,3,3,2
2012000397803,102,1,1,4,1
2012000397814,300,1,1,3,2
2012000397864,815,2,3,3,3
2012000397923,809,1,1,3,1
2012000397961,501,2,3,2,2
2012000397984,821,4,4,2,3
2012000398050,802,4,4,2,2
2012000398113,803,4,4,2,3
2012000398145,103,2,3,4,2
2012000398277,902,2,3,4,2
2012000398296,806,2,3,3,2
2012000398299,803,2,3,2,2
2012000398332,810,2,3,2,2
2012000398409,808,2,3,3,2
2012000398494,817,3,3,4,2
2012000398614,812,2,3,3,3
2012000398768,819,2,3,2,3
2012000398839,812,3,4,2,3
2012000398871,806,4,3,1,2
2012000398893,300,5,4,2,2
2012000398944,901,2,3,4,3
2012000398962,400,2,3,3,2
2012000398989,400,1,1,2,2
2012000399031,400,2,3,4,2
2012000399034,101,1,1,3,2
2012000399126,400,2,3,4,2
2012000399127,821,5,4,2,2
2012000399198,600,3,4,2,2
2012000399256,818,2,3,3,2
2012000399278,400,2,3,4,3
2012000399323,815,1,1,2,2
2012000399643,808,3,3,3,2
2012000399780,815,2,3,3,3
2012000399831,813,1,1,2,2
2012000400180,819,2,3,4,2
2012000400191,819,1,1,2,2
2012000400272,821,5,4,3,2
2012000400334,903,2,3,4,2
2012000400361,901,3,3,2,2
2012000400457,810,2,2,2,2
2012000400471,816,5,3,2,1
2012000400478,200,2,3,4,3
2012000400501,804,4,4,2,3
2012000400510,822,2,3,4,3
2012000400607,817,2,3,3,3
2012000400643,807,2,2,2,2
2012000400688,600,1,1,4,2
2012000400840,803,2,3,4,3
2012000400853,901,2,3,3,2
2012000400944,821,1,1,2,2
2012000400976,1000,3,4,3,2
2012000401024,807,1,1,3,2
2012000401054,821,5,4,3,2
2012000401084,600,2,3,3,2
2012000401104,400,3,3,3,2
2012000401137,802,4,4,3,2
2012000401341,901,2,3,4,2
2012000401376,805,5,4,2,3
2012000401413,819,4,3,3,3
2012000401435,802,4,4,2,3
2012000401602,300,1,1,3,2
2012000401668,808,2,3,3,3
2012000401768,600,2,3,3,2
2012000401972,501,4,3,2,2
2012000402005,812,7,4,2,2
2012000402085,812,1,1,3,1
2012000402112,300,1,1,4,2
2012000402149,904,6,4,2,3
2012000402150,400,5,4,1,2
2012000402165,902,3,3,3,3
2012000402177,501,3,3,3,2
2012000402197,802,4,4,2,2
2012000402210,903,1,1,2,2
2012000402278,815,1,1,3,2
2012000402286,815,1,1,4,2
2012000402344,903,1,1,4,1
2012000402379,821,2,3,4,2
2012000402430,815,1,1,2,2
2012000402540,819,5,4,2,2
2012000402618,819,2,3,4,2
2012000402633,816,2,3,4,2
2012000402735,805,1,1,4,1
2012000402752,810,2,3,2,2
2012000402756,400,1,1,4,2
2012000402925,821,3,4,2,3
2012000402939,806,2,3,4,2
2012000403027,803,2,3,3,3
2012000403071,808,2,3,3,2
2012000403171,700,6,4,2,3
2012000403236,102,5,4,2,2
2012000403296,102,2,3,3,2
2012000403388,400,2,3,4,2
2012000403407,200,2,3,2,3
2012000403425,811,2,3,4,2
2012000403517,811,1,1,3,3
2012000403731,200,5,3,3,2
2012000403759,808,4,3,3,2
2012000403773,804,2,3,3,2
2012000403862,103,1,1,2,1
2012000403877,814,1,1,2,1
2012000403937,815,3,3,3,3
2012000403952,902,4,3,3,2
2012000403959,816,2,3,4,2
2012000404024,806,4,3,4,3
2012000404038,817,1,1,3,2
2012000404106,103,2,3,4,2
2012000404169,806,1,1,4,2
2012000404287,821,2,3,3,3
2012000404355,804,2,3,4,3
2012000404406,905,1,1,2,2
2012000404581,815,3,4,2,3
2012000404626,810,1,1,4,2
2012000404820,814,2,3,2,2
2012000404829,817,2,3,3,3
2012000404889,811,2,3,3,3
2012000404933,821,1,1,4,3
2012000404953,1000,1,1,3,2
2012000404969,808,3,4,3,2
2012000404996,801,2,3,3,3
2012000405041,905,2,2,1,1
2012000405106,901,2,2,3,3
2012000405218,502,3,4,2,2
2012000405245,820,4,4,2,2
2012000405254,502,1,1,3,2
2012000405332,819,2,3,3,3
2012000405333,822,4,4,2,3
2012000405459,809,3,4,3,2
2012000405471,101,5,4,3,2
2012000405514,821,3,4,3,3
2012000405600,813,2,3,2,2
2012000405916,600,2,3,4,3
2012000406028,101,2,3,3,2
2012000406034,815,2,3,1,2
2012000406163,600,2,3,3,3
2012000406209,901,6,3,3,3
2012000406359,812,1,1,1,2
2012000406373,805,2,3,4,2
2012000406404,802,2,3,3,2
2012000406455,804,2,3,3,1
2012000406506,817,2,3,3,2
2012000406560,807,1,1,4,2
2012000406621,103,3,4,2,2
2012000406639,400,2,3,3,2
2012000406654,200,2,3,4,2
2012000406665,802,2,3,3,3
2012000406675,700,4,4,2,2
2012000406694,806,4,4,2,2
2012000406725,600,1,1,2,1
2012000406775,801,1,1,2,2
2012000406794,822,3,4,2,2
2012000407096,815,1,1,1,2
2012000407128,821,2,3,3,3
2012000407156,804,1,1,2,2
2012000407284,821,4,3,3,3
2012000407371,808,2,3,3,3
2012000407492,801,1,1,3,2
2012000407570,821,3,4,3,2
2012000407594,300,2,3,3,2
2012000407666,101,3,4,2,2
2012000407973,400,2,3,3,2
2012000408024,400,2,3,4,2
2012000408089,813,2,3,2,3
2012000408105,600,1,1,3,2
2012000408135,501,1,1,3,1
2012000408153,808,2,3,4,2
2012000408199,821,2,3,3,2
2012000408226,905,1,1,1,2
2012000408331,501,2,2,2,2
2012000408587,803,1,1,1,1
2012000408603,600,3,4,3,2
2012000408637,400,5,4,2,3
2012000408646,804,2,3,4,2
2012000408679,103,3,3,3,2
2012000408831,200,2,3,4,2
2012000408968,805,1,1,2,2
2012000409014,818,3,3,3,3
2012000409357,400,4,3,3,2
2012000409385,818,1,1,3,3
2012000409518,821,2,3,2,3
2012000409519,816,3,4,1,2
2012000409608,816,2,3,3,2
2012000409668,1000,2,2,3,2
2012000409744,502,2,3,4,2
2012000409756,103,2,3,4,2
2012000409769,804,1,1,2,2
2012000409772,811,2,3,3,3
2012000409820,802,1,1,3,2
2012000409829,811,6,4,2,2
2012000409910,600,1,1,3,2
2012000409911,400,2,3,3,2
2012000410268,806,2,2,3,1
2012000410313,600,3,3,1,2
2012000410486,1000,3,3,3,2
2012000410514,804,4,4,2,2
2012000410543,200,2,3,4,2
2012000410595,1000,2,3,2,2
2012000410645,700,1,1,4,1
2012000410815,200,3,4,2,2
2012000410875,802,2,3,4,2
2012000411207,820,4,4,2,2
2012000411223,102,2,3,4,1
2012000411276,804,3,4,3,3
2012000411320,819,1,1,3,1
2012000411427,807,2,3,4,2
2012000411775,820,1,1,3,1
2012000411791,808,4,4,3,3
2012000412015,804,2,3,3,3
2012000412052,815,2,3,3,2
2012000412142,905,1,1,4,1
2012000412198,200,4,4,2,3
2012000412211,812,5,4,2,2
2012000412237,903,1,1,4,2
2012000412267,905,2,3,2,2
2012000412303,819,3,3,3,2
2012000412351,804,5,4,2,3
2012000412362,903,3,3,1,2
2012000412374,808,2,3,3,3
2012000412397,806,2,3,4,2
2012000412431,808,4,4,2,2
2012000412476,814,1,1,4,3
2012000412507,400,3,3,3,2
2012000412555,816,7,3,3,1
2012000412648,902,1,1,2,2
2012000412676,812,2,2,2,2
2012000412768,816,2,3,3,3
2012000412782,821,2,3,4,2
2012000412858,805,2,3,3,2
2012000412912,807,2,3,3,3
2012000412918,700,3,3,3,2
2012000413016,815,1,1,2,2
2012000413096,502,2,3,3,2
2012000413097,802,2,3,4,2
2012000413200,502,4,4,3,2
2012000413374,807,2,3,2,2
2012000413376,600,2,3,3,2
2012000413493,501,1,1,3,2
2012000413509,101,3,4,2,3
2012000413520,801,2,3,3,3
2012000413571,200,2,3,3,3
2012000413598,819,1,1,3,2
2012000413615,805,4,4,2,3
2012000413627,805,2,3,4,2
2012000413663,501,6,4,2,2
2012000413701,803,2,3,4,3
2012000413767,903,3,2,2,2
2012000413833,102,1,1,1,2
2012000413921,802,6,4,2,2
2012000413998,808,4,4,2,2
2012000414018,805,2,3,4,2
2012000414026,817,1,1,3,2
2012000414174,816,2,3,3,3
2012000414245,808,3,4,3,2
2012000414259,501,1,1,3,2
2012000414330,501,3,3,2,2
2012000414375,502,2,3,3,2
2012000414617,600,2,3,2,2
2012000414708,101,1,1,3,2
2012000414755,902,1,1,2,2
2012000414795,803,1,1,2,3
2012000414817,809,5,4,2,2
2012000414858,400,4,4,3,3
2012000414905,102,1,1,1,2
2012000414983,818,2,2,3,1
2012000415151,101,3,4,3,2
2012000415310,600,2,3,2,2
2012000415342,815,2,3,4,3
2012000415367,501,2,3,3,2
2012000415482,400,2,3,4,2
2012000415500,813,2,3,2,2
2012000415511,905,2,3,4,2
2012000415586,817,2,3,3,2
2012000415609,815,1,1,2,2
2012000415649,804,1,1,4,3
2012000415679,1000,2,3,4,2
2012000415763,816,1,1,3,2
2012000415871,822,5,4,3,3
2012000415893,819,2,3,3,3
2012000415934,809,3,3,3,3
2012000415952,817,2,3,3,2
2012000416129,904,2,3,4,2
2012000416285,814,1,1,1,2
2012000416341,801,3,4,3,2
2012000416346,903,1,1,3,2
2012000416384,808,3,4,3,2
2012000416389,819,2,3,1,2
2012000416473,822,3,3,4,2
2012000416505,810,4,2,2,2
2012000416652,817,1,1,4,1
2012000416684,1000,5,2,2,2
2012000416803,818,2,3,3,2
2012000416959,300,2,3,4,3
2012000417054,102,3,4,3,2
2012000417110,817,6,2,2,1
2012000417178,600,2,3,4,2
