hid,sample_geo,groupquarter,groupquarter_dummy,groupquarter_old
2011001017831,903,1,1,1
2011001018214,901,1,1,2
2011001018611,812,1,1,1
2011001018911,820,1,1,2
2011001019195,819,1,1,1
2011001019759,905,1,1,1
2011001020020,819,1,1,1
2011001020129,400,1,1,2
2011001020697,819,1,1,1
2011001020998,400,1,1,1
2011001021642,502,1,1,1
2011001022169,400,1,1,1
2011001022199,1000,1,1,1
2011001025366,813,1,1,2
2011001025976,901,1,1,2
2011001026784,803,1,1,2
2011001027637,300,1,1,2
2011001027883,200,1,1,2
2011001028385,820,1,1,2
2011001029168,400,1,1,1
2011001029197,200,1,1,1
2011001029828,400,1,1,1
2011001031157,901,1,1,2
2011001031457,400,1,1,1
2011001032061,400,1,1,1
2011001032163,901,1,1,2
2011001034084,700,1,1,2
2011001034235,300,1,1,1
2011001034917,502,1,1,1
2011001035138,200,1,1,2
2011001035816,804,1,1,1
2011001037249,812,1,1,1
2011001038570,901,1,1,2
2011001041091,600,1,1,2
2011001042073,1000,1,1,1
2011001042485,812,1,1,2
2011001043240,502,1,1,2
2011001044756,905,1,1,1
2011001044858,103,1,1,2
2011001044936,502,1,1,1
2011001045696,600,1,1,1
2011001051207,300,1,1,1
2011001051492,820,1,1,2
2011001051545,803,1,1,2
2011001051566,801,1,1,1
2011001051598,813,1,1,2
2011001052574,901,1,1,2
2011001052634,400,1,1,1
2011001052639,502,1,1,1
2011001053156,103,1,1,2
2011001053409,101,1,1,2
2011001053487,400,1,1,1
2011001053962,1000,1,1,1
2011001054101,901,1,1,2
2011001055563,400,1,1,1
2011001055734,101,1,1,2
2011001056483,812,1,1,1
2011001056848,200,1,1,2
2011001057498,400,1,1,2
2011001058356,101,1,1,1
2011001058460,103,1,1,2
2011001059056,1000,1,1,1
2011001059553,805,1,1,1
2011001059720,812,1,1,1
2011001060188,200,1,1,2
2011001060310,300,1,1,1
2011001060346,901,1,1,2
2011001060648,200,1,1,2
2011001060687,1000,1,1,1
2011001061304,822,1,1,1
2011001061613,400,1,1,2
2011001062091,810,1,1,2
2011001062379,200,1,1,1
2011001063335,300,1,1,2
2011001064174,200,1,1,2
2011001064655,1000,1,1,1
2011001065580,818,1,1,1
2011001065669,813,1,1,1
2011001067469,812,1,1,1
2011001067962,103,1,1,1
2011001068224,400,1,1,1
2011001068243,810,1,1,1
2011001068945,901,1,1,2
2011001069699,400,1,1,1
2011001070682,101,1,1,1
2011001071023,400,1,1,1
2011001072417,200,1,1,2
2011001072759,502,1,1,1
2011001072830,814,1,1,2
2011001072886,502,1,1,1
2011001073380,810,1,1,1
2011001076213,801,1,1,1
2011001076371,801,1,1,2
2011001076850,803,1,1,1
2011001077516,903,1,1,2
2011001079541,812,1,1,2
2011001080462,300,1,1,2
2011001080745,905,1,1,1
2011001081050,600,1,1,2
2011001081257,812,1,1,2
2011001081441,803,1,1,1
2011001081491,700,1,1,1
2011001081504,814,1,1,2
2011001082109,1000,1,1,1
2011001083720,600,1,1,2
2011001084202,813,1,1,2
2011001084412,400,1,1,1
2011001085334,400,1,1,1
2011001085464,803,1,1,2
2011001085973,600,1,1,1
2011001086959,817,1,1,2
2011001089047,818,1,1,1
2011001089866,300,1,1,1
2011001091096,807,1,1,1
2011001091672,901,1,1,2
2011001093516,819,1,1,2
2011001094019,811,1,1,1
2011001094260,820,1,1,1
2011001095995,101,1,1,1
2011001096011,400,1,1,1
2011001096310,803,1,1,2
2011001096712,101,1,1,2
2011001096848,600,1,1,1
2011001096936,300,1,1,1
2011001097997,818,1,1,2
2011001098113,801,1,1,1
2011001098639,901,1,1,2
2011001098690,803,1,1,2
2011001099150,812,1,1,1
2011001099717,809,1,1,1
2011001100976,808,1,1,2
2011001101585,101,1,1,2
2011001101725,101,1,1,2
2011001102117,300,1,1,1
2011001102671,814,1,1,2
2011001103767,903,1,1,2
2011001103787,1000,1,1,1
2011001104847,300,1,1,1
2011001104951,600,1,1,1
2011001106740,801,1,1,1
2011001106825,817,1,1,2
2011001107175,813,1,1,2
2011001107786,903,1,1,2
2011001109306,814,1,1,2
2011001109329,101,1,1,1
2011001110027,1000,1,1,1
2011001111914,400,1,1,1
2011001112057,807,1,1,1
2011001112516,600,1,1,2
2011001113505,1000,1,1,1
2011001114262,1000,1,1,1
2011001114985,901,1,1,2
2011001115576,815,1,1,1
2011001115950,300,1,1,1
2011001117188,810,1,1,1
2011001118076,818,1,1,1
2011001118245,300,1,1,2
2011001118901,400,1,1,1
2011001120188,815,1,1,1
2011001121957,815,1,1,1
2011001122726,813,1,1,2
2011001123193,1000,1,1,1
2011001123348,901,1,1,2
2011001124323,200,1,1,1
2011001125066,803,1,1,2
2011001125094,501,1,1,1
2011001126088,502,1,1,1
2011001126776,814,1,1,2
2011001127763,810,1,1,1
2011001127806,814,1,1,2
2011001127965,300,1,1,2
2011001128882,101,1,1,2
2011001131002,901,1,1,2
2011001131292,101,1,1,1
2011001132487,813,1,1,2
2011001132515,502,1,1,1
2011001132532,808,1,1,1
2011001133969,400,1,1,1
2011001134087,1000,1,1,1
2011001134345,400,1,1,1
2011001134477,101,1,1,1
2011001135272,807,1,1,1
2011001136819,501,1,1,2
2011001136926,600,1,1,2
2011001137939,902,1,1,1
2011001137980,300,1,1,2
2011001138113,501,1,1,1
2011001138400,1000,1,1,1
2011001138466,815,1,1,2
2011001138557,901,1,1,2
2011001138718,400,1,1,2
2011001139303,803,1,1,2
2011001139329,814,1,1,1
2011001139836,1000,1,1,1
2011001139850,501,1,1,1
2011001140280,1000,1,1,1
2011001142617,1000,1,1,1
2011001145010,1000,1,1,1
2011001145280,600,1,1,1
2011001145338,822,1,1,2
2011001145535,807,1,1,1
2011001146499,807,1,1,1
2011001147644,813,1,1,1
2011001147694,1000,1,1,1
2011001148191,812,1,1,2
2011001148497,901,1,1,2
2011001148642,700,1,1,2
2011001149130,812,1,1,1
2011001149448,801,1,1,1
2011001149611,502,1,1,1
2011001150945,801,1,1,1
2011001151743,807,1,1,1
2011001152906,901,1,1,2
2011001154126,200,1,1,2
2011001154573,901,1,1,2
2011001155386,1000,1,1,1
2011001155562,815,1,1,1
2011001156129,812,1,1,1
2011001156391,700,1,1,2
2011001157316,400,1,1,2
2011001158840,502,1,1,2
2011001162072,502,1,1,2
2011001162410,802,1,1,1
2011001164501,502,1,1,1
2011001164503,300,1,1,2
2011001164944,101,1,1,1
2011001166432,905,1,1,2
2011001167606,816,1,1,2
2011001168409,300,1,1,2
2011001168494,300,1,1,2
2011001169694,905,1,1,1
2011001170200,1000,1,1,1
2011001170310,501,1,1,1
2011001171164,1000,1,1,1
2011001171856,502,1,1,2
2011001172790,400,1,1,1
2011001173175,300,1,1,1
2011001173632,803,1,1,1
2011001174411,801,1,1,1
2011001175707,400,1,1,1
2011001177462,1000,1,1,1
2011001178363,905,1,1,1
2011001179700,400,1,1,1
2011001179724,1000,1,1,1
2011001179781,802,1,1,1
2011001179849,600,1,1,1
2011001181521,801,1,1,1
2011001181557,901,1,1,2
2011001181849,810,1,1,2
2011001182995,818,1,1,1
2011001183070,502,1,1,2
2011001184193,1000,1,1,1
2011001184497,819,1,1,1
2011001184595,600,1,1,1
2011001184889,803,1,1,2
2011001185480,400,1,1,1
2011001185841,814,1,1,2
2011001187208,901,1,1,2
2011001187613,200,1,1,1
2011001187823,901,1,1,2
2011001188827,803,1,1,2
2011001188924,814,1,1,1
2011001189105,901,1,1,2
2011001191555,1000,1,1,1
2011001193685,600,1,1,1
2011001194276,700,1,1,2
2011001194539,103,1,1,2
2011001195000,810,1,1,1
2011001196970,300,1,1,1
2011001197204,200,1,1,2
2011001197286,400,1,1,1
2011001198245,501,1,1,2
2011001198496,501,1,1,1
2011001198684,812,1,1,2
2011001198687,816,1,1,2
2011001198920,901,1,1,2
2011001199023,901,1,1,2
2011001199090,809,1,1,1
2011001199773,300,1,1,2
2011001200597,103,1,1,1
2011001202200,501,1,1,2
2011001202515,903,1,1,1
2011001202558,901,1,1,2
2011001203029,807,1,1,1
2011001203423,103,1,1,2
2011001204350,400,1,1,1
2011001204915,812,1,1,2
2011001205568,1000,1,1,1
2011001206941,811,1,1,1
2011001207363,804,1,1,2
2011001207609,102,1,1,1
2011001207749,814,1,1,2
2011001208553,400,1,1,2
2011001208629,102,1,1,1
2011001209372,813,1,1,1
2011001210552,812,1,1,1
2011001212229,905,1,1,2
2011001212633,103,1,1,2
2011001212828,1000,1,1,1
2011001213937,501,1,1,1
2011001214610,103,1,1,1
2011001214972,1000,1,1,1
2011001215088,903,1,1,2
2011001215539,818,1,1,2
2011001215912,901,1,1,2
2011001216557,903,1,1,2
2011001216757,700,1,1,2
2011001218203,901,1,1,2
2011001218784,805,1,1,1
2011001221803,813,1,1,2
2011001222269,200,1,1,2
2011001222387,812,1,1,2
2011001222842,600,1,1,2
2011001223046,400,1,1,1
2011001224660,816,1,1,1
2011001224827,502,1,1,1
2011001224886,810,1,1,1
2011001224972,101,1,1,1
2011001225384,820,1,1,1
2011001225620,812,1,1,1
2011001225763,901,1,1,2
2011001226285,1000,1,1,1
2011001226433,1000,1,1,1
2011001226485,813,1,1,2
2011001227209,502,1,1,1
2011001227817,400,1,1,1
2011001228009,901,1,1,2
2011001228168,400,1,1,1
2011001229481,903,1,1,1
2011001230062,400,1,1,1
2011001231688,808,1,1,2
2011001232491,200,1,1,2
2011001232566,400,1,1,1
2011001232764,1000,1,1,1
2011001233001,400,1,1,1
2011001233235,813,1,1,1
2011001233639,300,1,1,2
2011001234966,300,1,1,2
2011001235562,400,1,1,1
2011001236016,1000,1,1,1
2011001236603,300,1,1,2
2011001237133,811,1,1,1
2011001238146,811,1,1,1
2011001238321,1000,1,1,1
2011001238705,812,1,1,2
2011001239233,811,1,1,1
2011001239564,1000,1,1,1
2011001239708,300,1,1,2
2011001239757,901,1,1,2
2011001240067,818,1,1,1
2011001242164,600,1,1,1
2011001242403,300,1,1,1
2011001243122,400,1,1,1
2011001243205,813,1,1,2
2011001243485,200,1,1,2
2011001243811,600,1,1,1
2011001243868,801,1,1,2
2011001244736,801,1,1,2
2011001245554,820,1,1,1
2011001246571,103,1,1,2
2011001246887,400,1,1,1
2011001247219,803,1,1,2
2011001247347,1000,1,1,1
2011001247367,600,1,1,2
2011001249091,1000,1,1,1
2011001249187,600,1,1,2
2011001250686,905,1,1,1
2011001251017,502,1,1,1
2011001252338,807,1,1,2
2011001252702,200,1,1,2
2011001252820,300,1,1,2
2011001255462,803,1,1,1
2011001257648,905,1,1,2
2011001258477,103,1,1,2
2011001259053,903,1,1,1
2011001259110,502,1,1,2
2011001259509,502,1,1,1
2011001261960,101,1,1,2
2011001263075,804,1,1,1
2011001263233,1000,1,1,1
2011001263296,813,1,1,2
2011001264172,502,1,1,2
2011001265573,400,1,1,1
2011001265852,803,1,1,2
2011001267224,903,1,1,2
2011001267260,803,1,1,2
2011001267508,700,1,1,2
2011001268400,818,1,1,1
2011001269185,803,1,1,2
2011001269357,801,1,1,1
2011001269467,812,1,1,1
2011001269898,102,1,1,1
2011001270148,812,1,1,2
2011001272582,200,1,1,2
2011001274149,600,1,1,1
2011001274352,400,1,1,1
2011001275867,801,1,1,2
2011001276162,1000,1,1,1
2011001276583,300,1,1,2
2011001278195,1000,1,1,1
2011001280370,200,1,1,2
2011001280522,903,1,1,1
2011001280602,901,1,1,2
2011001280716,807,1,1,1
2011001281637,901,1,1,2
2011001282934,818,1,1,1
2011001284092,818,1,1,2
2011001285236,501,1,1,2
2011001286382,905,1,1,1
2011001286421,905,1,1,1
2011001286523,502,1,1,2
2011001286801,803,1,1,2
2011001287379,1000,1,1,1
2011001287816,814,1,1,2
2011001287892,903,1,1,2
2011001288259,903,1,1,2
2011001288880,902,1,1,1
2011001289407,502,1,1,1
2011001289871,803,1,1,2
2011001290093,102,1,1,1
2011001290743,814,1,1,2
2011001292870,901,1,1,2
2011001294030,810,1,1,2
2011001294658,820,1,1,1
2011001294918,805,1,1,1
2011001295598,502,1,1,1
2011001296361,905,1,1,1
2011001296718,901,1,1,2
2011001297975,400,1,1,1
2011001299493,400,1,1,1
2011001299797,300,1,1,1
2011001300657,200,1,1,2
2011001301190,820,1,1,2
2011001302577,808,1,1,1
2011001302852,1000,1,1,1
2011001303724,820,1,1,1
2011001303802,811,1,1,1
2011001304372,103,1,1,2
2011001304832,600,1,1,1
2011001306823,600,1,1,1
2011001306983,811,1,1,1
2011001307128,1000,1,1,1
2011001307175,901,1,1,2
2011001309644,812,1,1,1
2011001311099,812,1,1,2
2011001311386,801,1,1,2
2011001312073,812,1,1,1
2011001313193,1000,1,1,2
2011001313635,903,1,1,1
2011001313885,1000,1,1,1
2011001314245,300,1,1,2
2011001314384,816,1,1,2
2011001314759,502,1,1,2
2011001315048,600,1,1,2
2011001316039,903,1,1,2
2011001316070,700,1,1,2
2011001316091,300,1,1,2
2011001316597,811,1,1,2
2011001316669,801,1,1,1
2011001317030,600,1,1,1
2011001317861,1000,1,1,1
2011001318120,502,1,1,1
2011001318261,400,1,1,1
2011001319025,502,1,1,2
2011001319682,818,1,1,1
2011001319742,901,1,1,2
2011001319823,400,1,1,1
2011001320275,502,1,1,2
2011001320732,815,1,1,1
2011001320863,103,1,1,2
2011001321680,300,1,1,2
2011001322527,400,1,1,2
2011001322825,200,1,1,1
2011001323824,820,1,1,1
2011001324014,809,1,1,2
2011001324236,808,1,1,1
2011001324291,821,1,1,2
2011001324603,200,1,1,2
2011001325501,600,1,1,1
2011001325525,400,1,1,1
2011001325940,803,1,1,2
2011001326740,803,1,1,2
2011001327708,101,1,1,1
2011001328258,901,1,1,2
2011001328587,818,1,1,1
2011001329497,502,1,1,1
2011001330011,817,1,1,1
2011001331110,803,1,1,1
2011001332118,501,1,1,2
2011001333677,200,1,1,2
2011001333697,600,1,1,1
2011001334059,812,1,1,1
2011001335099,200,1,1,2
2011001335665,905,1,1,2
2011001335901,1000,1,1,1
2011001336097,903,1,1,2
2011001336748,802,1,1,2
2011001337107,808,1,1,2
2011001337497,813,1,1,2
2011001337676,820,1,1,2
2011001338440,300,1,1,1
2011001338550,803,1,1,1
2011001340012,502,1,1,2
2011001340284,905,1,1,1
2011001340518,102,1,1,1
2011001340891,400,1,1,1
2011001342159,300,1,1,2
2011001342762,400,1,1,1
2011001343105,812,1,1,1
2011001344356,820,1,1,1
2011001344546,812,1,1,2
2011001346369,820,1,1,2
2011001346906,502,1,1,1
2011001347454,300,1,1,2
2011001348322,200,1,1,2
2011001348543,807,1,1,1
2011001349099,400,1,1,1
2011001349172,820,1,1,1
2011001349942,600,1,1,1
2011001350264,300,1,1,1
2011001350752,600,1,1,1
2011001351340,803,1,1,2
2011001351704,903,1,1,2
2011001351707,820,1,1,1
2011001352375,200,1,1,2
2011001353722,901,1,1,2
2011001354529,807,1,1,1
2011001354681,903,1,1,1
2011001354724,901,1,1,2
2011001355956,813,1,1,2
2011001356513,901,1,1,2
2011001356524,814,1,1,2
2011001356766,102,1,1,1
2011001356830,801,1,1,1
2011001358281,200,1,1,1
2011001359869,502,1,1,1
2011001361159,901,1,1,2
2011001361811,905,1,1,1
2011001362725,811,1,1,1
2011001364608,1000,1,1,1
2011001365686,600,1,1,2
2011001366354,814,1,1,2
2011001367213,802,1,1,2
2011001367440,101,1,1,2
2011001367560,812,1,1,2
2011001367592,905,1,1,1
2011001370906,501,1,1,2
2011001371223,813,1,1,2
2011001371671,813,1,1,2
2011001371742,803,1,1,2
2011001371867,903,1,1,2
2011001373117,1000,1,1,1
2011001373213,502,1,1,2
2011001374043,817,1,1,1
2011001374506,814,1,1,2
2011001374556,815,1,1,1
2011001375017,901,1,1,2
2011001375488,502,1,1,2
2011001376379,400,1,1,1
2011001377291,807,1,1,1
2011001377394,810,1,1,1
2011001378736,102,1,1,2
2011001379476,200,1,1,2
2011001380191,400,1,1,2
2011001380197,905,1,1,1
2011001380439,400,1,1,1
2011001380597,501,1,1,1
2011001381972,809,1,1,1
2011001382087,901,1,1,2
2011001382693,815,1,1,1
2011001383481,103,1,1,2
2011001384274,501,1,1,2
2011001385914,300,1,1,1
2011001385960,1000,1,1,1
2011001386357,502,1,1,1
2011001387772,1000,1,1,2
2011001388452,200,1,1,1
2011001388521,300,1,1,2
2011001388851,803,1,1,2
2011001389328,812,1,1,1
2011001389466,901,1,1,2
2011001389971,200,1,1,2
2011001390087,400,1,1,2
2011001390392,101,1,1,2
2011001390586,803,1,1,2
2011001391522,901,1,1,2
2011001391642,802,1,1,1
2011001391989,811,1,1,1
2011001393631,502,1,1,2
2011001394775,103,1,1,2
2011001395259,808,1,1,1
2011001396431,400,1,1,1
2011001396465,818,1,1,1
2011001396658,815,1,1,1
2011001396737,905,1,1,1
2011001397803,103,1,1,2
2011001398079,812,1,1,1
2011001398164,814,1,1,1
2011001398427,400,1,1,1
2011001399047,803,1,1,2
2011001399307,300,1,1,2
2011001399382,801,1,1,2
2011001399468,400,1,1,1
2011001399776,903,1,1,2
2011001400303,807,1,1,1
2011001400934,807,1,1,2
2011001400977,814,1,1,1
2011001401062,809,1,1,1
2011001401173,1000,1,1,1
2011001402530,1000,1,1,1
2011001402813,501,1,1,1
2011001403208,812,1,1,2
2011001404104,819,1,1,1
2011001404773,700,1,1,1
2011001404829,1000,1,1,1
2011001404860,814,1,1,2
2011001405107,817,1,1,2
2011001405227,501,1,1,1
2011001405416,101,1,1,2
2011001406267,812,1,1,1
2011001408049,801,1,1,2
2011001408673,400,1,1,1
2011001409864,1000,1,1,1
2011001409918,819,1,1,1
2011001410725,200,1,1,2
2011001410781,803,1,1,1
2011001411532,400,1,1,1
2011001412207,807,1,1,1
2011001412219,600,1,1,2
2011001412992,300,1,1,2
2011001413859,905,1,1,1
2011001415039,801,1,1,2
2011001415215,803,1,1,2
2011001416861,903,1,1,2
2011001416958,102,1,1,2
2011001419018,103,1,1,2
2011001420137,300,1,1,2
2011001420948,903,1,1,2
2011001421557,813,1,1,2
2011001421594,300,1,1,2
2011001422134,802,1,1,1
2011001422170,200,1,1,2
2011001422710,501,1,1,1
2011001423229,1000,1,1,1
2011001423940,822,1,1,2
2011001424189,901,1,1,2
2011001424389,200,1,1,2
2011001424995,902,1,1,2
2011001425059,808,1,1,2
2011001425230,818,1,1,1
2011001425501,903,1,1,1
2011001427731,905,1,1,1
2011001427856,502,1,1,2
2011001427858,502,1,1,2
2011001427955,816,1,1,2
2011001428097,200,1,1,2
2011001429009,905,1,1,1
2011001429041,807,1,1,2
2011001429046,502,1,1,1
2011001429652,812,1,1,1
2011001430016,300,1,1,1
2011001432754,600,1,1,2
2011001432771,700,1,1,2
2011001433066,501,1,1,2
2011001433111,815,1,1,2
2011001434487,817,1,1,2
2011001434571,101,1,1,2
2011001435865,300,1,1,2
2011001436124,103,1,1,2
2011001436376,812,1,1,2
2011001436656,802,1,1,1
2011001436923,901,1,1,2
2011001439112,502,1,1,2
2011001439122,901,1,1,2
2011001439358,300,1,1,2
2011001439387,400,1,1,1
2011001439835,807,1,1,1
2011001440166,820,1,1,1
2011001440756,502,1,1,1
2011001440775,901,1,1,2
2011001441790,502,1,1,1
2011001443014,818,1,1,1
2011001443352,901,1,1,2
2011001443822,905,1,1,1
2011001443915,903,1,1,1
2011001445163,813,1,1,2
2011001445288,200,1,1,1
2011001445440,901,1,1,2
2011001446051,102,1,1,2
2011001447106,400,1,1,1
2011001449891,901,1,1,2
2011001449947,600,1,1,2
2011001451984,901,1,1,2
2011001452095,1000,1,1,1
2011001452540,815,1,1,1
2011001452843,816,1,1,2
2011001453821,801,1,1,2
2011001454472,903,1,1,2
2011001455857,1000,1,1,1
2011001456010,600,1,1,2
2011001456336,101,1,1,2
2011001456561,903,1,1,2
2011001456743,200,1,1,2
2011001459927,501,1,1,1
2011001460546,103,1,1,2
2011001460779,200,1,1,2
2011001462099,901,1,1,2
2011001462397,300,1,1,2
2011001463201,400,1,1,1
2011001463645,803,1,1,2
2011001463756,103,1,1,1
2011001464234,905,1,1,1
2011001464750,802,1,1,1
2011001466019,811,1,1,1
2011001466084,803,1,1,2
2011001467299,902,1,1,2
2011001468175,102,1,1,1
2011001468846,101,1,1,1
2011001470006,600,1,1,1
2011001470083,815,1,1,2
2011001470498,905,1,1,1
2011001470784,818,1,1,1
2011001471012,400,1,1,1
2011001471598,822,1,1,1
2011001471616,200,1,1,2
2011001472056,801,1,1,1
2011001472111,812,1,1,1
2011001472447,400,1,1,2
2011001472884,501,1,1,1
2011001473664,200,1,1,2
2011001473667,1000,1,1,1
2011001473738,817,1,1,1
2011001474485,905,1,1,2
2011001474747,501,1,1,1
2011001475003,103,1,1,2
2011001475044,300,1,1,2
2011001477670,901,1,1,2
2011001477856,812,1,1,2
2011001478385,600,1,1,2
2011001478548,600,1,1,1
2011001479649,810,1,1,1
2011001479809,1000,1,1,1
2011001480081,806,1,1,1
2011001480558,1000,1,1,1
2011001480776,811,1,1,2
2011001481052,811,1,1,1
2011001481114,400,1,1,1
2011001483239,820,1,1,2
2011001483439,815,1,1,1
2011001483934,812,1,1,1
2011001485041,400,1,1,1
2011001485283,102,1,1,1
2011001485332,600,1,1,2
2011001485548,901,1,1,2
2011001486199,502,1,1,2
2011001486564,1000,1,1,1
2011001486799,801,1,1,1
2011001486981,803,1,1,1
2011001487609,502,1,1,2
2011001488163,801,1,1,1
2011001488213,700,1,1,2
2011001488318,806,1,1,2
2011001488667,102,1,1,2
2011001489409,901,1,1,2
2011001489909,901,1,1,2
2011001491329,814,1,1,1
2011001491744,801,1,1,2
2011001496038,400,1,1,1
2011001496988,813,1,1,1
2011001497451,817,1,1,2
2011001498534,200,1,1,2
2011001498790,1000,1,1,1
2011001500614,103,1,1,1
2011001501693,811,1,1,1
2012000000700,901,1,1,2
2012000001056,820,1,1,1
2012000001231,200,1,1,2
2012000001996,819,1,1,1
2012000002596,902,1,1,1
2012000003164,808,1,1,1
2012000003237,812,1,1,1
2012000003769,200,1,1,2
2012000004594,803,1,1,2
2012000005412,814,1,1,2
2012000005614,818,1,1,1
2012000005660,803,1,1,2
2012000007020,400,1,1,1
2012000007533,809,1,1,1
2012000007729,200,1,1,2
2012000008833,821,1,1,2
2012000010365,200,1,1,2
2012000011511,807,1,1,1
2012000011515,812,1,1,2
2012000012170,600,1,1,1
2012000012686,1000,1,1,1
2012000012966,1000,1,1,1
2012000013919,811,1,1,2
2012000015480,811,1,1,1
2012000015718,816,1,1,2
2012000015910,903,1,1,1
2012000016044,101,1,1,1
2012000017073,801,1,1,1
2012000017313,901,1,1,2
