varialbe_names,ptotals,psex,psex,page,page,page,page,page,page,page,page,page,pqat,pqat
variable_categories,1,1,2,1,2,3,4,5,6,7,8,9,1,2
geo,,,,,,,,,,,,,,
2055072,257.8189412,122.3826956,135.4362456,33.4031244,48.5591689,9.339580055,16.88436537,64.91174323,48.5591689,24.16325516,9.472527814,2.526007417,33.02767966,224.7912616
2055027,963.7147774,457.4606183,506.254159,124.8592692,181.5118331,34.91090015,63.11294404,242.6369679,181.5118331,90.3210833,35.40785246,9.44209399,123.4558749,840.2589025
2055022,265.584572,126.0689214,139.5156506,34.4092426,50.02179447,9.620892708,17.39293059,66.86691622,50.02179447,24.89106405,9.757844917,2.602091978,34.02248929,231.5620827
2055017,424.7800026,201.6365497,223.1434529,55.0346658,80.00561864,15.38780208,27.81851764,106.9479625,80.00561864,39.8111463,15.60684553,4.161825473,54.41608667,370.3639159
2055015,71.443803,33.9132771,37.53052589,9.256287484,13.45615524,2.588076401,4.678800041,17.9875915,13.45615524,6.695841792,2.624917346,0.699977959,9.152248581,62.29155441
2055105,2726.901241,1294.41818,1432.483062,353.2984076,513.6009687,98.78293784,178.5826777,686.5589951,513.6009687,255.5700919,100.1891007,26.71709351,349.327401,2377.573841
2055107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055032,19.02579536,9.031253142,9.994542221,2.464989602,3.583432645,0.689215998,1.245984794,4.790173823,3.583432645,1.783131781,0.699026902,0.186407174,2.437283589,16.58851177
2055028,168.902469,80.17541055,88.72705849,21.88307095,31.81210613,6.118550187,11.06129358,42.52501251,31.81210613,15.82984337,6.205646987,1.654839196,21.63710942,147.2653596
2055042,1109.320354,526.5773516,582.7430026,143.7239855,208.9360626,40.18551238,72.64854195,279.2964615,208.9360626,103.9675,40.75754814,10.8686795,142.1085554,967.2117987
2055087,715.6028746,339.6857049,375.9171697,92.71379257,134.7809462,25.92296091,46.8642852,180.1691909,134.7809462,67.06758925,26.29197103,7.011192274,91.67170725,623.9311673
2055090,907.4139543,430.7354815,476.6784729,117.5649122,170.9077978,32.87138342,59.42584618,228.4619638,170.9077978,85.04446884,33.33930347,8.890480924,116.2435051,791.1704493
2055096,111.4368014,52.89733983,58.53946158,14.43779624,20.98867692,4.03683656,7.297910934,28.05673239,20.98867692,10.44405758,4.094300426,1.091813447,14.27551817,97.16128324
2055099,100.1766368,47.55231246,52.62432435,12.97892484,18.86786984,3.628933214,6.560491362,25.22173156,18.86786984,9.388734686,3.680590627,0.981490834,12.83304421,87.3435926
2055094,129.2977522,61.37565911,67.92209305,16.75186811,24.35271573,4.68385566,8.467610945,32.55363027,24.35271573,12.11801803,4.750529762,1.266807937,16.56358031,112.7341718
2055097,351.0065104,166.6174049,184.3891055,45.47654285,66.11067573,12.71533188,22.98714803,88.3738191,66.11067573,32.89696185,12.89633305,3.439022146,44.9653952,306.0411152
2055104,62.12504608,29.48980618,32.63523991,8.048945638,11.70100455,2.250501218,4.068521775,15.64138391,11.70100455,5.822471123,2.282536823,0.608676486,7.958477027,54.16656906
2055101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055093,126.9680629,60.26979138,66.69827156,16.45003265,23.91392806,4.599461865,8.315041378,31.96707837,23.91392806,11.89967536,4.664934631,1.243982568,16.26513742,110.7029255
2055095,457.7839333,217.3030093,240.4809241,59.31066817,86.22177731,16.58338085,29.97991983,115.2574477,86.22177731,42.90433409,16.81944321,4.485184857,58.64402759,399.1399057
2055089,262.8666012,124.7787424,138.0878588,34.05710123,49.50987552,9.522433279,17.21493276,66.18260567,49.50987552,24.63633094,9.657983931,2.575462382,33.67430592,229.1922953
2055091,36.11018304,17.14094984,18.96923319,4.678449652,6.801208897,1.308103833,2.364828282,9.091554398,6.801208897,3.38431134,1.326724528,0.353793208,4.625864772,31.48431826
2055092,667.4559639,316.8311051,350.6248587,86.4758597,125.7126677,24.17882246,43.71118082,168.0471184,125.7126677,62.55517413,24.52300499,6.539467997,85.50388756,581.9520763
2055026,1175.716497,558.0945819,617.6219152,152.3262962,221.4415112,42.59073555,76.9967746,296.0131905,221.4415112,110.190266,43.19700937,11.5192025,150.6141777,1025.102319
2055012,179.3860706,85.15181534,94.23425523,23.24133053,33.78665065,6.498322267,11.74785663,45.16449604,33.78665065,16.81238537,6.590825076,1.757553353,22.98010241,156.4059681
2055010,114.9313353,54.55614143,60.37519382,14.89054943,21.64685843,4.163427254,7.526765284,28.93656024,21.64685843,10.77157158,4.222693122,1.126051499,14.7231825,100.2081528
2055011,619.6973347,294.1608166,325.5365181,80.28823274,116.7175204,22.44874965,40.58350471,156.0228045,116.7175204,58.07914945,22.76830481,6.071547948,79.38580834,540.3115263
2055102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055004,35477.28413,16840.52244,18636.76169,4596.451018,6682.004913,1285.176852,2323.380216,8932.2078,6682.004913,3324.994916,1303.471184,347.5923158,4544.787787,30932.49634
2055008,937.3116328,444.9274507,492.3841821,121.4384673,176.5389062,33.95443713,61.38382228,235.9893798,176.5389062,87.84653307,34.43777431,9.183406483,120.0735221,817.2381106
2055021,313.3432012,148.7392099,164.6039913,40.59686956,59.01694172,11.35096552,20.5206067,78.8912301,59.01694172,29.36708873,11.5125451,3.070012027,40.1405685,273.2026327
2055014,394.8823242,187.4445805,207.4377436,51.16111071,74.3745102,14.30474837,25.86054153,99.42054649,74.3745102,37.00908208,14.50837468,3.868899914,50.5860696,344.2962546
2055018,994.3890189,472.0212101,522.3678087,128.8334361,187.2892041,36.02208512,65.12177666,250.3599012,187.2892041,93.19592841,36.53485502,9.742628005,127.3853729,867.003646
2055006,2495.097163,1184.384341,1310.712823,323.2657792,469.9415954,90.38575517,163.4020058,628.1970813,469.9415954,233.8449965,91.67238514,24.44596937,319.6323336,2175.46483
2055013,1171.057119,555.8828464,615.1742722,151.7226253,220.5639358,42.42194796,76.69163546,294.8400867,220.5639358,109.7535807,43.02581911,11.47355176,150.017292,1021.039827
2055005,1555.844123,738.5353335,817.3087894,201.5757823,293.0370328,56.36098988,101.8910422,391.7189083,293.0370328,145.8165112,57.16328155,15.24354175,199.310109,1356.534014
2055052,778.5044837,369.5441337,408.9603501,100.86335,146.6282133,28.20159339,50.9836635,196.0060921,146.6282133,72.96284126,28.60303956,7.627477216,99.72966524,678.7748185
2055037,357.6072965,169.7506968,187.8565997,46.33174333,67.35390747,12.95444764,23.41942847,90.03571614,67.35390747,33.5155994,13.13885259,3.503694023,45.81098338,311.7963131
2055035,354.8893257,168.4605178,186.428808,45.97960196,66.84198852,12.85598821,23.24143064,89.35140559,66.84198852,33.26086629,13.0389916,3.477064427,45.46280001,309.4265257
2055057,1000.213242,474.7858795,525.4273625,129.5880248,188.3861733,36.23306961,65.50320058,251.826281,188.3861733,93.74178508,36.74884285,9.799691425,128.1314801,872.0817618
2055044,66.78442454,31.70154164,35.0828829,8.652616561,12.5785799,2.41928881,4.373660908,16.8144877,12.5785799,6.259156457,2.453727084,0.654327223,8.555362804,58.22906174
2055053,861.2084513,408.8024381,452.4060132,111.5785089,162.2051756,31.19757314,56.39988311,216.8286845,162.2051756,80.71400594,31.6416667,8.437777788,110.3243878,750.8840635
2055075,448.0768949,212.6952271,235.3816678,58.05302041,84.39349535,16.23174004,29.3442133,112.8134815,84.39349535,41.99457298,16.46279683,4.390079156,57.40051555,390.6763793
2055082,1412.956517,670.7087793,742.2477376,183.0632074,266.1247223,51.18483708,92.53344212,355.7437253,266.1247223,132.4248276,51.91344686,13.84358583,181.0056119,1231.950905
2055077,940.0296035,446.2176297,493.8119738,121.7906087,177.0508252,34.05289656,61.56182011,236.6736903,177.0508252,88.10126618,34.5376353,9.21003608,120.4217055,819.607898
2055084,669.3973715,317.7526616,351.64471,86.72738925,126.0783241,24.24915063,43.83832213,168.5359116,126.0783241,62.73712635,24.59433426,6.558489137,85.75258996,583.6447816
2055083,439.9229826,208.82469,231.0982926,56.9965963,82.8577385,15.93636175,28.81021982,110.7605498,82.8577385,41.23037364,16.16321388,4.310190367,56.35596544,383.5670171
2055088,439.1464195,208.4560674,230.6903521,56.89598448,82.71147594,15.90823049,28.7593633,110.5650325,82.71147594,41.15759275,16.13468217,4.302581911,56.25648448,382.889935
2055098,583.1988701,276.8355555,306.3633146,75.55947718,109.8431803,21.12658019,38.19324816,146.8334915,109.8431803,54.65844767,21.42731442,5.713950513,74.71020309,508.488667
2055038,658.1372069,312.4076342,345.7295727,85.26851785,123.957517,23.84124728,43.10090256,165.7009108,123.957517,61.68180346,24.18062447,6.448166524,84.310116,573.8270909
2055060,711.7200592,337.842592,373.8774672,92.21073346,134.0496334,25.78230458,46.61000259,179.1916044,134.0496334,66.7036848,26.14931247,6.973149993,91.17430244,620.5457567
2055068,628.6278101,298.3999763,330.2278338,81.44526867,118.3995398,22.7722592,41.16835471,158.2712535,118.3995398,58.91612968,23.09641947,6.159045193,80.52983941,548.0979706
930000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912002101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912002307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912002102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912002301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913202101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912302201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055009,844.5123452,400.8770527,443.6352925,109.4153548,159.0605307,30.59275093,55.30646788,212.6250625,159.0605307,79.14921683,31.02823493,8.274195982,108.1855471,736.3267981
2055106,655.0309546,310.9331439,344.0978108,84.86607057,123.3724668,23.72872222,42.89747647,164.9188416,123.3724668,61.3906799,24.06649762,6.4177327,83.91219215,571.1187625
2055016,425.9448472,202.1894836,223.7553636,55.18558353,80.22501247,15.42999898,27.89480242,107.2412384,80.22501247,39.92031764,15.64964309,4.173238157,54.56530811,371.3795391
2051058,830.5376152,394.2434628,436.2941524,107.6047832,156.428446,30.08651152,54.3912735,209.1066086,156.428446,77.83947999,30.51478927,8.137277138,572.9399202,257.5976951
2051051,1448.633415,687.6440553,760.9893595,187.6855204,272.8443237,52.47724501,94.8698949,364.7261904,272.8443237,135.7685307,53.22425206,14.19313388,999.3285046,449.3049102
2051043,808.5608757,383.8114418,424.7494339,104.7574681,152.2892148,29.29039655,52.95203363,203.5734679,152.2892148,75.77978041,29.7073417,7.921957787,557.7794372,250.7814385
2051054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051037,2040.173988,968.4392891,1071.734699,264.3257519,384.2586304,73.90600625,133.6094348,513.659894,384.2586304,191.2087777,74.95804905,19.98881308,1407.398172,632.7758154
2051032,583.2992954,276.8832258,306.4160695,75.57248831,109.862095,21.13021813,38.19982494,146.8587758,109.862095,54.66785971,21.43100415,5.71493444,402.3844864,180.914809
2051038,1408.342726,668.5186834,739.8240423,182.4654427,265.2557332,51.01770091,92.23128847,354.5820992,265.2557332,131.9924148,51.74393152,13.79838174,971.5342858,436.8084399
2051042,252.7325047,119.9682423,132.7642625,32.74412366,47.60115888,9.155322139,16.55125853,63.63111793,47.60115888,23.68654518,9.285647009,2.476172536,174.3455545,78.38695021
2051063,2519.999468,1196.205082,1323.794385,326.4921316,474.6318451,91.28784974,165.0328387,634.466799,474.6318451,236.1788853,92.58732091,24.68995224,1738.402051,781.5974166
2051067,855.2614472,405.9794865,449.2819607,110.8080127,161.0850811,30.98214086,56.01041836,215.3313918,161.0850811,80.15664202,31.42316778,8.379511408,589.9954635,265.2659837
2051057,2.747092443,1.304002633,1.443089809,0.355914388,0.517403901,0.099514371,0.179904984,0.691642586,0.517403901,0.257462448,0.100930946,0.026914919,1.895060375,0.852032067
2051053,1330.50844,631.5719421,698.9364977,172.3812018,250.595956,48.19812706,87.13398059,334.9855592,250.595956,124.6976455,48.88422139,13.03579237,917.8409085,412.6675313
2051048,793.909716,376.8567611,417.0529549,102.859258,149.5297274,28.75965324,51.99254038,199.8847074,149.5297274,74.40664735,29.16904332,7.778411553,547.6724485,246.2372675
2051052,2194.926862,1041.898104,1153.028758,284.3755957,413.4057168,79.51198249,143.7440822,552.6224264,413.4057168,205.7124956,80.64382566,21.50502018,1514.15324,680.7736219
2051047,3843.182328,1824.299684,2018.882643,497.9242283,723.8480573,139.2206051,251.6870726,967.6079781,723.8480573,360.1899642,141.2023931,37.6539715,2651.189465,1191.992862
2051041,387.3400344,183.8643713,203.4756631,50.18392866,72.95395002,14.03152632,25.36660275,97.52160465,72.95395002,36.30220511,14.23126335,3.79500356,267.2035129,120.1365215
2051033,1188.57533,564.1984727,624.3768576,153.9922917,223.8634211,43.05655122,77.83888975,299.2506923,223.8634211,111.395419,43.66945586,11.64518823,819.9294558,368.6458745
2051036,1392.775869,661.1293351,731.6465334,180.4485945,262.3237777,50.45378614,91.21182689,350.6627912,262.3237777,130.5334609,51.1719895,13.64586387,960.7956103,431.9802582
2051040,1715.101382,814.1323108,900.969071,222.209216,323.0325021,62.13013901,112.3206784,431.8155213,323.0325021,160.7423881,63.0145538,16.80388101,1183.149361,531.9520208
2051035,770.1015815,365.5554049,404.5461766,99.77466667,145.0455602,27.89719536,50.43336385,193.8904717,145.0455602,72.17530614,28.29430846,7.545148923,531.2485919,238.8529896
2051014,568.6481357,269.9285451,298.7195906,73.67427825,107.1026075,20.59947481,37.24033169,143.1700153,107.1026075,53.29472665,20.89270577,5.571388206,392.2774977,176.370638
2051013,242.6598325,115.1868993,127.4729332,31.43910424,45.70401124,8.790436112,15.89160692,61.09509511,45.70401124,22.7425162,8.915566875,2.3774845,167.3969998,75.26283263
2051011,464.2586228,220.376445,243.8821778,60.14953151,87.44125925,16.81792871,30.4039423,116.8875971,87.44125925,43.51115364,17.05732983,4.548621289,320.2652034,143.9934194
2051010,499.9708246,237.3284793,262.6423453,64.77641855,94.16750996,18.11161554,32.74270709,125.8789507,94.16750996,46.85816546,18.36943213,4.898515234,344.9009883,155.0698363
2051009,977.9649097,464.2249375,513.7399722,126.705522,184.1957887,35.4271161,64.04617431,246.2247607,184.1957887,91.65663134,35.93141669,9.581711117,674.6414936,303.323416
2051025,1455.043297,690.6867282,764.3565691,188.5159873,274.0515995,52.70944521,95.2896732,366.3400231,274.0515995,136.3692764,53.4597576,14.25593536,1003.750312,451.2929851
2051030,1053.967801,500.3023437,553.6654569,136.5524867,198.51063,38.18034704,69.02354553,265.3602056,198.51063,98.77975906,38.72383952,10.32635721,727.0714974,326.8963032
2051046,467.9214128,222.1151152,245.8062975,60.62408403,88.13113111,16.95061454,30.64381561,117.8097872,88.13113111,43.85443691,17.19190443,4.584507847,322.7919506,145.1294622
2051062,891.8893465,423.3661883,468.5231581,115.5535379,167.9837998,32.30899914,58.40915148,224.553293,167.9837998,83.58947465,32.76891372,8.738376992,615.2629352,276.6264112
2051068,1344.243902,638.0919553,706.1519468,174.1607737,253.1829755,48.69569891,88.03350551,338.4437722,253.1829755,125.9849577,49.38887612,13.17036697,927.3162104,416.9276917
2051078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051021,340.6394629,161.6963265,178.9431364,44.13338407,64.15808371,12.33978201,22.30821802,85.76368069,64.15808371,31.9253435,12.51543727,3.33744994,234.9874866,105.6519764
2051029,244.4912274,116.0562344,128.434993,31.6763805,46.04894718,8.856779026,16.01154358,61.55619017,46.04894718,22.91415784,8.982854172,2.395427779,168.6603734,75.830854
2051015,23.8081345,11.30135616,12.50677835,3.08459136,4.484167141,0.862457883,1.559176528,5.994235747,4.484167141,2.231341212,0.874734863,0.23326263,16.42385659,7.384277918
2051016,1759.054861,834.9963529,924.058508,227.9038462,331.3109645,63.72236895,115.1991581,442.8818027,331.3109645,164.8617873,64.62944893,17.23451972,1213.470327,545.5845339
2051019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051008,742.6306571,352.5153786,390.1152785,96.2155228,139.8715212,26.90205165,48.63431401,186.9740458,139.8715212,69.60068167,27.284999,7.275999734,512.2979882,230.3326689
2051069,356.2063201,169.0856748,187.1206453,46.15023227,67.09003915,12.90369678,23.32767959,89.68298867,67.09003915,33.38429737,13.0873793,3.489967813,245.726162,110.4801581
2051060,1137.296271,539.8570902,597.4391811,147.3485565,214.205215,41.19894963,74.48066338,286.3400307,214.205215,106.5894533,41.78541154,11.14277641,784.5549954,352.7412759
2051044,400.1597992,189.9497169,210.2100822,51.84486247,75.36850156,14.49592672,26.20615934,100.7492701,75.36850156,37.50369653,14.70227443,3.920606515,276.047128,124.1126712
2051050,535.6830264,254.2805135,281.4025128,69.40330559,100.8937607,19.40530236,35.08147188,134.8703043,100.8937607,50.20517728,19.68153442,5.248409179,369.5367732,166.1462532
2051031,554.9126735,263.4085319,291.5041415,71.89470631,104.515588,20.10190296,36.34080677,139.7118024,104.515588,52.00741441,20.38805104,5.436813611,382.8021958,172.1104776
2051070,1081.438725,513.34237,568.096355,140.1116306,203.684669,39.17549075,70.82259537,272.2766314,203.684669,101.3543835,39.73314898,10.59550639,746.0221011,335.4166239
2051064,1401.017146,665.041343,735.9758028,181.5163377,263.8759894,50.75232925,91.75154185,352.7377189,263.8759894,131.3058483,51.47478233,13.72660862,966.4807915,434.5363544
2051055,230.7557652,109.5362212,121.219544,29.89680856,43.46192767,8.359207171,15.11201866,58.09797724,43.46192767,21.6268456,8.478199443,2.260853185,159.1850715,71.57069367
2051039,1716.932777,815.0016459,901.9311309,222.4464923,323.377438,62.19648192,112.440615,432.2766164,323.377438,160.9140297,63.0818411,16.82182429,1184.412735,532.5200422
2051020,974.3021197,462.4862673,511.8158524,126.2309695,183.5059168,35.29443028,63.806301,245.3025706,183.5059168,91.31334808,35.79684209,9.545824558,672.1147465,302.1873733
2051002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051045,519.2004717,246.4564977,272.743974,67.26781927,97.78933726,18.80821613,34.00204198,130.7204488,97.78933726,48.66040259,19.07594875,5.086919666,358.166411,161.0340608
2051034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051059,163.9098491,77.80549046,86.10435863,21.23622513,30.87176609,5.937690808,10.73433071,41.26800764,30.87176609,15.36192604,6.022213097,1.605923492,113.0719357,50.83791336
2051065,1435.81365,681.5587097,754.2549404,186.0245866,270.4297722,52.01284462,94.03033831,361.498525,270.4297722,134.5670393,52.75324098,14.06753093,990.4848896,445.3287606
2051061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051049,175.8139163,83.45616854,92.35774781,22.77852081,33.11384966,6.368919749,11.51391898,44.26512552,33.11384966,16.47759665,6.459580528,1.722554808,121.283864,54.53005232
2051004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051027,553.996976,262.9738644,291.0231116,71.77606818,104.34312,20.0687315,36.28083844,139.4812549,104.34312,51.9215936,20.35440739,5.427841972,382.170509,171.8264669
2051076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051024,622.6742871,295.5739302,327.1003568,80.67392787,117.2782175,22.55659078,40.77846304,156.7723195,117.2782175,58.35815479,22.87768104,6.100714943,429.5470184,193.1272686
2051056,794.8254135,377.2914286,417.5339849,102.9778962,149.7021953,28.7928247,52.05250871,200.1152549,149.7021953,74.49246817,29.20268697,7.787383192,548.3041353,246.5212782
2051066,2091.453047,992.7806716,1098.672375,270.9694871,393.9168365,75.76360785,136.9676612,526.5705556,393.9168365,196.0147434,76.84209337,20.4912249,1442.772632,648.680414
930000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913002109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051026,16.48255466,7.8240158,8.658538857,2.135486326,3.104423405,0.597086226,1.079429904,4.149855517,3.104423405,1.544774686,0.605585675,0.161489513,11.37036225,5.112192405
2051022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051073,790.2469261,375.1180909,415.1288352,102.3847055,148.8398555,28.62696741,51.75266707,198.9625173,148.8398555,74.06336409,29.03446873,7.742524994,545.1457013,245.1012247
2051072,306.7586561,145.6136274,161.1450287,39.74377329,57.77676893,11.1124381,20.08938988,77.23342212,57.77676893,28.74997331,11.27062228,3.005499274,211.6150753,95.14358087
4071052,1219.012341,530.3666208,688.6457203,123.5610089,259.1092798,50.71533945,102.352776,311.6688134,221.3032994,98.66438767,42.41646573,9.22097081,886.6049349,332.4074061
4071063,1001.768118,435.8482303,565.9198877,101.5407926,212.9325576,41.67719099,84.11214909,256.1252828,181.8641061,81.08108066,34.85728701,7.577671089,728.6001357,273.1679824
4071062,557.2786591,242.4602191,314.81844,56.48664169,118.4533307,23.18481562,46.79117334,142.4812305,101.1701045,45.10500494,19.3909367,4.215421022,405.3166589,151.9620002
4071059,3206.991446,1395.294501,1811.696945,325.0656988,681.667622,133.4224883,269.27084,819.9418372,582.2072217,259.5673863,111.5897175,24.25863424,2332.490285,874.5011615
4071054,768.4111521,334.3195244,434.0916277,77.88736337,163.3309635,31.96869392,64.51863682,196.4621554,139.4997553,62.1936409,26.7374531,5.812489804,558.8763104,209.5348417
4071056,3974.846986,1729.37229,2245.474696,402.8967445,844.8804865,165.3680668,333.7428256,1016.261937,721.6061095,321.7160571,138.3078376,30.06692123,2890.962491,1083.884496
4071005,693.4035559,301.6852975,391.7182584,70.28447541,147.387594,28.84810558,58.22072217,177.2847216,125.8826425,56.12267812,24.12750648,5.245110105,504.3222237,189.0813322
4071008,763.4106457,332.1439093,431.2667364,77.38050418,162.2680722,31.7606547,64.09877585,195.1836598,138.5919478,61.78891005,26.56345666,5.774664491,555.2393713,208.1712744
4071011,425.0430451,184.9272857,240.1157593,43.0830318,90.34576072,17.68333395,35.68818306,108.672125,77.16363905,34.40212241,14.78969748,3.215151627,309.1398246,115.9032205
4071018,1235.680696,537.6186712,698.0620246,125.2505395,262.6522508,51.40880353,103.7523126,315.9304653,224.3293245,100.0134905,42.99645386,9.347055187,898.7280653,336.9526305
4071022,1122.891496,488.5464634,634.3450322,113.8180487,238.6781469,46.71636328,94.28211498,287.0932871,203.8532216,90.88456129,39.07186747,8.493884233,816.6948831,306.1966125
4071010,1329.023482,578.2301536,750.7933286,134.7119112,282.4928884,55.29220236,111.5897175,339.7957163,241.2750648,107.5684664,46.24438743,10.0531277,966.6175954,362.4058867
4071017,1524.043232,663.0791435,860.9640887,154.4794199,323.9456492,63.40573205,127.9642956,389.6570442,276.679558,123.3529696,53.03024863,11.52831492,1108.458221,415.5850114
4071020,1529.043739,665.2547586,863.78898,154.9862791,325.0085405,63.61377128,128.3841566,390.9355398,277.5873656,123.7577005,53.20424507,11.56614023,1112.09516,416.9485787
4071026,865.0876094,376.3814169,488.7061925,87.6866412,183.8801953,35.99078557,72.63594905,221.1797367,157.0507006,70.01843737,30.10138429,6.543779194,629.1904666,235.8971428
4071025,1028.437486,447.451511,580.9859746,104.2440417,218.6013112,42.78673351,86.35140764,262.943926,186.7057462,83.2396452,35.78526803,7.779406093,747.9971443,280.4403413
4071023,4.444894589,1.933880112,2.511014477,0.450541509,0.944792269,0.184923754,0.373209757,1.136440523,0.806940016,0.359760757,0.154663503,0.033622501,3.232834767,1.212059822
4071044,77.78565531,33.84290197,43.94275334,7.884476408,16.53386471,3.23616569,6.531170756,19.88770915,14.12145028,6.295813251,2.706611304,0.588393762,56.57460843,21.21104688
4071051,525.0531733,228.4395883,296.6135851,53.22021575,111.6035868,21.84411841,44.0854026,134.2420368,95.31978941,42.49673945,18.2696263,3.971657892,381.8786069,143.1745665
4071035,126.6794958,55.1155832,71.56391259,12.84043301,26.92657966,5.270326981,10.63647809,32.3885549,22.99779046,10.25318158,4.407909838,0.958241269,92.13579087,34.54370492
4071002,16.66835471,7.252050421,9.416304288,1.689530659,3.542971009,0.693464076,1.399536591,4.26165196,3.026025061,1.34910284,0.579988137,0.126084378,12.12313038,4.545224332
4071013,1178.452678,512.7199648,665.7327132,119.4498176,250.4880503,49.0279102,98.94723695,301.2987936,213.9399718,95.38157076,41.00516126,8.914165491,857.1053177,321.3473603
4071007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4071053,3134.206297,1363.627214,1770.579083,317.6880816,666.1966486,130.3943618,263.1595302,801.3326236,568.9935789,253.6763039,109.0571026,23.70806579,2279.552615,854.6536819
4071064,37.22599218,16.19624594,21.02974624,3.773285138,7.912635252,1.548736437,3.125631719,9.517689378,6.758122635,3.012996342,1.295306838,0.281588443,27.07499118,10.15100101
4071032,1582.938086,688.703055,894.2350305,160.4490949,336.4641468,65.85597179,132.9093249,404.7148812,287.3715133,128.1197997,55.07954004,11.97381305,1151.293281,431.6448041
4071038,5.556118236,2.41735014,3.138768096,0.563176886,1.180990336,0.231154692,0.466512197,1.420550653,1.00867502,0.449700947,0.193329379,0.042028126,4.041043459,1.515074777
4071049,55.56118236,24.1735014,31.38768096,5.631768863,11.80990336,2.311546921,4.665121969,14.20550653,10.0867502,4.497009465,1.933293789,0.420281258,40.41043459,15.15074777
4071040,316.6987395,137.788958,178.9097815,32.10108252,67.31644916,13.17581745,26.59119522,80.97138725,57.49447615,25.63295395,11.0197746,2.395603173,230.3394772,86.35926231
4071046,2.778059118,1.20867507,1.569384048,0.281588443,0.590495168,0.115577346,0.233256098,0.710275327,0.50433751,0.224850473,0.096664689,0.021014063,2.02052173,0.757537389
4071050,203.9095393,88.71675015,115.1927891,20.66859173,43.34234534,8.483377201,17.12099762,52.13420898,37.01837324,16.50402474,7.095188205,1.542432218,148.3062949,55.60324433
4071045,96.12084549,41.82015743,54.30068806,9.742960133,20.43113282,3.998976174,8.070661006,24.57552631,17.45007785,7.779826375,3.344598255,0.727086577,69.91005184,26.21079365
4071047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4071043,7.778565531,3.384290197,4.394275334,0.788447641,1.653386471,0.323616569,0.653117076,1.988770915,1.412145028,0.629581325,0.27066113,0.058839376,5.657460843,2.121104688
4071042,120.0121539,52.21476303,67.79739087,12.16462074,25.50939126,4.99294135,10.07666345,30.68389412,21.78738044,9.713540445,4.175914584,0.907807518,87.28653871,32.72561519
4071048,673.4015302,292.982837,380.4186932,68.25703862,143.1360287,28.01594869,56.54127826,172.1707392,122.2514125,54.50375472,23.43152072,5.093808852,489.7744672,183.627063
4071030,770.0779876,335.0447295,435.0332581,78.05631644,163.6852606,32.03804033,64.65859048,196.8883206,139.8023578,62.32855119,26.79545191,5.825098242,560.0886234,209.9893641
4071028,1377.361711,599.2610998,778.100611,139.6115501,292.7675043,57.30324818,115.6483736,352.154507,250.0505375,111.4808646,47.92635302,10.4187724,1001.774673,375.5870373
