hid,pid,sample_geo,age,sex,rpage,rpsex,ptotals,prtotals
1830,1,25,6,1,6,1,1,1
1830,2,25,6,2,6,2,1,1
1830,3,25,2,2,2,2,1,1
1830,4,25,2,2,2,2,1,1
1830,5,25,2,2,2,2,1,1
1830,6,25,1,2,1,2,1,1
1831,1,25,6,1,6,1,1,1
1831,2,25,6,2,6,2,1,1
1831,3,25,2,1,2,1,1,1
1831,4,25,1,1,1,1,1,1
1832,1,25,7,1,7,1,1,1
1832,2,25,7,2,7,2,1,1
1832,3,25,2,2,2,2,1,1
1832,4,25,2,2,2,2,1,1
1832,5,25,2,1,2,1,1,1
1833,1,25,7,1,7,1,1,1
1833,2,25,6,2,6,2,1,1
1833,3,25,2,1,2,1,1,1
1833,4,25,1,1,1,1,1,1
1834,1,25,7,1,7,1,1,1
1834,2,25,6,2,6,2,1,1
1834,3,25,3,1,3,1,1,1
1835,1,25,5,1,5,1,1,1
1836,1,25,7,1,7,1,1,1
1836,2,25,6,2,6,2,1,1
1836,3,25,2,2,2,2,1,1
1837,1,25,6,1,6,1,1,1
1837,2,25,5,2,5,2,1,1
1837,3,25,2,1,2,1,1,1
1837,4,25,1,1,1,1,1,1
1837,5,25,1,2,1,2,1,1
1838,1,25,5,1,5,1,1,1
1839,1,25,8,1,8,1,1,1
1839,2,25,7,1,7,1,1,1
1839,3,25,7,1,7,1,1,1
1840,1,25,6,1,6,1,1,1
1840,2,25,7,2,7,2,1,1
1841,1,25,5,1,5,1,1,1
1842,1,25,5,1,5,1,1,1
1843,1,25,6,1,6,1,1,1
1844,1,25,5,1,5,1,1,1
1845,1,25,9,2,9,2,1,1
1845,2,25,7,2,7,2,1,1
1845,3,25,6,2,6,2,1,1
1846,1,25,6,1,6,1,1,1
1846,2,25,5,2,5,2,1,1
1846,3,25,5,1,5,1,1,1
1846,4,25,2,1,2,1,1,1
1846,5,25,1,1,1,1,1,1
1847,1,25,8,1,8,1,1,1
1847,2,25,8,2,8,2,1,1
1848,1,25,6,1,6,1,1,1
1848,2,25,6,2,6,2,1,1
1848,3,25,1,2,1,2,1,1
1848,4,25,2,1,2,1,1,1
1848,5,25,8,2,8,2,1,1
1848,6,25,1,1,1,1,1,1
1849,1,25,7,1,7,1,1,1
1849,2,25,7,2,7,2,1,1
1849,3,25,3,1,3,1,1,1
1850,1,25,5,2,5,2,1,1
1850,2,25,5,1,5,1,1,1
1851,1,25,6,1,6,1,1,1
1852,1,25,5,1,5,1,1,1
1853,1,25,5,1,5,1,1,1
1853,2,25,5,2,5,2,1,1
1853,3,25,1,2,1,2,1,1
1854,1,25,5,1,5,1,1,1
1855,1,25,4,1,4,1,1,1
1856,1,25,5,1,5,1,1,1
1857,1,25,6,1,6,1,1,1
1857,2,25,5,2,5,2,1,1
1857,3,25,2,1,2,1,1,1
1857,4,25,1,2,1,2,1,1
1858,1,25,5,1,5,1,1,1
1859,1,25,5,1,5,1,1,1
1860,1,25,6,1,6,1,1,1
1861,1,25,6,1,6,1,1,1
1862,1,25,5,1,5,1,1,1
1863,1,25,8,1,8,1,1,1
1863,2,25,5,1,5,1,1,1
1863,3,25,5,1,5,1,1,1
1863,4,25,4,1,4,1,1,1
1863,5,25,1,2,1,2,1,1
1863,6,25,5,2,5,2,1,1
1863,7,25,7,2,7,2,1,1
1863,8,25,4,2,4,2,1,1
1864,1,25,7,1,7,1,1,1
1864,2,25,6,2,6,2,1,1
1865,1,25,6,1,6,1,1,1
1865,2,25,6,2,6,2,1,1
1865,3,25,1,2,1,2,1,1
1865,4,25,2,2,2,2,1,1
1865,5,25,2,2,2,2,1,1
1866,1,25,7,1,7,1,1,1
1866,2,25,5,1,5,1,1,1
1866,3,25,3,1,3,1,1,1
1866,4,25,7,2,7,2,1,1
1866,5,25,5,2,5,2,1,1
1867,1,25,8,1,8,1,1,1
1867,2,25,8,2,8,2,1,1
1868,1,25,9,1,9,1,1,1
1869,1,25,7,2,7,2,1,1
1870,1,25,5,2,5,2,1,1
1871,1,25,5,1,5,1,1,1
1872,1,25,6,1,6,1,1,1
1872,2,25,6,2,6,2,1,1
1872,3,25,8,2,8,2,1,1
1872,4,25,1,2,1,2,1,1
1872,5,25,1,2,1,2,1,1
1872,6,25,5,2,5,2,1,1
1873,1,25,5,1,5,1,1,1
1873,2,25,5,1,5,1,1,1
1874,1,25,5,1,5,1,1,1
1875,1,25,5,1,5,1,1,1
1876,1,25,7,1,7,1,1,1
1877,1,25,5,1,5,1,1,1
1877,2,25,5,2,5,2,1,1
1877,3,25,1,1,1,1,1,1
1878,1,25,6,1,6,1,1,1
1879,1,25,6,1,6,1,1,1
1880,1,25,6,1,6,1,1,1
1881,1,25,5,1,5,1,1,1
1881,2,25,5,2,5,2,1,1
1881,3,25,1,2,1,2,1,1
1881,4,25,1,2,1,2,1,1
1882,1,25,7,1,7,1,1,1
1882,2,25,7,2,7,2,1,1
1883,1,25,5,1,5,1,1,1
1883,2,25,5,2,5,2,1,1
1883,3,25,1,1,1,1,1,1
1883,4,25,1,2,1,2,1,1
1884,1,25,6,1,6,1,1,1
1884,2,25,6,2,6,2,1,1
1884,3,25,1,2,1,2,1,1
1884,4,25,6,1,6,1,1,1
1884,5,25,6,1,6,1,1,1
1885,1,25,7,1,7,1,1,1
1886,1,25,6,2,6,2,1,1
1887,1,25,7,2,7,2,1,1
1887,2,25,2,2,2,2,1,1
1887,3,25,8,1,8,1,1,1
1888,1,25,7,1,7,1,1,1
1888,2,25,6,2,6,2,1,1
1889,1,25,6,2,6,2,1,1
1890,1,25,5,1,5,1,1,1
1891,1,25,7,1,7,1,1,1
1891,2,25,6,1,6,1,1,1
1891,3,25,2,2,2,2,1,1
1891,4,25,2,2,2,2,1,1
1891,5,25,1,1,1,1,1,1
1892,1,25,6,1,6,1,1,1
1892,2,25,5,2,5,2,1,1
1892,3,25,2,2,2,2,1,1
1892,4,25,2,1,2,1,1,1
1892,5,25,2,1,2,1,1,1
1893,1,25,4,1,4,1,1,1
1894,1,25,7,1,7,1,1,1
1894,2,25,7,2,7,2,1,1
1894,3,25,3,1,3,1,1,1
1894,4,25,2,2,2,2,1,1
1894,5,25,2,1,2,1,1,1
1895,1,25,6,1,6,1,1,1
1895,2,25,5,2,5,2,1,1
1895,3,25,2,1,2,1,1,1
1895,4,25,1,2,1,2,1,1
1895,5,25,1,2,1,2,1,1
1895,6,25,5,2,5,2,1,1
1895,7,25,6,2,6,2,1,1
1896,1,25,7,1,7,1,1,1
1896,2,25,6,2,6,2,1,1
1896,3,25,2,1,2,1,1,1
1896,4,25,2,1,2,1,1,1
1897,1,25,6,1,6,1,1,1
1897,2,25,5,2,5,2,1,1
1898,1,25,5,1,5,1,1,1
1899,1,26,6,1,6,1,1,1
1899,2,26,6,2,6,2,1,1
1899,3,26,1,1,1,1,1,1
1899,4,26,2,2,2,2,1,1
1900,1,25,5,1,5,1,1,1
1900,2,25,5,2,5,2,1,1
1900,3,25,1,1,1,1,1,1
1900,4,25,1,2,1,2,1,1
1900,5,25,1,1,1,1,1,1
1901,1,25,6,1,6,1,1,1
1902,1,25,5,1,5,1,1,1
1902,2,25,5,2,5,2,1,1
1902,3,25,1,2,1,2,1,1
1903,1,25,6,1,6,1,1,1
1904,1,25,6,1,6,1,1,1
1904,2,25,5,2,5,2,1,1
1905,1,25,5,1,5,1,1,1
1906,1,25,5,1,5,1,1,1
1907,1,25,6,1,6,1,1,1
1908,1,25,7,2,7,2,1,1
1908,2,25,7,2,7,2,1,1
1909,1,25,7,1,7,1,1,1
1909,2,25,6,2,6,2,1,1
1909,3,25,3,2,3,2,1,1
1909,4,25,2,1,2,1,1,1
1910,1,25,7,1,7,1,1,1
1910,2,25,6,1,6,1,1,1
1910,3,25,6,1,6,1,1,1
1911,1,25,6,2,6,2,1,1
1911,2,25,6,1,6,1,1,1
1911,3,25,1,2,1,2,1,1
1911,4,25,1,2,1,2,1,1
1912,1,25,5,1,5,1,1,1
1912,2,25,5,1,5,1,1,1
1913,1,25,4,1,4,1,1,1
1913,2,25,4,1,4,1,1,1
1913,3,25,4,1,4,1,1,1
1914,1,25,5,1,5,1,1,1
1914,2,25,5,1,5,1,1,1
1915,1,25,5,1,5,1,1,1
1916,1,25,6,1,6,1,1,1
1917,1,25,4,1,4,1,1,1
1917,2,25,4,1,4,1,1,1
1918,1,25,6,1,6,1,1,1
1918,2,25,5,1,5,1,1,1
1919,1,25,6,1,6,1,1,1
1920,1,25,5,1,5,1,1,1
1920,2,25,5,2,5,2,1,1
1920,3,25,1,2,1,2,1,1
1921,1,25,5,1,5,1,1,1
1921,2,25,5,2,5,2,1,1
1921,3,25,2,1,2,1,1,1
1921,4,25,1,2,1,2,1,1
1922,1,25,6,1,6,1,1,1
1923,1,25,7,1,7,1,1,1
1923,2,25,7,2,7,2,1,1
1924,1,25,7,1,7,1,1,1
1924,2,25,6,2,6,2,1,1
1924,3,25,4,2,4,2,1,1
1924,4,25,3,2,3,2,1,1
1924,5,25,3,1,3,1,1,1
1925,1,25,7,1,7,1,1,1
1925,2,25,6,2,6,2,1,1
1925,3,25,5,1,5,1,1,1
1925,4,25,4,1,4,1,1,1
1926,1,25,5,1,5,1,1,1
1926,2,25,5,1,5,1,1,1
1927,1,25,8,1,8,1,1,1
1928,1,25,6,1,6,1,1,1
1929,1,25,5,1,5,1,1,1
1929,2,25,5,2,5,2,1,1
1929,3,25,1,2,1,2,1,1
1929,4,25,1,2,1,2,1,1
1930,1,25,9,1,9,1,1,1
1931,1,25,6,1,6,1,1,1
1931,2,25,6,2,6,2,1,1
1931,3,25,2,1,2,1,1,1
1932,1,25,6,1,6,1,1,1
1932,2,25,5,2,5,2,1,1
1932,3,25,1,1,1,1,1,1
1933,1,25,6,2,6,2,1,1
1933,2,25,2,1,2,1,1,1
1933,3,25,2,1,2,1,1,1
1934,1,25,8,1,8,1,1,1
1935,1,25,8,1,8,1,1,1
1935,2,25,7,2,7,2,1,1
1935,3,25,3,1,3,1,1,1
1935,4,25,2,2,2,2,1,1
1935,5,25,6,2,6,2,1,1
1936,1,25,5,1,5,1,1,1
1937,1,25,6,1,6,1,1,1
1937,2,25,6,2,6,2,1,1
1937,3,25,2,1,2,1,1,1
1937,4,25,2,1,2,1,1,1
1938,1,25,7,1,7,1,1,1
1938,2,25,6,2,6,2,1,1
1938,3,25,4,1,4,1,1,1
1938,4,25,3,1,3,1,1,1
1938,5,25,2,2,2,2,1,1
1938,6,25,2,1,2,1,1,1
1939,1,25,6,1,6,1,1,1
1940,1,26,7,1,7,1,1,1
1941,1,25,5,1,5,1,1,1
1942,1,25,5,1,5,1,1,1
1943,1,25,5,1,5,1,1,1
1944,1,25,6,1,6,1,1,1
1945,1,25,6,1,6,1,1,1
1945,2,25,6,2,6,2,1,1
1945,3,25,2,2,2,2,1,1
1945,4,25,2,1,2,1,1,1
1946,1,25,6,1,6,1,1,1
1946,2,25,5,2,5,2,1,1
1946,3,25,2,1,2,1,1,1
1946,4,25,2,1,2,1,1,1
1946,5,25,1,2,1,2,1,1
1946,6,25,1,2,1,2,1,1
1947,1,25,6,1,6,1,1,1
1947,2,25,6,2,6,2,1,1
1947,3,25,2,2,2,2,1,1
1948,1,25,7,1,7,1,1,1
1948,2,25,7,2,7,2,1,1
1948,3,25,4,2,4,2,1,1
1948,4,25,5,1,5,1,1,1
1949,1,25,7,1,7,1,1,1
1949,2,25,2,1,2,1,1,1
1950,1,25,5,1,5,1,1,1
1950,2,25,5,2,5,2,1,1
1950,3,25,1,2,1,2,1,1
1950,4,25,1,2,1,2,1,1
1951,1,25,6,1,6,1,1,1
1951,2,25,2,1,2,1,1,1
1951,3,25,5,2,5,2,1,1
1951,4,25,2,2,2,2,1,1
1951,5,25,1,1,1,1,1,1
1952,1,25,6,1,6,1,1,1
1952,2,25,5,2,5,2,1,1
1952,3,25,1,2,1,2,1,1
1953,1,25,7,1,7,1,1,1
1953,2,25,6,2,6,2,1,1
1953,3,25,2,1,2,1,1,1
1953,4,25,2,1,2,1,1,1
1953,5,25,2,1,2,1,1,1
1953,6,25,2,1,2,1,1,1
1953,7,25,1,2,1,2,1,1
1954,1,25,6,1,6,1,1,1
1954,2,25,5,2,5,2,1,1
1954,3,25,1,1,1,1,1,1
1954,4,25,1,2,1,2,1,1
1955,1,25,5,1,5,1,1,1
1956,1,25,7,1,7,1,1,1
1956,2,25,6,2,6,2,1,1
1956,3,25,2,2,2,2,1,1
1957,1,25,6,1,6,1,1,1
1957,2,25,2,2,2,2,1,1
1958,1,25,6,1,6,1,1,1
1959,1,25,5,1,5,1,1,1
1960,1,25,6,1,6,1,1,1
1960,2,25,5,2,5,2,1,1
1961,1,25,6,2,6,2,1,1
1961,2,25,5,2,5,2,1,1
1962,1,25,5,1,5,1,1,1
1963,1,25,6,1,6,1,1,1
1963,2,25,6,2,6,2,1,1
1963,3,25,1,1,1,1,1,1
1963,4,25,1,1,1,1,1,1
1964,1,25,8,1,8,1,1,1
1964,2,25,7,2,7,2,1,1
1964,3,25,1,1,1,1,1,1
1964,4,25,2,1,2,1,1,1
1964,5,25,2,2,2,2,1,1
1965,1,26,7,1,7,1,1,1
1966,1,26,4,1,4,1,1,1
1967,1,26,6,1,6,1,1,1
1968,1,25,5,1,5,1,1,1
1969,1,25,5,1,5,1,1,1
1969,2,25,5,2,5,2,1,1
1970,1,25,5,1,5,1,1,1
1971,1,25,5,1,5,1,1,1
1972,1,25,4,1,4,1,1,1
1973,1,25,6,1,6,1,1,1
1973,2,25,5,2,5,2,1,1
1974,1,25,8,1,8,1,1,1
1974,2,25,8,2,8,2,1,1
1974,3,25,2,2,2,2,1,1
1975,1,25,5,1,5,1,1,1
1975,2,25,5,2,5,2,1,1
1975,3,25,1,2,1,2,1,1
1975,4,25,8,2,8,2,1,1
1976,1,25,5,1,5,1,1,1
1976,2,25,5,2,5,2,1,1
1976,3,25,1,1,1,1,1,1
1977,1,25,6,1,6,1,1,1
1977,2,25,7,1,7,1,1,1
1978,1,25,6,1,6,1,1,1
1979,1,25,7,1,7,1,1,1
1980,1,25,5,1,5,1,1,1
1981,1,25,6,1,6,1,1,1
1982,1,25,6,1,6,1,1,1
1983,1,25,6,1,6,1,1,1
1984,1,25,7,1,7,1,1,1
1984,2,25,6,2,6,2,1,1
1984,3,25,3,2,3,2,1,1
1984,4,25,2,2,2,2,1,1
1984,5,25,2,2,2,2,1,1
1985,1,25,6,1,6,1,1,1
1986,1,25,5,1,5,1,1,1
1986,2,25,4,1,4,1,1,1
1987,1,25,7,1,7,1,1,1
1987,2,25,5,1,5,1,1,1
1988,1,25,6,1,6,1,1,1
1988,2,25,6,2,6,2,1,1
1988,3,25,2,1,2,1,1,1
1988,4,25,2,2,2,2,1,1
1988,5,25,2,1,2,1,1,1
1989,1,25,5,1,5,1,1,1
1990,1,25,5,1,5,1,1,1
1990,2,25,4,2,4,2,1,1
1991,1,25,5,1,5,1,1,1
1992,1,25,6,1,6,1,1,1
1993,1,25,6,1,6,1,1,1
1993,2,25,6,2,6,2,1,1
1993,3,25,1,2,1,2,1,1
1994,1,25,5,1,5,1,1,1
1994,2,25,5,1,5,1,1,1
1995,1,25,6,1,6,1,1,1
1995,2,25,5,2,5,2,1,1
1996,1,25,6,1,6,1,1,1
1996,2,25,6,2,6,2,1,1
1996,3,25,2,1,2,1,1,1
1997,1,25,6,1,6,1,1,1
1998,1,25,6,1,6,1,1,1
1999,1,25,5,1,5,1,1,1
1999,2,25,5,2,5,2,1,1
1999,3,25,1,2,1,2,1,1
2000,1,25,6,1,6,1,1,1
2001,1,25,5,1,5,1,1,1
2002,1,25,6,1,6,1,1,1
2003,1,25,6,1,6,1,1,1
2003,2,25,5,2,5,2,1,1
2003,3,25,1,2,1,2,1,1
2004,1,25,7,1,7,1,1,1
2004,2,25,7,2,7,2,1,1
2005,1,25,6,1,6,1,1,1
2005,2,25,5,2,5,2,1,1
2005,3,25,2,2,2,2,1,1
2005,4,25,2,2,2,2,1,1
2005,5,25,2,2,2,2,1,1
2006,1,25,6,1,6,1,1,1
2006,2,25,6,2,6,2,1,1
2006,3,25,2,2,2,2,1,1
2006,4,25,2,1,2,1,1,1
2006,5,25,2,2,2,2,1,1
2007,1,25,5,2,5,2,1,1
2008,1,25,5,2,5,2,1,1
2009,1,26,5,2,5,2,1,1
2010,1,26,5,2,5,2,1,1
2011,1,26,5,2,5,2,1,1
2012,1,25,5,1,5,1,1,1
2012,2,25,5,2,5,2,1,1
2012,3,25,1,2,1,2,1,1
2013,1,25,5,1,5,1,1,1
2013,2,25,5,2,5,2,1,1
2013,3,25,1,1,1,1,1,1
2014,1,25,7,1,7,1,1,1
2014,2,25,7,2,7,2,1,1
2014,3,25,3,2,3,2,1,1
2015,1,24,6,1,6,1,1,1
2016,1,24,6,1,6,1,1,1
2017,1,24,5,2,5,2,1,1
2017,2,24,7,2,7,2,1,1
2018,1,25,7,1,7,1,1,1
2018,2,25,7,2,7,2,1,1
2019,1,24,6,2,6,2,1,1
2020,1,25,7,2,7,2,1,1
2021,1,24,5,1,5,1,1,1
2022,1,24,5,1,5,1,1,1
2023,1,24,5,2,5,2,1,1
2023,2,24,5,2,5,2,1,1
2023,3,24,5,1,5,1,1,1
2024,1,24,5,2,5,2,1,1
2024,2,24,5,1,5,1,1,1
2025,1,24,6,1,6,1,1,1
2026,1,24,5,1,5,1,1,1
2027,1,25,7,1,7,1,1,1
2027,2,25,6,2,6,2,1,1
2027,3,25,6,2,6,2,1,1
2027,4,25,2,2,2,2,1,1
2027,5,25,2,2,2,2,1,1
2028,1,25,7,1,7,1,1,1
2029,1,25,6,1,6,1,1,1
2030,1,25,7,1,7,1,1,1
2030,2,25,7,2,7,2,1,1
2030,3,25,2,2,2,2,1,1
2031,1,25,5,1,5,1,1,1
2031,2,25,5,2,5,2,1,1
2031,3,25,1,1,1,1,1,1
2031,4,25,1,2,1,2,1,1
2032,1,25,5,1,5,1,1,1
2032,2,25,5,2,5,2,1,1
2032,3,25,1,1,1,1,1,1
2033,1,25,5,1,5,1,1,1
2033,2,25,5,2,5,2,1,1
2034,1,25,7,1,7,1,1,1
2034,2,25,6,2,6,2,1,1
2034,3,25,2,1,2,1,1,1
2034,4,25,2,2,2,2,1,1
2035,1,25,9,1,9,1,1,1
2035,2,25,8,2,8,2,1,1
2036,1,25,7,1,7,1,1,1
2036,2,25,7,2,7,2,1,1
2036,3,25,4,1,4,1,1,1
2037,1,25,6,1,6,1,1,1
2037,2,25,6,2,6,2,1,1
2037,3,25,2,2,2,2,1,1
2037,4,25,2,1,2,1,1,1
2037,5,25,2,1,2,1,1,1
2037,6,25,2,2,2,2,1,1
2038,1,25,6,1,6,1,1,1
2038,2,25,6,2,6,2,1,1
2038,3,25,2,1,2,1,1,1
2038,4,25,1,2,1,2,1,1
2039,1,25,5,1,5,1,1,1
2040,1,25,4,1,4,1,1,1
2040,2,25,4,1,4,1,1,1
2041,1,25,6,1,6,1,1,1
2041,2,25,6,2,6,2,1,1
2041,3,25,1,1,1,1,1,1
2042,1,25,6,1,6,1,1,1
2043,1,25,5,1,5,1,1,1
2044,1,25,7,1,7,1,1,1
2044,2,25,7,2,7,2,1,1
2044,3,25,3,1,3,1,1,1
2044,4,25,3,1,3,1,1,1
2045,1,25,8,1,8,1,1,1
2045,2,25,7,2,7,2,1,1
2046,1,25,6,1,6,1,1,1
2046,2,25,5,2,5,2,1,1
2046,3,25,2,1,2,1,1,1
2046,4,25,1,2,1,2,1,1
2047,1,25,5,1,5,1,1,1
2047,2,25,5,2,5,2,1,1
2048,1,25,6,1,6,1,1,1
2049,1,26,5,2,5,2,1,1
2050,1,26,4,2,4,2,1,1
2051,1,25,7,1,7,1,1,1
2052,1,25,5,1,5,1,1,1
2052,2,25,5,2,5,2,1,1
2053,1,25,6,2,6,2,1,1
2053,2,25,6,1,6,1,1,1
2053,3,25,1,1,1,1,1,1
2054,1,25,7,1,7,1,1,1
2054,2,25,7,2,7,2,1,1
2055,1,25,5,1,5,1,1,1
2055,2,25,5,2,5,2,1,1
2055,3,25,5,1,5,1,1,1
2056,1,25,7,1,7,1,1,1
2056,2,25,5,2,5,2,1,1
2056,3,25,1,1,1,1,1,1
2057,1,25,7,1,7,1,1,1
2057,2,25,6,2,6,2,1,1
2057,3,25,2,1,2,1,1,1
2057,4,25,2,2,2,2,1,1
2058,1,25,6,1,6,1,1,1
2059,1,25,5,2,5,2,1,1
2060,1,25,6,1,6,1,1,1
2061,1,25,6,2,6,2,1,1
2061,2,25,2,2,2,2,1,1
2061,3,25,2,1,2,1,1,1
2061,4,25,1,2,1,2,1,1
2061,5,25,7,1,7,1,1,1
2062,1,25,8,1,8,1,1,1
2062,2,25,7,2,7,2,1,1
2062,3,25,6,1,6,1,1,1
2063,1,25,7,1,7,1,1,1
2064,1,25,6,1,6,1,1,1
2065,1,25,6,1,6,1,1,1
2065,2,25,6,2,6,2,1,1
2065,3,25,2,2,2,2,1,1
2066,1,25,6,1,6,1,1,1
2066,2,25,6,2,6,2,1,1
2066,3,25,3,2,3,2,1,1
2066,4,25,2,1,2,1,1,1
2066,5,25,2,1,2,1,1,1
2066,6,25,2,1,2,1,1,1
2067,1,25,6,1,6,1,1,1
2067,2,25,5,2,5,2,1,1
2068,1,25,6,1,6,1,1,1
2068,2,25,5,2,5,2,1,1
2068,3,25,1,2,1,2,1,1
2069,1,25,5,1,5,1,1,1
2069,2,25,5,2,5,2,1,1
2069,3,25,1,1,1,1,1,1
2069,4,25,1,1,1,1,1,1
2069,5,25,5,1,5,1,1,1
2069,6,25,8,1,8,1,1,1
2070,1,25,5,2,5,2,1,1
2070,2,25,2,1,2,1,1,1
2070,3,25,1,1,1,1,1,1
2070,4,25,6,1,6,1,1,1
2071,1,25,5,1,5,1,1,1
2071,2,25,5,2,5,2,1,1
2071,3,25,1,1,1,1,1,1
2072,1,25,5,1,5,1,1,1
2072,2,25,5,2,5,2,1,1
2072,3,25,1,2,1,2,1,1
2072,4,25,1,2,1,2,1,1
2072,5,25,1,1,1,1,1,1
2073,1,25,7,1,7,1,1,1
2073,2,25,6,2,6,2,1,1
2073,3,25,3,1,3,1,1,1
2073,4,25,2,1,2,1,1,1
2074,1,25,6,1,6,1,1,1
2074,2,25,6,2,6,2,1,1
2074,3,25,2,2,2,2,1,1
2074,4,25,1,2,1,2,1,1
2074,5,25,1,1,1,1,1,1
2075,1,25,6,1,6,1,1,1
2075,2,25,6,2,6,2,1,1
2075,3,25,2,2,2,2,1,1
2075,4,25,1,2,1,2,1,1
2076,1,25,6,1,6,1,1,1
2076,2,25,6,2,6,2,1,1
2076,3,25,2,1,2,1,1,1
2077,1,25,6,1,6,1,1,1
2077,2,25,6,2,6,2,1,1
2077,3,25,2,2,2,2,1,1
2077,4,25,2,1,2,1,1,1
2077,5,25,1,1,1,1,1,1
2078,1,14,5,1,5,1,1,1
2078,2,14,6,1,6,1,1,1
2078,3,14,6,1,6,1,1,1
2078,4,14,5,1,5,1,1,1
2079,1,14,5,1,5,1,1,1
2080,1,14,5,1,5,1,1,1
2081,1,14,5,1,5,1,1,1
2081,2,14,5,1,5,1,1,1
2082,1,14,5,1,5,1,1,1
2082,2,14,5,1,5,1,1,1
2082,3,14,5,1,5,1,1,1
2083,1,14,8,1,8,1,1,1
2083,2,14,6,2,6,2,1,1
2083,3,14,1,1,1,1,1,1
2083,4,14,1,1,1,1,1,1
2083,5,14,1,2,1,2,1,1
2084,1,14,8,1,8,1,1,1
2084,2,14,7,2,7,2,1,1
2085,1,14,8,1,8,1,1,1
2085,2,14,7,2,7,2,1,1
2085,3,14,4,1,4,1,1,1
2085,4,14,1,1,1,1,1,1
2085,5,14,1,2,1,2,1,1
2086,1,14,6,1,6,1,1,1
2087,1,14,6,1,6,1,1,1
2087,2,14,6,2,6,2,1,1
2087,3,14,2,1,2,1,1,1
2087,4,14,2,2,2,2,1,1
2088,1,14,6,1,6,1,1,1
2088,2,14,5,2,5,2,1,1
2088,3,14,2,1,2,1,1,1
2088,4,14,1,2,1,2,1,1
2089,1,14,7,1,7,1,1,1
2090,1,14,6,1,6,1,1,1
2090,2,14,5,2,5,2,1,1
2090,3,14,2,1,2,1,1,1
2090,4,14,1,2,1,2,1,1
2090,5,14,1,1,1,1,1,1
2091,1,14,6,1,6,1,1,1
2091,2,14,5,2,5,2,1,1
2091,3,14,1,1,1,1,1,1
2091,4,14,4,1,4,1,1,1
2092,1,14,5,2,5,2,1,1
2092,2,14,2,2,2,2,1,1
2092,3,14,5,2,5,2,1,1
2092,4,14,5,1,5,1,1,1
2093,1,24,5,1,5,1,1,1
2094,1,24,7,1,7,1,1,1
2095,1,24,7,1,7,1,1,1
2095,2,24,7,1,7,1,1,1
2095,3,24,6,1,6,1,1,1
2096,1,14,7,1,7,1,1,1
2096,2,14,6,2,6,2,1,1
2096,3,14,2,2,2,2,1,1
2097,1,14,6,2,6,2,1,1
2097,2,14,2,1,2,1,1,1
2097,3,14,2,2,2,2,1,1
2098,1,14,7,1,7,1,1,1
2098,2,14,6,2,6,2,1,1
2098,3,14,3,2,3,2,1,1
2098,4,14,2,2,2,2,1,1
2099,1,14,6,1,6,1,1,1
2099,2,14,6,2,6,2,1,1
2099,3,14,2,1,2,1,1,1
2099,4,14,2,2,2,2,1,1
2100,1,25,5,1,5,1,1,1
2100,2,25,4,2,4,2,1,1
2101,1,25,7,1,7,1,1,1
2101,2,25,6,2,6,2,1,1
2102,1,25,5,1,5,1,1,1
2103,1,25,5,1,5,1,1,1
2104,1,25,5,1,5,1,1,1
2105,1,14,6,1,6,1,1,1
2105,2,14,6,2,6,2,1,1
2105,3,14,9,1,9,1,1,1
2105,4,14,8,2,8,2,1,1
2105,5,14,2,2,2,2,1,1
2105,6,14,2,1,2,1,1,1
2105,7,14,2,1,2,1,1,1
2105,8,14,2,2,2,2,1,1
2105,9,14,1,2,1,2,1,1
2106,1,14,6,1,6,1,1,1
2106,2,14,6,2,6,2,1,1
2106,3,14,2,2,2,2,1,1
2106,4,14,2,2,2,2,1,1
2106,5,14,2,2,2,2,1,1
2107,1,14,5,2,5,2,1,1
2108,1,14,6,1,6,1,1,1
2108,2,14,6,2,6,2,1,1
2108,3,14,2,2,2,2,1,1
2109,1,14,5,1,5,1,1,1
2110,1,14,6,1,6,1,1,1
2110,2,14,6,2,6,2,1,1
2110,3,14,2,2,2,2,1,1
2110,4,14,2,2,2,2,1,1
2111,1,14,8,1,8,1,1,1
2111,2,14,7,2,7,2,1,1
2112,1,14,6,1,6,1,1,1
2113,1,14,5,1,5,1,1,1
2114,1,14,7,1,7,1,1,1
2115,1,14,6,2,6,2,1,1
2115,2,14,7,1,7,1,1,1
2116,1,14,5,2,5,2,1,1
2116,2,14,1,2,1,2,1,1
2117,1,14,7,1,7,1,1,1
2117,2,14,7,2,7,2,1,1
2117,3,14,3,1,3,1,1,1
2118,1,14,6,1,6,1,1,1
2118,2,14,5,2,5,2,1,1
2118,3,14,1,2,1,2,1,1
2119,1,14,6,1,6,1,1,1
2119,2,14,5,2,5,2,1,1
2120,1,14,6,1,6,1,1,1
2120,2,14,6,2,6,2,1,1
2120,3,14,1,1,1,1,1,1
2121,1,14,6,1,6,1,1,1
2121,2,14,5,2,5,2,1,1
2121,3,14,1,2,1,2,1,1
2122,1,14,5,1,5,1,1,1
2122,2,14,5,2,5,2,1,1
2122,3,14,1,2,1,2,1,1
2122,4,14,1,1,1,1,1,1
2122,5,14,1,2,1,2,1,1
2123,1,14,6,1,6,1,1,1
2123,2,14,5,2,5,2,1,1
2123,3,14,2,2,2,2,1,1
2124,1,14,5,1,5,1,1,1
2125,1,14,6,1,6,1,1,1
2125,2,14,5,2,5,2,1,1
2125,3,14,2,1,2,1,1,1
