hid,sample_geo,hsize,rhsize,hhrtotals,hhtotals
4458,55,1,1,1,1
4459,55,1,1,1,1
4460,74,1,1,1,1
4461,74,1,1,1,1
4462,55,1,1,1,1
4463,55,1,1,1,1
4464,55,1,1,1,1
4465,55,1,1,1,1
4466,55,1,1,1,1
4467,55,1,1,1,1
4468,55,1,1,1,1
4469,55,1,1,1,1
4470,53,1,1,1,1
4471,53,1,1,1,1
4472,53,1,1,1,1
4473,74,1,1,1,1
4474,53,1,1,1,1
4475,55,1,1,1,1
4476,55,1,1,1,1
4477,55,3,3,1,1
4478,55,2,2,1,1
4479,53,1,1,1,1
4480,53,1,1,1,1
4481,74,1,1,1,1
4482,74,1,1,1,1
4483,74,1,1,1,1
4484,74,1,1,1,1
4485,74,1,1,1,1
4486,74,1,1,1,1
4487,74,1,1,1,1
4488,70,1,1,1,1
4489,53,1,1,1,1
4490,53,1,1,1,1
4491,53,1,1,1,1
4492,55,1,1,1,1
4493,55,1,1,1,1
4494,55,1,1,1,1
4495,55,1,1,1,1
4496,53,1,1,1,1
4497,53,1,1,1,1
4498,53,1,1,1,1
4499,53,1,1,1,1
4500,13,3,3,1,1
4501,13,1,1,1,1
4502,53,1,1,1,1
4503,53,1,1,1,1
4504,51,1,1,1,1
4505,51,2,2,1,1
4506,13,1,1,1,1
4507,13,1,1,1,1
4508,13,1,1,1,1
4509,53,1,1,1,1
4510,53,1,1,1,1
4511,53,1,1,1,1
4512,53,1,1,1,1
4513,53,1,1,1,1
4514,54,1,1,1,1
4515,51,1,1,1,1
4516,51,1,1,1,1
4517,13,1,1,1,1
4518,13,1,1,1,1
4519,74,1,1,1,1
4520,13,1,1,1,1
4521,13,1,1,1,1
4522,51,1,1,1,1
4523,13,1,1,1,1
4524,13,2,2,1,1
4525,13,1,1,1,1
4526,13,1,1,1,1
4527,13,1,1,1,1
4528,55,1,1,1,1
4529,55,1,1,1,1
4530,55,1,1,1,1
4531,55,1,1,1,1
4532,55,1,1,1,1
4533,55,1,1,1,1
4534,55,1,1,1,1
4535,53,1,1,1,1
4536,53,1,1,1,1
4537,13,1,1,1,1
4538,13,1,1,1,1
4539,13,1,1,1,1
4540,13,1,1,1,1
4541,13,1,1,1,1
4542,53,1,1,1,1
4543,53,1,1,1,1
4544,51,4,4,1,1
4545,13,1,1,1,1
4546,13,1,1,1,1
4547,13,1,1,1,1
4548,51,1,1,1,1
4549,13,1,1,1,1
4550,13,1,1,1,1
4551,13,1,1,1,1
4552,13,1,1,1,1
4553,13,1,1,1,1
4554,13,1,1,1,1
4555,13,1,1,1,1
4556,55,1,1,1,1
4557,55,1,1,1,1
4558,51,3,3,1,1
4559,51,1,1,1,1
4560,53,1,1,1,1
4561,13,1,1,1,1
4562,13,1,1,1,1
4563,13,1,1,1,1
4564,51,1,1,1,1
4565,51,1,1,1,1
4566,55,1,1,1,1
4567,55,1,1,1,1
4568,55,1,1,1,1
4569,53,1,1,1,1
4570,53,1,1,1,1
4571,53,1,1,1,1
4572,53,1,1,1,1
4573,53,1,1,1,1
4574,13,1,1,1,1
4575,13,1,1,1,1
4576,13,1,1,1,1
4577,13,1,1,1,1
4578,13,1,1,1,1
4579,13,1,1,1,1
4580,13,1,1,1,1
4581,13,1,1,1,1
4582,55,1,1,1,1
4583,55,1,1,1,1
4584,13,3,3,1,1
4585,13,3,3,1,1
4586,13,1,1,1,1
4587,13,1,1,1,1
4588,13,1,1,1,1
4589,13,1,1,1,1
4590,13,1,1,1,1
4591,13,1,1,1,1
4592,13,1,1,1,1
4593,13,1,1,1,1
4594,13,1,1,1,1
4595,13,1,1,1,1
4596,55,1,1,1,1
4597,55,1,1,1,1
4598,55,1,1,1,1
4599,13,1,1,1,1
4600,13,1,1,1,1
4601,51,1,1,1,1
4602,51,1,1,1,1
4603,13,1,1,1,1
4604,13,1,1,1,1
4605,13,1,1,1,1
4606,13,1,1,1,1
4607,53,1,1,1,1
4608,53,1,1,1,1
4609,53,1,1,1,1
4610,53,1,1,1,1
4611,53,1,1,1,1
4612,56,1,1,1,1
4613,56,1,1,1,1
4614,56,1,1,1,1
4615,56,1,1,1,1
4616,53,1,1,1,1
4617,13,1,1,1,1
4618,13,1,1,1,1
4619,13,1,1,1,1
4620,53,1,1,1,1
4621,53,1,1,1,1
4622,53,1,1,1,1
4623,53,1,1,1,1
4624,53,1,1,1,1
4625,53,1,1,1,1
4626,56,1,1,1,1
4627,13,1,1,1,1
4628,13,1,1,1,1
4629,13,1,1,1,1
4630,56,1,1,1,1
4631,56,1,1,1,1
4632,13,1,1,1,1
4633,13,1,1,1,1
4634,13,1,1,1,1
4635,13,1,1,1,1
4636,13,1,1,1,1
4637,13,1,1,1,1
4638,56,1,1,1,1
4639,56,1,1,1,1
4640,56,1,1,1,1
4641,56,1,1,1,1
4642,56,1,1,1,1
4643,56,1,1,1,1
4644,53,1,1,1,1
4645,53,1,1,1,1
4646,13,1,1,1,1
4647,13,1,1,1,1
4648,55,1,1,1,1
4649,55,1,1,1,1
4650,55,1,1,1,1
4651,13,1,1,1,1
4652,13,1,1,1,1
4653,13,1,1,1,1
4654,53,1,1,1,1
4655,56,1,1,1,1
4656,56,1,1,1,1
4657,13,1,1,1,1
4658,13,1,1,1,1
4659,13,1,1,1,1
4660,56,1,1,1,1
4661,56,1,1,1,1
4662,13,1,1,1,1
4663,13,1,1,1,1
4664,56,1,1,1,1
4665,56,1,1,1,1
4666,56,1,1,1,1
4667,13,1,1,1,1
4668,13,1,1,1,1
4669,13,1,1,1,1
4670,56,1,1,1,1
4671,56,1,1,1,1
4672,55,1,1,1,1
4673,55,1,1,1,1
4674,55,1,1,1,1
4675,56,1,1,1,1
4676,56,1,1,1,1
4677,56,1,1,1,1
4678,56,1,1,1,1
4679,53,1,1,1,1
4680,53,1,1,1,1
4681,53,1,1,1,1
4682,53,1,1,1,1
4683,53,1,1,1,1
4684,13,1,1,1,1
4685,13,1,1,1,1
4686,13,1,1,1,1
4687,56,1,1,1,1
4688,56,2,2,1,1
4689,56,1,1,1,1
4690,56,1,1,1,1
4691,56,1,1,1,1
4692,56,1,1,1,1
4693,56,1,1,1,1
4694,56,1,1,1,1
4695,56,1,1,1,1
4696,56,1,1,1,1
4697,56,4,4,1,1
4698,56,1,1,1,1
4699,13,1,1,1,1
4700,13,1,1,1,1
4701,13,1,1,1,1
4702,13,1,1,1,1
4703,13,1,1,1,1
4704,13,1,1,1,1
4705,13,1,1,1,1
4706,13,1,1,1,1
4707,14,1,1,1,1
4708,13,1,1,1,1
4709,13,1,1,1,1
4710,13,1,1,1,1
4711,55,1,1,1,1
4712,55,1,1,1,1
4713,55,1,1,1,1
4714,55,1,1,1,1
4715,55,1,1,1,1
4716,13,1,1,1,1
4717,13,1,1,1,1
4718,13,1,1,1,1
4719,13,1,1,1,1
4720,56,1,1,1,1
4721,56,1,1,1,1
4722,56,1,1,1,1
4723,53,4,4,1,1
4724,53,3,3,1,1
4725,53,1,1,1,1
4726,53,1,1,1,1
4727,91,1,1,1,1
4728,91,1,1,1,1
4729,56,1,1,1,1
4730,56,1,1,1,1
4731,56,1,1,1,1
4732,56,1,1,1,1
4733,56,1,1,1,1
4734,56,1,1,1,1
4735,56,1,1,1,1
4736,56,1,1,1,1
4737,56,1,1,1,1
4738,56,1,1,1,1
4739,56,1,1,1,1
4740,56,1,1,1,1
4741,56,1,1,1,1
4742,56,1,1,1,1
4743,56,1,1,1,1
4744,56,1,1,1,1
4745,56,1,1,1,1
4746,91,1,1,1,1
4747,91,1,1,1,1
4748,56,1,1,1,1
4749,56,1,1,1,1
4750,90,1,1,1,1
4751,90,1,1,1,1
4752,90,1,1,1,1
4753,90,1,1,1,1
4754,90,1,1,1,1
4755,56,1,1,1,1
4756,56,1,1,1,1
4757,56,1,1,1,1
4758,56,1,1,1,1
4759,56,1,1,1,1
4760,56,1,1,1,1
4761,90,1,1,1,1
4762,90,1,1,1,1
4763,90,1,1,1,1
4764,56,1,1,1,1
4765,56,1,1,1,1
4766,90,4,4,1,1
4767,90,4,4,1,1
4768,56,1,1,1,1
4769,56,1,1,1,1
4770,56,1,1,1,1
4771,56,1,1,1,1
4772,90,1,1,1,1
4773,90,1,1,1,1
4774,90,1,1,1,1
4775,56,1,1,1,1
4776,56,1,1,1,1
4777,91,1,1,1,1
4778,91,1,1,1,1
4779,56,1,1,1,1
4780,56,1,1,1,1
4781,56,4,4,1,1
4782,56,1,1,1,1
4783,56,1,1,1,1
4784,56,1,1,1,1
4785,90,1,1,1,1
4786,90,1,1,1,1
4787,56,1,1,1,1
4788,56,1,1,1,1
4789,56,1,1,1,1
4790,56,1,1,1,1
4791,56,1,1,1,1
4792,56,1,1,1,1
4793,56,1,1,1,1
4794,56,1,1,1,1
4795,56,1,1,1,1
4796,56,1,1,1,1
4797,90,1,1,1,1
4798,90,1,1,1,1
4799,91,1,1,1,1
4800,91,1,1,1,1
4801,91,1,1,1,1
4802,56,1,1,1,1
4803,56,1,1,1,1
4804,56,1,1,1,1
4805,56,1,1,1,1
4806,91,1,1,1,1
4807,91,1,1,1,1
4808,91,1,1,1,1
4809,91,1,1,1,1
4810,91,1,1,1,1
4811,91,1,1,1,1
4812,91,1,1,1,1
4813,91,1,1,1,1
4814,91,1,1,1,1
4815,91,1,1,1,1
4816,91,1,1,1,1
4817,91,1,1,1,1
4818,56,1,1,1,1
4819,56,1,1,1,1
4820,56,1,1,1,1
4821,56,1,1,1,1
4822,91,1,1,1,1
4823,91,1,1,1,1
4824,91,1,1,1,1
4825,56,1,1,1,1
4826,56,1,1,1,1
4827,56,1,1,1,1
4828,56,1,1,1,1
4829,56,1,1,1,1
4830,56,1,1,1,1
4831,56,1,1,1,1
4832,56,1,1,1,1
4833,56,1,1,1,1
4834,56,1,1,1,1
4835,56,1,1,1,1
4836,56,1,1,1,1
4837,43,1,1,1,1
4838,43,1,1,1,1
4839,43,1,1,1,1
4840,43,1,1,1,1
4841,51,1,1,1,1
4842,51,1,1,1,1
4843,51,1,1,1,1
4844,51,1,1,1,1
4845,56,1,1,1,1
4846,53,1,1,1,1
4847,53,1,1,1,1
4848,53,1,1,1,1
4849,56,3,3,1,1
4850,56,1,1,1,1
4851,56,1,1,1,1
4852,56,1,1,1,1
4853,51,1,1,1,1
4854,51,1,1,1,1
4855,56,1,1,1,1
4856,56,1,1,1,1
4857,56,1,1,1,1
4858,51,1,1,1,1
4859,51,1,1,1,1
4860,53,1,1,1,1
4861,53,1,1,1,1
4862,53,1,1,1,1
4863,53,1,1,1,1
4864,53,1,1,1,1
4865,90,1,1,1,1
4866,56,1,1,1,1
4867,53,1,1,1,1
4868,53,1,1,1,1
4869,35,1,1,1,1
4870,53,1,1,1,1
4871,53,1,1,1,1
4872,53,1,1,1,1
4873,53,1,1,1,1
4874,53,2,2,1,1
4875,56,1,1,1,1
4876,56,1,1,1,1
4877,56,1,1,1,1
4878,51,1,1,1,1
4879,51,1,1,1,1
4880,53,1,1,1,1
4881,53,1,1,1,1
4882,53,1,1,1,1
4883,53,1,1,1,1
4884,51,1,1,1,1
4885,51,1,1,1,1
4886,51,1,1,1,1
4887,56,1,1,1,1
4888,56,1,1,1,1
4889,56,1,1,1,1
4890,53,1,1,1,1
4891,51,1,1,1,1
4892,51,1,1,1,1
4893,51,1,1,1,1
4894,51,1,1,1,1
4895,51,1,1,1,1
4896,51,1,1,1,1
4897,51,1,1,1,1
4898,56,1,1,1,1
4899,56,1,1,1,1
4900,53,1,1,1,1
4901,51,1,1,1,1
4902,53,1,1,1,1
4903,53,1,1,1,1
4904,56,1,1,1,1
4905,56,1,1,1,1
4906,56,1,1,1,1
4907,53,1,1,1,1
4908,53,1,1,1,1
4909,53,1,1,1,1
4910,56,1,1,1,1
4911,53,1,1,1,1
4912,53,1,1,1,1
4913,53,1,1,1,1
4914,51,1,1,1,1
4915,51,1,1,1,1
4916,56,1,1,1,1
4917,56,1,1,1,1
4918,56,1,1,1,1
4919,56,1,1,1,1
4920,56,1,1,1,1
4921,56,1,1,1,1
4922,56,1,1,1,1
4923,56,1,1,1,1
4924,56,1,1,1,1
4925,56,1,1,1,1
4926,56,1,1,1,1
4927,56,1,1,1,1
4928,56,1,1,1,1
4929,56,1,1,1,1
4930,56,1,1,1,1
4931,56,1,1,1,1
4932,56,1,1,1,1
4933,56,1,1,1,1
4934,56,1,1,1,1
4935,56,1,1,1,1
4936,56,1,1,1,1
4937,56,1,1,1,1
4938,51,1,1,1,1
4939,90,1,1,1,1
4940,56,1,1,1,1
4941,56,1,1,1,1
4942,56,1,1,1,1
4943,56,1,1,1,1
4944,56,1,1,1,1
4945,56,1,1,1,1
4946,56,1,1,1,1
4947,56,1,1,1,1
4948,51,1,1,1,1
4949,56,1,1,1,1
4950,56,1,1,1,1
4951,53,1,1,1,1
4952,58,1,1,1,1
4953,58,1,1,1,1
4954,58,3,3,1,1
4955,58,1,1,1,1
4956,56,1,1,1,1
4957,56,1,1,1,1
4958,56,1,1,1,1
4959,51,1,1,1,1
4960,51,1,1,1,1
4961,51,1,1,1,1
4962,56,1,1,1,1
4963,56,1,1,1,1
4964,51,1,1,1,1
4965,51,1,1,1,1
4966,51,1,1,1,1
4967,53,1,1,1,1
4968,53,1,1,1,1
4969,53,1,1,1,1
4970,53,1,1,1,1
4971,53,1,1,1,1
4972,56,1,1,1,1
4973,53,1,1,1,1
4974,56,1,1,1,1
4975,56,1,1,1,1
4976,56,1,1,1,1
4977,56,1,1,1,1
4978,56,1,1,1,1
4979,56,1,1,1,1
4980,53,1,1,1,1
4981,53,1,1,1,1
4982,53,1,1,1,1
4983,53,1,1,1,1
4984,53,1,1,1,1
4985,53,4,4,1,1
4986,53,1,1,1,1
4987,56,1,1,1,1
4988,56,1,1,1,1
4989,51,1,1,1,1
4990,51,1,1,1,1
4991,53,1,1,1,1
4992,53,1,1,1,1
4993,53,1,1,1,1
4994,51,1,1,1,1
4995,51,1,1,1,1
4996,51,1,1,1,1
4997,56,1,1,1,1
4998,56,1,1,1,1
4999,56,1,1,1,1
5000,51,1,1,1,1
5001,51,1,1,1,1
5002,51,1,1,1,1
5003,51,1,1,1,1
5004,51,3,3,1,1
5005,51,1,1,1,1
5006,53,1,1,1,1
5007,53,1,1,1,1
5008,51,1,1,1,1
5009,51,1,1,1,1
5010,53,1,1,1,1
5011,53,1,1,1,1
5012,53,1,1,1,1
5013,53,1,1,1,1
5014,53,1,1,1,1
5015,53,1,1,1,1
5016,53,1,1,1,1
5017,53,4,4,1,1
5018,53,3,3,1,1
5019,53,1,1,1,1
5020,56,1,1,1,1
5021,56,1,1,1,1
5022,51,1,1,1,1
5023,51,1,1,1,1
5024,51,1,1,1,1
5025,51,1,1,1,1
5026,53,1,1,1,1
5027,53,1,1,1,1
5028,56,1,1,1,1
5029,56,1,1,1,1
5030,56,1,1,1,1
5031,56,1,1,1,1
5032,56,1,1,1,1
5033,56,1,1,1,1
5034,56,1,1,1,1
5035,56,1,1,1,1
5036,56,1,1,1,1
5037,56,1,1,1,1
5038,56,1,1,1,1
5039,56,1,1,1,1
5040,56,1,1,1,1
5041,56,1,1,1,1
5042,56,1,1,1,1
5043,56,1,1,1,1
5044,56,1,1,1,1
5045,56,1,1,1,1
5046,51,1,1,1,1
5047,53,1,1,1,1
5048,53,1,1,1,1
5049,53,1,1,1,1
5050,56,1,1,1,1
5051,56,1,1,1,1
5052,56,1,1,1,1
5053,56,1,1,1,1
5054,56,1,1,1,1
5055,51,1,1,1,1
5056,51,1,1,1,1
5057,51,1,1,1,1
5058,53,1,1,1,1
5059,53,1,1,1,1
5060,53,1,1,1,1
5061,53,1,1,1,1
5062,53,1,1,1,1
5063,56,1,1,1,1
5064,56,2,2,1,1
5065,56,3,3,1,1
5066,56,1,1,1,1
5067,56,1,1,1,1
5068,56,1,1,1,1
5069,56,1,1,1,1
5070,51,1,1,1,1
5071,51,1,1,1,1
5072,56,1,1,1,1
5073,53,1,1,1,1
5074,53,1,1,1,1
5075,53,1,1,1,1
5076,56,1,1,1,1
5077,56,1,1,1,1
5078,51,1,1,1,1
5079,51,1,1,1,1
5080,56,1,1,1,1
5081,56,1,1,1,1
5082,56,1,1,1,1
5083,56,1,1,1,1
5084,56,1,1,1,1
5085,56,1,1,1,1
5086,51,1,1,1,1
5087,54,3,3,1,1
5088,54,1,1,1,1
5089,54,1,1,1,1
5090,54,1,1,1,1
5091,54,1,1,1,1
5092,54,1,1,1,1
5093,54,1,1,1,1
5094,56,1,1,1,1
5095,56,1,1,1,1
5096,53,4,4,1,1
5097,53,1,1,1,1
5098,53,2,2,1,1
5099,53,2,2,1,1
5100,53,1,1,1,1
5101,53,3,3,1,1
5102,53,2,2,1,1
5103,56,1,1,1,1
5104,53,1,1,1,1
5105,53,1,1,1,1
5106,51,1,1,1,1
5107,56,1,1,1,1
5108,56,1,1,1,1
5109,51,1,1,1,1
5110,51,1,1,1,1
5111,51,1,1,1,1
5112,54,1,1,1,1
5113,54,1,1,1,1
5114,54,1,1,1,1
5115,51,1,1,1,1
5116,51,1,1,1,1
5117,51,1,1,1,1
5118,56,1,1,1,1
5119,56,1,1,1,1
5120,56,1,1,1,1
5121,56,1,1,1,1
5122,56,1,1,1,1
5123,56,1,1,1,1
5124,53,3,3,1,1
5125,53,4,4,1,1
5126,54,1,1,1,1
5127,54,1,1,1,1
5128,54,1,1,1,1
5129,54,1,1,1,1
5130,56,1,1,1,1
5131,56,1,1,1,1
5132,51,1,1,1,1
5133,51,1,1,1,1
5134,51,1,1,1,1
5135,53,4,4,1,1
5136,53,4,4,1,1
5137,53,1,1,1,1
5138,56,1,1,1,1
5139,56,1,1,1,1
5140,56,1,1,1,1
5141,56,1,1,1,1
5142,56,1,1,1,1
5143,56,1,1,1,1
5144,56,1,1,1,1
5145,56,1,1,1,1
5146,56,1,1,1,1
5147,56,1,1,1,1
5148,56,1,1,1,1
5149,56,1,1,1,1
5150,56,1,1,1,1
5151,56,1,1,1,1
5152,56,1,1,1,1
5153,56,1,1,1,1
5154,56,1,1,1,1
5155,56,1,1,1,1
5156,51,1,1,1,1
5157,51,1,1,1,1
5158,51,1,1,1,1
5159,54,1,1,1,1
5160,54,1,1,1,1
5161,56,3,3,1,1
5162,56,1,1,1,1
5163,56,1,1,1,1
5164,56,1,1,1,1
5165,56,1,1,1,1
5166,56,1,1,1,1
5167,53,1,1,1,1
5168,53,1,1,1,1
5169,53,1,1,1,1
5170,56,1,1,1,1
5171,56,1,1,1,1
5172,56,1,1,1,1
5173,56,1,1,1,1
5174,56,1,1,1,1
5175,56,1,1,1,1
5176,53,4,4,1,1
5177,53,1,1,1,1
5178,53,1,1,1,1
5179,53,1,1,1,1
5180,54,1,1,1,1
5181,54,1,1,1,1
5182,56,1,1,1,1
5183,53,3,3,1,1
5184,53,4,4,1,1
5185,53,1,1,1,1
5186,51,1,1,1,1
5187,51,1,1,1,1
5188,53,3,3,1,1
5189,53,4,4,1,1
5190,56,1,1,1,1
5191,56,1,1,1,1
5192,53,2,2,1,1
5193,53,1,1,1,1
5194,53,1,1,1,1
5195,56,1,1,1,1
5196,56,1,1,1,1
5197,56,1,1,1,1
5198,56,1,1,1,1
5199,51,1,1,1,1
5200,51,1,1,1,1
5201,51,3,3,1,1
5202,51,1,1,1,1
5203,51,2,2,1,1
5204,53,1,1,1,1
5205,53,1,1,1,1
5206,56,1,1,1,1
5207,56,1,1,1,1
5208,53,1,1,1,1
5209,53,1,1,1,1
5210,53,1,1,1,1
5211,53,1,1,1,1
5212,53,3,3,1,1
5213,53,1,1,1,1
5214,56,1,1,1,1
5215,53,1,1,1,1
5216,51,1,1,1,1
5217,51,1,1,1,1
5218,53,3,3,1,1
5219,53,1,1,1,1
5220,53,4,4,1,1
5221,56,1,1,1,1
5222,56,1,1,1,1
5223,56,1,1,1,1
5224,56,1,1,1,1
5225,56,1,1,1,1
5226,56,1,1,1,1
5227,56,1,1,1,1
5228,56,1,1,1,1
5229,56,1,1,1,1
5230,56,1,1,1,1
5231,56,1,1,1,1
5232,56,1,1,1,1
5233,56,1,1,1,1
5234,56,1,1,1,1
5235,56,1,1,1,1
5236,22,1,1,1,1
5237,56,1,1,1,1
5238,56,1,1,1,1
5239,51,1,1,1,1
5240,51,1,1,1,1
5241,56,1,1,1,1
5242,56,1,1,1,1
5243,56,1,1,1,1
5244,55,1,1,1,1
5245,55,1,1,1,1
5246,56,1,1,1,1
5247,51,1,1,1,1
5248,51,1,1,1,1
5249,53,1,1,1,1
5250,53,1,1,1,1
5251,55,3,3,1,1
5252,55,1,1,1,1
5253,51,1,1,1,1
5254,51,1,1,1,1
5255,51,1,1,1,1
5256,56,1,1,1,1
5257,56,1,1,1,1
5258,56,1,1,1,1
5259,36,1,1,1,1
5260,36,1,1,1,1
5261,36,1,1,1,1
5262,53,2,2,1,1
5263,53,1,1,1,1
5264,55,1,1,1,1
5265,55,1,1,1,1
5266,53,4,4,1,1
5267,53,3,3,1,1
5268,53,1,1,1,1
5269,51,1,1,1,1
5270,51,1,1,1,1
5271,53,3,3,1,1
5272,53,2,2,1,1
5273,55,1,1,1,1
5274,55,1,1,1,1
5275,53,1,1,1,1
5276,53,1,1,1,1
5277,51,1,1,1,1
5278,51,1,1,1,1
5279,51,1,1,1,1
5280,56,1,1,1,1
5281,56,1,1,1,1
5282,51,1,1,1,1
5283,55,1,1,1,1
5284,55,1,1,1,1
5285,36,1,1,1,1
5286,36,1,1,1,1
5287,36,1,1,1,1
5288,55,1,1,1,1
5289,55,1,1,1,1
5290,53,4,4,1,1
5291,53,4,4,1,1
5292,55,1,1,1,1
5293,56,1,1,1,1
5294,51,1,1,1,1
5295,53,3,3,1,1
5296,53,4,4,1,1
5297,55,1,1,1,1
5298,55,1,1,1,1
5299,36,1,1,1,1
5300,36,1,1,1,1
5301,56,1,1,1,1
5302,56,1,1,1,1
5303,56,1,1,1,1
5304,56,1,1,1,1
5305,56,1,1,1,1
5306,56,1,1,1,1
5307,56,1,1,1,1
5308,56,1,1,1,1
5309,56,1,1,1,1
5310,56,1,1,1,1
5311,56,1,1,1,1
5312,56,1,1,1,1
5313,56,1,1,1,1
5314,51,1,1,1,1
5315,51,1,1,1,1
5316,51,1,1,1,1
5317,55,1,1,1,1
5318,55,1,1,1,1
5319,55,4,4,1,1
5320,51,1,1,1,1
5321,55,1,1,1,1
5322,22,1,1,1,1
5323,22,1,1,1,1
5324,22,1,1,1,1
5325,55,1,1,1,1
5326,55,1,1,1,1
5327,55,1,1,1,1
5328,55,1,1,1,1
5329,55,1,1,1,1
5330,55,1,1,1,1
5331,51,1,1,1,1
5332,51,1,1,1,1
5333,15,1,1,1,1
5334,15,1,1,1,1
5335,15,1,1,1,1
5336,15,1,1,1,1
5337,22,1,1,1,1
5338,22,1,1,1,1
5339,22,1,1,1,1
5340,54,1,1,1,1
5341,54,1,1,1,1
5342,54,1,1,1,1
5343,55,1,1,1,1
5344,55,1,1,1,1
5345,54,1,1,1,1
5346,55,1,1,1,1
5347,55,1,1,1,1
5348,13,1,1,1,1
5349,13,1,1,1,1
5350,13,1,1,1,1
5351,15,1,1,1,1
5352,15,1,1,1,1
5353,54,1,1,1,1
5354,54,1,1,1,1
5355,54,1,1,1,1
5356,13,1,1,1,1
5357,22,1,1,1,1
5358,22,1,1,1,1
5359,22,1,1,1,1
5360,55,1,1,1,1
5361,55,1,1,1,1
5362,55,1,1,1,1
5363,22,1,1,1,1
5364,22,1,1,1,1
5365,22,1,1,1,1
5366,22,1,1,1,1
5367,15,1,1,1,1
5368,15,1,1,1,1
5369,15,1,1,1,1
5370,15,1,1,1,1
5371,51,1,1,1,1
5372,51,1,1,1,1
5373,54,1,1,1,1
5374,54,1,1,1,1
5375,54,1,1,1,1
5376,54,1,1,1,1
5377,54,1,1,1,1
5378,54,1,1,1,1
5379,15,1,1,1,1
5380,15,1,1,1,1
5381,15,1,1,1,1
5382,16,1,1,1,1
5383,55,1,1,1,1
5384,55,1,1,1,1
5385,55,1,1,1,1
5386,17,1,1,1,1
5387,22,1,1,1,1
5388,22,1,1,1,1
5389,54,3,3,1,1
5390,54,1,1,1,1
5391,54,3,3,1,1
5392,15,1,1,1,1
5393,16,3,3,1,1
5394,51,1,1,1,1
5395,51,1,1,1,1
5396,13,1,1,1,1
5397,13,1,1,1,1
5398,13,1,1,1,1
5399,55,1,1,1,1
5400,55,1,1,1,1
5401,15,1,1,1,1
5402,15,1,1,1,1
5403,15,1,1,1,1
5404,16,1,1,1,1
5405,54,1,1,1,1
5406,54,1,1,1,1
5407,15,1,1,1,1
5408,16,1,1,1,1
5409,16,1,1,1,1
5410,16,1,1,1,1
5411,51,1,1,1,1
5412,54,1,1,1,1
5413,54,1,1,1,1
5414,55,1,1,1,1
5415,55,1,1,1,1
5416,51,1,1,1,1
5417,51,1,1,1,1
5418,56,1,1,1,1
5419,56,1,1,1,1
5420,56,1,1,1,1
5421,43,1,1,1,1
5422,51,1,1,1,1
5423,51,1,1,1,1
5424,51,1,1,1,1
5425,51,1,1,1,1
5426,54,1,1,1,1
5427,54,1,1,1,1
5428,22,1,1,1,1
5429,22,1,1,1,1
5430,22,1,1,1,1
5431,22,1,1,1,1
5432,43,1,1,1,1
5433,43,1,1,1,1
5434,55,1,1,1,1
5435,51,1,1,1,1
5436,56,3,3,1,1
5437,56,1,1,1,1
5438,55,1,1,1,1
5439,55,1,1,1,1
5440,43,3,3,1,1
5441,43,3,3,1,1
5442,51,1,1,1,1
5443,43,2,2,1,1
5444,43,3,3,1,1
5445,22,1,1,1,1
5446,22,1,1,1,1
5447,22,1,1,1,1
5448,22,1,1,1,1
5449,22,1,1,1,1
5450,56,1,1,1,1
5451,56,1,1,1,1
5452,54,1,1,1,1
5453,54,4,4,1,1
5454,54,1,1,1,1
5455,54,2,2,1,1
5456,54,3,3,1,1
5457,55,1,1,1,1
5458,55,1,1,1,1
5459,55,1,1,1,1
5460,22,1,1,1,1
5461,22,1,1,1,1
5462,22,1,1,1,1
5463,22,1,1,1,1
5464,51,1,1,1,1
5465,51,1,1,1,1
5466,56,4,4,1,1
5467,56,3,3,1,1
5468,56,4,4,1,1
5469,55,2,2,1,1
5470,55,2,2,1,1
5471,22,1,1,1,1
5472,22,1,1,1,1
5473,22,1,1,1,1
5474,54,1,1,1,1
5475,54,1,1,1,1
5476,54,1,1,1,1
5477,56,4,4,1,1
5478,56,1,1,1,1
5479,51,1,1,1,1
5480,22,1,1,1,1
5481,22,1,1,1,1
5482,22,1,1,1,1
5483,22,1,1,1,1
5484,22,1,1,1,1
5485,22,1,1,1,1
5486,22,1,1,1,1
5487,22,1,1,1,1
5488,22,1,1,1,1
5489,22,1,1,1,1
5490,22,1,1,1,1
5491,22,1,1,1,1
5492,54,1,1,1,1
5493,54,1,1,1,1
5494,22,1,1,1,1
5495,22,1,1,1,1
5496,52,1,1,1,1
5497,53,1,1,1,1
5498,52,1,1,1,1
5499,52,1,1,1,1
5500,52,1,1,1,1
5501,54,1,1,1,1
5502,56,1,1,1,1
5503,56,1,1,1,1
5504,52,1,1,1,1
5505,52,1,1,1,1
5506,52,1,1,1,1
5507,56,1,1,1,1
5508,56,1,1,1,1
5509,52,1,1,1,1
5510,52,1,1,1,1
5511,52,1,1,1,1
5512,54,1,1,1,1
5513,54,1,1,1,1
5514,22,1,1,1,1
5515,22,1,1,1,1
5516,22,1,1,1,1
5517,22,1,1,1,1
5518,56,1,1,1,1
5519,56,1,1,1,1
5520,54,1,1,1,1
5521,54,1,1,1,1
5522,54,1,1,1,1
5523,54,1,1,1,1
5524,52,1,1,1,1
5525,54,1,1,1,1
5526,54,1,1,1,1
5527,54,1,1,1,1
5528,54,1,1,1,1
5529,54,1,1,1,1
5530,56,2,2,1,1
5531,56,3,3,1,1
