hid,sample_geo,gqtype,gqrtotals,gqtotals
149228,500,1,1,1
149555,2802,2,1,1
150008,300,2,1,1
150018,3710,2,1,1
150221,3903,1,1,1
150309,3205,2,1,1
150331,200,2,1,1
150344,3803,1,1,1
150853,1700,1,1,1
150884,1205,2,1,1
150972,300,2,1,1
151151,903,2,1,1
151188,4017,1,1,1
151252,3306,1,1,1
151366,3806,2,1,1
151447,4103,1,1,1
151508,200,1,1,1
151705,906,1,1,1
151809,2002,1,1,1
152016,4011,2,1,1
152153,200,2,1,1
153287,3710,2,1,1
153324,4005,2,1,1
153465,3805,1,1,1
153764,1202,2,1,1
154113,4103,1,1,1
154758,3102,1,1,1
154929,2701,2,1,1
155230,906,1,1,1
155437,3302,2,1,1
155461,4114,1,1,1
155645,2901,2,1,1
155780,402,1,1,1
155857,3808,2,1,1
155864,4112,2,1,1
155883,402,1,1,1
156018,4114,1,1,1
156161,3202,2,1,1
156177,2203,2,1,1
156261,1102,1,1,1
156337,3305,2,1,1
156403,1600,2,1,1
156449,2701,1,1,1
156460,402,2,1,1
156763,2201,2,1,1
156797,3802,2,1,1
156851,1900,2,1,1
157086,200,2,1,1
157474,3701,2,1,1
157521,4014,2,1,1
157597,200,1,1,1
157627,906,1,1,1
157641,3307,2,1,1
157775,100,2,1,1
158047,4015,2,1,1
158260,1700,2,1,1
158323,906,2,1,1
158342,200,2,1,1
158396,2100,1,1,1
158504,401,2,1,1
158706,3305,1,1,1
158811,3102,2,1,1
158838,403,2,1,1
158973,3705,2,1,1
159018,4114,1,1,1
159163,1206,2,1,1
159546,4004,1,1,1
159554,1202,2,1,1
159604,3902,2,1,1
159753,3206,2,1,1
159978,2100,1,1,1
160022,4114,1,1,1
160173,3313,2,1,1
160465,3807,2,1,1
160727,600,1,1,1
161214,4109,1,1,1
161309,3801,2,1,1
161722,3205,2,1,1
161735,2002,2,1,1
161982,403,2,1,1
162014,3802,2,1,1
162205,2300,2,1,1
162510,3810,2,1,1
162691,402,1,1,1
163127,3804,2,1,1
163830,2902,2,1,1
163841,100,2,1,1
164010,3705,2,1,1
164147,2702,2,1,1
164542,800,1,1,1
164761,1300,1,1,1
164910,3707,1,1,1
165064,1801,2,1,1
165112,2702,2,1,1
165116,701,2,1,1
165332,2002,2,1,1
165482,2300,2,1,1
165647,1204,2,1,1
165661,3102,1,1,1
165698,1700,2,1,1
165743,1205,1,1,1
165893,3002,2,1,1
165902,4018,2,1,1
165943,3703,1,1,1
165963,3801,1,1,1
166109,4001,2,1,1
166211,3207,2,1,1
166232,3003,1,1,1
166250,1500,2,1,1
166412,4015,2,1,1
166517,2300,2,1,1
167186,2701,1,1,1
167211,3210,2,1,1
167215,2401,1,1,1
167287,2001,2,1,1
167578,1600,1,1,1
167596,4005,2,1,1
167633,3802,2,1,1
167700,4005,2,1,1
167708,701,2,1,1
167748,2300,2,1,1
167789,3802,2,1,1
167809,1900,2,1,1
167893,3809,2,1,1
168267,3707,1,1,1
168304,2500,2,1,1
168637,300,1,1,1
168643,703,2,1,1
169100,3806,2,1,1
169157,3806,2,1,1
169162,3705,1,1,1
169228,2401,1,1,1
169268,4114,1,1,1
169372,100,2,1,1
169383,906,1,1,1
169497,1700,2,1,1
169512,4109,1,1,1
169679,2300,2,1,1
169691,3107,2,1,1
169937,703,1,1,1
170059,4004,2,1,1
170118,1801,2,1,1
170140,100,2,1,1
170285,401,2,1,1
170361,1400,2,1,1
170369,1202,2,1,1
170546,500,2,1,1
170744,2701,1,1,1
170831,3102,1,1,1
170869,1000,1,1,1
171178,2500,2,1,1
171201,4008,1,1,1
171701,1900,1,1,1
171900,1900,2,1,1
172167,1801,2,1,1
172267,2500,2,1,1
172288,4105,2,1,1
172372,4114,1,1,1
172495,2300,2,1,1
172522,4106,2,1,1
172573,2401,1,1,1
172737,4011,2,1,1
172949,3808,2,1,1
173186,3805,2,1,1
173291,3206,1,1,1
173367,4013,1,1,1
173458,2402,2,1,1
173713,2702,2,1,1
173738,1202,2,1,1
173784,1207,1,1,1
174002,3703,1,1,1
174031,906,2,1,1
174408,3807,2,1,1
174456,1207,2,1,1
174562,1207,1,1,1
174590,3810,2,1,1
174633,3803,2,1,1
174806,3903,1,1,1
174937,300,2,1,1
175086,903,2,1,1
175387,2100,1,1,1
175510,402,2,1,1
175539,3003,2,1,1
175558,3101,2,1,1
175899,4014,2,1,1
175920,1300,1,1,1
176242,4013,1,1,1
176373,3707,1,1,1
176719,4105,2,1,1
176727,1205,2,1,1
176787,2100,2,1,1
176810,2500,2,1,1
176940,4103,1,1,1
177177,4106,2,1,1
177201,3002,2,1,1
177205,2702,2,1,1
177487,701,2,1,1
177701,3303,2,1,1
177742,4105,1,1,1
177755,1101,1,1,1
177773,2600,2,1,1
177881,600,2,1,1
177936,3703,2,1,1
178039,3704,2,1,1
178479,3301,1,1,1
178549,3807,2,1,1
178609,3806,2,1,1
178983,2300,2,1,1
179177,1700,1,1,1
179179,3903,1,1,1
179230,3704,1,1,1
179267,4112,2,1,1
179292,3708,2,1,1
179807,200,2,1,1
179827,3703,1,1,1
179891,402,2,1,1
179908,200,1,1,1
180424,100,2,1,1
180448,4106,2,1,1
180460,1900,2,1,1
180477,3303,2,1,1
180618,906,2,1,1
180783,2500,2,1,1
180902,4010,2,1,1
181299,2500,2,1,1
181427,3003,1,1,1
181439,1500,2,1,1
181617,200,2,1,1
181642,3002,1,1,1
181695,3807,2,1,1
181704,2002,2,1,1
182119,100,1,1,1
182222,3107,1,1,1
182427,1202,2,1,1
182461,3805,1,1,1
182490,3307,1,1,1
182531,2802,2,1,1
182555,1600,2,1,1
182601,3808,2,1,1
183311,3802,2,1,1
183688,1900,2,1,1
184063,403,1,1,1
184200,200,1,1,1
184407,3809,2,1,1
184459,3706,1,1,1
185008,3802,2,1,1
185058,4112,2,1,1
185098,3101,1,1,1
185286,3810,2,1,1
185367,3301,2,1,1
185484,3002,2,1,1
185588,4104,2,1,1
185671,2802,1,1,1
185958,701,2,1,1
185961,1300,1,1,1
185974,1202,2,1,1
185982,3808,2,1,1
186316,4102,2,1,1
186354,3104,2,1,1
186613,3903,2,1,1
186782,3212,1,1,1
187025,2300,2,1,1
187121,2402,2,1,1
187190,2201,2,1,1
187537,702,2,1,1
187560,2801,2,1,1
187575,1000,1,1,1
187603,1102,2,1,1
187645,1206,2,1,1
188049,4006,2,1,1
188091,4008,2,1,1
188176,1205,1,1,1
188582,3710,1,1,1
188713,704,1,1,1
188849,4103,2,1,1
188880,2001,2,1,1
189007,3802,2,1,1
189139,701,2,1,1
189368,2702,2,1,1
189599,3207,1,1,1
189604,701,2,1,1
189780,3107,2,1,1
189794,1207,1,1,1
189879,3806,1,1,1
189931,2401,2,1,1
189999,200,1,1,1
190097,2401,2,1,1
190348,3802,2,1,1
190370,1400,2,1,1
190450,4005,2,1,1
190709,906,2,1,1
190995,2300,2,1,1
191026,2300,2,1,1
191061,3903,2,1,1
191917,500,1,1,1
192208,3303,2,1,1
192233,3305,1,1,1
192584,4106,2,1,1
192598,3305,1,1,1
192624,4105,2,1,1
192699,4004,2,1,1
192707,2600,2,1,1
192718,2500,2,1,1
192862,3710,1,1,1
192899,906,2,1,1
192968,3808,2,1,1
193020,2802,2,1,1
193409,3810,2,1,1
193415,3303,1,1,1
193521,4002,2,1,1
193655,2002,1,1,1
193727,100,2,1,1
193867,402,1,1,1
193926,3305,2,1,1
193949,2600,1,1,1
193999,3313,2,1,1
194104,4008,2,1,1
194272,1202,2,1,1
194354,3808,1,1,1
194444,3705,2,1,1
194719,3704,2,1,1
194742,800,1,1,1
194774,3804,2,1,1
195016,2001,1,1,1
195111,1205,1,1,1
195527,1300,1,1,1
195735,3204,2,1,1
195853,3710,2,1,1
195887,403,2,1,1
196269,4001,2,1,1
196305,906,2,1,1
196711,4012,1,1,1
196752,600,2,1,1
196782,2701,1,1,1
196955,3704,1,1,1
196957,4004,2,1,1
197325,2500,1,1,1
197388,2203,1,1,1
197439,3804,1,1,1
197449,1000,1,1,1
197639,4103,1,1,1
197657,3705,2,1,1
198016,1300,1,1,1
198265,3304,2,1,1
198323,1500,2,1,1
198412,4101,1,1,1
198507,403,2,1,1
198621,2300,2,1,1
198698,4103,2,1,1
198789,2100,1,1,1
198805,3102,1,1,1
199023,3202,1,1,1
199034,3803,2,1,1
199271,1600,1,1,1
199325,4112,2,1,1
199459,3705,2,1,1
199606,2600,1,1,1
199912,3710,1,1,1
200019,1500,2,1,1
200182,3807,2,1,1
200226,1206,2,1,1
200286,4002,2,1,1
200358,500,1,1,1
200955,200,2,1,1
201103,3201,2,1,1
201123,3710,1,1,1
201233,4015,2,1,1
201264,1802,1,1,1
201647,4107,2,1,1
201747,200,1,1,1
202220,3206,2,1,1
202501,3102,2,1,1
202651,2500,2,1,1
202710,4010,2,1,1
202735,3809,2,1,1
202858,3809,2,1,1
202894,3107,2,1,1
203161,2300,2,1,1
203265,3707,2,1,1
203543,4008,1,1,1
204047,2401,2,1,1
204395,1300,2,1,1
204466,1204,2,1,1
204514,2702,2,1,1
204654,3709,2,1,1
204661,2402,2,1,1
204753,3709,1,1,1
204930,3313,1,1,1
205317,3101,2,1,1
205541,903,2,1,1
205572,1203,2,1,1
205633,906,1,1,1
205904,2901,1,1,1
206116,2702,2,1,1
206208,2500,2,1,1
206232,2300,2,1,1
206336,3710,2,1,1
207006,3305,2,1,1
207089,2300,2,1,1
207127,4004,2,1,1
207146,1400,1,1,1
207227,701,2,1,1
207434,2903,2,1,1
207485,200,2,1,1
207490,4004,2,1,1
207799,1500,2,1,1
207856,4106,2,1,1
207914,3202,2,1,1
207930,3808,2,1,1
207959,3304,1,1,1
208097,2203,1,1,1
208343,600,2,1,1
208550,1300,1,1,1
208667,3806,1,1,1
208726,2702,1,1,1
208731,904,2,1,1
208991,3309,1,1,1
209022,3306,2,1,1
209070,901,2,1,1
209363,3301,1,1,1
209414,1207,1,1,1
209571,1300,1,1,1
210051,3101,1,1,1
210194,500,2,1,1
210220,1207,1,1,1
210376,1206,2,1,1
210457,3106,1,1,1
210573,3809,2,1,1
211250,403,2,1,1
211255,2100,1,1,1
211356,701,1,1,1
211471,2802,2,1,1
211509,1000,1,1,1
211782,1801,1,1,1
211810,1400,2,1,1
212099,3103,1,1,1
212551,4007,1,1,1
212660,906,1,1,1
212684,3809,2,1,1
212724,906,2,1,1
212773,2300,2,1,1
212956,4004,2,1,1
213317,902,2,1,1
213424,3305,2,1,1
213539,200,1,1,1
213644,2401,1,1,1
213802,701,2,1,1
213948,3313,2,1,1
213979,3810,2,1,1
214040,4114,2,1,1
214329,4114,1,1,1
214496,2500,2,1,1
214528,1207,1,1,1
214868,200,2,1,1
215309,3809,1,1,1
215314,4015,2,1,1
215455,2401,1,1,1
215478,3306,1,1,1
215599,3808,2,1,1
215738,3702,2,1,1
215744,3304,2,1,1
215762,4106,2,1,1
215856,3810,2,1,1
215864,2002,2,1,1
215879,4009,2,1,1
216022,3311,2,1,1
216056,2600,2,1,1
216168,2600,2,1,1
216184,1300,1,1,1
216186,600,2,1,1
216278,704,1,1,1
216319,1500,1,1,1
216420,2902,1,1,1
216469,3806,2,1,1
216944,4018,2,1,1
216972,3304,2,1,1
216978,704,1,1,1
217043,4111,2,1,1
217136,3209,2,1,1
217147,1600,1,1,1
217188,2100,1,1,1
217478,3809,2,1,1
217571,100,1,1,1
217705,3306,1,1,1
217873,2001,2,1,1
217932,1000,1,1,1
218356,2903,2,1,1
218441,2701,1,1,1
218455,4004,2,1,1
218604,3106,2,1,1
218738,3708,2,1,1
218855,3802,2,1,1
219104,3710,1,1,1
219183,3107,1,1,1
219234,3309,1,1,1
219348,4113,2,1,1
219500,703,1,1,1
219532,3308,1,1,1
220183,906,2,1,1
220672,4106,2,1,1
221049,3810,2,1,1
221134,2001,1,1,1
221158,3304,2,1,1
221345,906,2,1,1
221494,3206,2,1,1
221567,4015,2,1,1
221720,4004,2,1,1
221783,2500,2,1,1
221837,4007,2,1,1
221847,2701,2,1,1
221914,906,2,1,1
221949,3101,2,1,1
222031,2203,1,1,1
222054,2203,1,1,1
222057,1900,2,1,1
222556,2901,2,1,1
222735,703,1,1,1
222918,1900,2,1,1
222930,3312,2,1,1
223125,2100,1,1,1
223135,1207,2,1,1
223174,1207,2,1,1
223193,4106,2,1,1
223278,3710,2,1,1
223435,1300,2,1,1
223507,903,2,1,1
223595,3002,1,1,1
223715,3809,2,1,1
223738,1202,1,1,1
223810,4112,2,1,1
223997,100,2,1,1
224078,901,1,1,1
224485,4005,2,1,1
224513,3304,1,1,1
224569,2902,1,1,1
224709,1000,1,1,1
224779,4011,2,1,1
224958,100,2,1,1
225082,704,1,1,1
225113,4108,1,1,1
225398,403,2,1,1
225422,3710,2,1,1
225462,2902,1,1,1
225584,2100,2,1,1
225888,200,1,1,1
225891,3704,1,1,1
225990,3106,2,1,1
226100,1206,2,1,1
226111,2300,1,1,1
226130,4112,2,1,1
226165,3103,1,1,1
226503,800,1,1,1
226923,3705,2,1,1
227148,2801,2,1,1
227234,2500,2,1,1
227312,300,1,1,1
227493,3804,1,1,1
227559,2300,2,1,1
227733,3102,2,1,1
227944,3804,2,1,1
228049,3810,2,1,1
228076,100,1,1,1
228136,2300,1,1,1
228168,3104,2,1,1
228289,3206,2,1,1
228434,2001,1,1,1
228478,800,1,1,1
228576,2701,2,1,1
228589,3802,2,1,1
228592,3303,1,1,1
228627,1202,1,1,1
229014,2500,2,1,1
229029,4109,1,1,1
229080,1500,1,1,1
229109,2300,1,1,1
229131,2802,2,1,1
229138,3701,2,1,1
229202,4012,2,1,1
229361,3902,1,1,1
229412,2901,1,1,1
229519,2401,2,1,1
229528,3801,2,1,1
229535,1202,2,1,1
229669,3107,2,1,1
229815,4114,1,1,1
229838,2500,2,1,1
230253,3102,2,1,1
230286,1203,1,1,1
230440,4105,2,1,1
230525,1300,1,1,1
230875,3206,2,1,1
230912,1206,2,1,1
230935,300,2,1,1
231090,2100,1,1,1
231311,3701,2,1,1
231573,2600,2,1,1
231717,4009,1,1,1
231735,1204,2,1,1
232036,1900,1,1,1
232073,3804,2,1,1
232106,403,2,1,1
232112,1300,2,1,1
232257,4003,2,1,1
232446,3303,1,1,1
232761,1500,2,1,1
233353,901,1,1,1
233407,100,2,1,1
233410,2903,2,1,1
233546,1400,2,1,1
233940,3102,1,1,1
234010,2001,2,1,1
234162,1500,1,1,1
234441,3102,1,1,1
234634,1400,2,1,1
235108,100,1,1,1
235403,4105,1,1,1
235478,500,2,1,1
235598,2702,2,1,1
235672,2002,1,1,1
235781,2002,2,1,1
235951,2500,1,1,1
236100,1801,2,1,1
236172,3107,1,1,1
236213,3305,2,1,1
236297,1202,2,1,1
236341,2802,2,1,1
236540,4015,2,1,1
236665,3304,2,1,1
236688,3301,1,1,1
236822,2802,1,1,1
237016,3207,1,1,1
237051,4114,1,1,1
237636,2500,2,1,1
237687,1207,1,1,1
237807,1300,2,1,1
237815,2500,2,1,1
237856,3102,1,1,1
237926,4104,2,1,1
238168,3106,2,1,1
238169,3710,1,1,1
238223,3309,2,1,1
238300,1203,1,1,1
238369,3903,1,1,1
238411,403,2,1,1
238952,4006,2,1,1
238978,3808,2,1,1
239006,2001,2,1,1
239126,3804,2,1,1
239784,3205,2,1,1
240137,3802,2,1,1
240279,3805,1,1,1
240516,2702,2,1,1
240574,3304,2,1,1
240730,3807,1,1,1
240734,703,1,1,1
241008,1102,2,1,1
241063,902,2,1,1
241139,4007,2,1,1
241393,3104,2,1,1
241414,701,2,1,1
241961,3705,2,1,1
242200,3808,2,1,1
242249,3808,2,1,1
242279,2100,1,1,1
242294,2500,2,1,1
242635,3805,1,1,1
242683,2300,2,1,1
242752,3302,1,1,1
242848,4003,2,1,1
242941,402,1,1,1
242943,2702,2,1,1
243099,4014,2,1,1
243109,3206,2,1,1
243514,1300,2,1,1
243901,2402,1,1,1
244042,2002,2,1,1
244657,100,2,1,1
244720,1700,2,1,1
244837,2600,2,1,1
244966,1700,2,1,1
245054,1400,1,1,1
245197,4114,1,1,1
245338,4017,2,1,1
245627,4014,2,1,1
245644,4112,2,1,1
245726,2201,2,1,1
245844,3104,2,1,1
246025,1000,1,1,1
246109,4014,2,1,1
246165,500,2,1,1
246224,100,2,1,1
246315,2202,2,1,1
246507,903,2,1,1
246548,4106,2,1,1
246782,3307,2,1,1
246832,1000,1,1,1
246990,300,1,1,1
247220,3709,1,1,1
247280,4114,1,1,1
247389,2001,1,1,1
247439,600,1,1,1
247464,500,2,1,1
247574,2100,2,1,1
247644,3701,1,1,1
247729,4102,1,1,1
247816,2500,2,1,1
247889,906,2,1,1
248233,4001,2,1,1
248602,100,2,1,1
248897,2001,2,1,1
249116,3102,1,1,1
249601,200,1,1,1
249610,2802,2,1,1
249715,903,2,1,1
250158,1900,2,1,1
250166,3002,2,1,1
250176,1900,2,1,1
250341,3710,2,1,1
250526,2100,2,1,1
250683,2801,1,1,1
250688,2001,2,1,1
250703,500,1,1,1
250728,200,1,1,1
251134,4105,2,1,1
251142,500,2,1,1
251176,3702,1,1,1
251235,3313,2,1,1
251480,3305,2,1,1
251573,2300,2,1,1
251613,403,2,1,1
251782,3107,2,1,1
251794,2702,2,1,1
252122,1500,2,1,1
252136,2002,2,1,1
252168,4003,2,1,1
252231,3702,2,1,1
252238,3703,2,1,1
252421,4012,1,1,1
252456,1207,1,1,1
253102,2002,2,1,1
253120,2802,2,1,1
253316,3703,1,1,1
253470,2500,2,1,1
253496,903,2,1,1
253529,3105,1,1,1
253645,2202,1,1,1
253729,3305,2,1,1
253750,3706,2,1,1
253773,402,2,1,1
254054,3206,2,1,1
254145,800,1,1,1
254191,3802,2,1,1
254228,100,2,1,1
254370,3302,1,1,1
254584,3703,2,1,1
254601,2100,1,1,1
255010,3107,1,1,1
255485,3802,2,1,1
255510,906,2,1,1
255568,4104,1,1,1
255648,3802,2,1,1
255755,2300,2,1,1
255802,903,2,1,1
255809,1600,2,1,1
255850,1202,2,1,1
256184,402,2,1,1
256270,200,1,1,1
256439,3706,2,1,1
256478,1700,2,1,1
256586,701,2,1,1
256884,703,2,1,1
257101,3104,2,1,1
257220,1000,1,1,1
257334,200,1,1,1
257934,4009,2,1,1
258115,3101,2,1,1
258178,1203,1,1,1
258439,4107,2,1,1
258757,3103,1,1,1
258887,3310,2,1,1
258909,2500,2,1,1
259099,1000,1,1,1
259153,903,1,1,1
259169,3806,2,1,1
259199,1202,2,1,1
259237,3106,2,1,1
259353,902,2,1,1
259717,2203,2,1,1
259901,3701,2,1,1
259956,2002,2,1,1
260196,401,2,1,1
260702,1400,2,1,1
260803,2402,2,1,1
260888,2300,1,1,1
260920,200,1,1,1
260940,3810,2,1,1
260994,1202,2,1,1
261273,402,1,1,1
261285,3802,1,1,1
261453,200,2,1,1
261697,906,2,1,1
261715,2600,1,1,1
261719,1801,2,1,1
261744,1202,2,1,1
261864,3304,2,1,1
262192,4113,1,1,1
262273,3101,2,1,1
262427,1600,1,1,1
262469,2401,1,1,1
262542,1206,2,1,1
262659,1102,2,1,1
262863,4007,2,1,1
263090,4114,1,1,1
263334,3901,2,1,1
263338,2903,2,1,1
263568,1300,2,1,1
263976,1500,2,1,1
264371,1300,1,1,1
265258,2402,1,1,1
265747,300,2,1,1
265759,4114,2,1,1
265843,200,1,1,1
266091,1102,2,1,1
266168,4014,2,1,1
266233,703,2,1,1
266356,3706,2,1,1
266568,3304,2,1,1
266577,2201,2,1,1
266869,3310,2,1,1
266939,2702,1,1,1
267100,3304,2,1,1
267279,3710,1,1,1
267357,3809,1,1,1
267401,402,1,1,1
267592,2801,2,1,1
267666,3104,2,1,1
267835,3802,2,1,1
268036,4016,2,1,1
268052,3808,2,1,1
268121,3802,2,1,1
268207,3104,2,1,1
268266,3107,1,1,1
268685,200,1,1,1
268771,3308,2,1,1
268991,902,1,1,1
269042,2903,2,1,1
269147,100,2,1,1
269353,3207,1,1,1
269835,402,1,1,1
269888,3207,1,1,1
269897,3304,2,1,1
269940,200,1,1,1
269979,2401,1,1,1
270062,4016,2,1,1
270077,3801,2,1,1
270085,2001,2,1,1
270228,904,1,1,1
270320,4112,2,1,1
270328,906,2,1,1
270651,2701,1,1,1
271079,4103,1,1,1
271130,4004,2,1,1
271163,100,2,1,1
271220,906,1,1,1
271325,2902,1,1,1
271448,3304,2,1,1
271572,500,1,1,1
271618,2401,1,1,1
271632,2801,2,1,1
271676,2203,1,1,1
271693,906,2,1,1
271940,3710,1,1,1
272192,906,2,1,1
272244,1500,2,1,1
272276,3104,2,1,1
272326,4004,2,1,1
272451,2001,2,1,1
272540,403,2,1,1
272611,701,2,1,1
272723,3201,1,1,1
272763,3701,2,1,1
272832,4101,1,1,1
272934,1801,1,1,1
273470,4110,2,1,1
273580,2801,2,1,1
273797,1400,2,1,1
273917,3803,2,1,1
274048,4004,2,1,1
274130,1600,1,1,1
274199,2002,1,1,1
274310,2002,2,1,1
274406,500,2,1,1
274457,3804,2,1,1
274613,1101,1,1,1
274699,1400,2,1,1
274835,1300,2,1,1
274924,701,2,1,1
274992,3304,2,1,1
275232,2401,1,1,1
275236,3705,2,1,1
275554,4014,2,1,1
275694,3206,2,1,1
275853,600,2,1,1
275865,3102,1,1,1
276189,2901,2,1,1
276307,4112,2,1,1
276350,500,1,1,1
276500,4010,2,1,1
276657,3304,2,1,1
276710,800,1,1,1
276747,4114,2,1,1
277114,2600,2,1,1
277257,3102,1,1,1
277580,1207,1,1,1
277583,2901,2,1,1
277601,2802,2,1,1
277897,3304,2,1,1
278309,906,1,1,1
278422,1400,1,1,1
278477,905,2,1,1
278956,3304,2,1,1
279047,1801,2,1,1
279241,3206,2,1,1
279327,3003,2,1,1
279598,2801,2,1,1
279640,3103,1,1,1
279797,1000,1,1,1
279897,3204,2,1,1
279921,3105,1,1,1
279935,1900,2,1,1
280083,600,2,1,1
280146,3307,2,1,1
280208,3802,2,1,1
280323,2300,2,1,1
280366,2801,2,1,1
280393,3710,1,1,1
280501,3902,2,1,1
280692,2203,2,1,1
280739,2100,1,1,1
280845,701,1,1,1
281159,701,2,1,1
281255,2401,1,1,1
281389,2802,2,1,1
281518,2600,2,1,1
281556,1204,1,1,1
281751,3809,2,1,1
281874,3203,2,1,1
282057,4018,1,1,1
282092,2401,1,1,1
282175,2300,2,1,1
282205,4104,1,1,1
282582,1202,2,1,1
282660,4114,2,1,1
282742,4105,2,1,1
282904,2300,2,1,1
282985,4106,2,1,1
283024,1900,2,1,1
283257,402,2,1,1
283430,2100,1,1,1
283541,1202,2,1,1
283609,2701,2,1,1
283747,4108,2,1,1
283758,906,2,1,1
284191,2600,2,1,1
284273,2701,2,1,1
284311,4004,2,1,1
284359,402,1,1,1
284516,4002,2,1,1
284624,3304,2,1,1
284746,2802,2,1,1
284850,2300,2,1,1
284859,800,1,1,1
284940,402,1,1,1
285102,200,1,1,1
285211,3704,1,1,1
285370,902,1,1,1
285586,800,1,1,1
285598,1801,2,1,1
285944,2001,1,1,1
285990,3702,1,1,1
286213,3803,2,1,1
286447,1900,2,1,1
286715,2300,2,1,1
286825,2001,2,1,1
287052,2802,2,1,1
287152,4005,1,1,1
287516,1400,2,1,1
287565,200,1,1,1
287693,402,1,1,1
287723,401,2,1,1
287843,3104,2,1,1
287844,2801,2,1,1
287888,2600,2,1,1
287966,100,1,1,1
287978,4103,1,1,1
288272,3312,2,1,1
288651,3710,2,1,1
288660,402,2,1,1
289778,3705,2,1,1
289913,2300,2,1,1
289952,4102,1,1,1
290168,3102,1,1,1
290388,3803,2,1,1
290391,3304,2,1,1
290565,3806,2,1,1
290579,3902,1,1,1
290651,200,1,1,1
290761,3101,2,1,1
290898,3305,2,1,1
290948,3001,1,1,1
291018,1207,2,1,1
291051,4112,2,1,1
291099,4114,1,1,1
291117,401,1,1,1
291180,3808,2,1,1
291417,906,2,1,1
291615,4014,1,1,1
291950,3804,1,1,1
292194,1600,1,1,1
292226,1206,2,1,1
292343,3804,2,1,1
292457,3206,2,1,1
292569,3710,1,1,1
292671,403,2,1,1
292864,3702,2,1,1
292875,402,1,1,1
292917,2300,2,1,1
292971,1900,2,1,1
293015,3304,2,1,1
293145,905,2,1,1
293193,3710,1,1,1
293313,2500,2,1,1
293367,100,2,1,1
293433,1204,2,1,1
293498,2500,2,1,1
293529,100,2,1,1
293633,3706,1,1,1
293882,902,1,1,1
293905,300,2,1,1
293913,3807,2,1,1
293963,2201,2,1,1
293995,3809,2,1,1
294194,3101,2,1,1
294204,2701,2,1,1
294396,4004,2,1,1
294746,2201,2,1,1
294820,1700,2,1,1
294837,2802,2,1,1
294848,3304,2,1,1
294934,4109,1,1,1
295410,4006,2,1,1
295440,2300,2,1,1
295678,2401,1,1,1
295696,704,2,1,1
295704,3210,2,1,1
295850,1207,1,1,1
296024,2300,2,1,1
296098,4002,1,1,1
296160,100,1,1,1
296168,905,2,1,1
296176,1207,1,1,1
296211,1700,1,1,1
296228,3802,2,1,1
296248,3704,1,1,1
296276,906,2,1,1
296339,3801,1,1,1
296387,3306,1,1,1
296559,4001,1,1,1
296577,704,1,1,1
296783,2001,1,1,1
296837,3305,1,1,1
296871,1400,2,1,1
296942,1202,2,1,1
296982,2300,2,1,1
297138,402,1,1,1
297229,3102,1,1,1
297388,901,2,1,1
297391,2300,2,1,1
297460,3311,2,1,1
297484,3702,2,1,1
297717,4104,2,1,1
297981,703,2,1,1
298144,2001,2,1,1
298151,3305,1,1,1
298167,2500,2,1,1
298296,3104,2,1,1
298325,2802,2,1,1
298549,1204,2,1,1
298606,3803,2,1,1
298678,902,1,1,1
298732,2100,2,1,1
299001,2801,1,1,1
299078,402,2,1,1
299282,2600,1,1,1
299699,300,1,1,1
299829,2001,2,1,1
300036,2002,1,1,1
300350,1700,2,1,1
300619,200,1,1,1
300711,2202,2,1,1
300736,701,2,1,1
300787,3807,2,1,1
300823,701,2,1,1
300858,3710,1,1,1
301025,2802,2,1,1
301171,2701,1,1,1
301278,3202,2,1,1
301558,905,2,1,1
301601,2300,2,1,1
301699,3102,1,1,1
301897,905,2,1,1
301953,3701,1,1,1
301989,2401,1,1,1
302230,2500,2,1,1
302315,704,2,1,1
302499,3102,1,1,1
302715,4004,2,1,1
302806,4004,2,1,1
302814,3806,2,1,1
303139,1202,2,1,1
303779,4010,2,1,1
303780,903,1,1,1
304021,1600,1,1,1
304060,3308,2,1,1
304068,4016,2,1,1
304134,800,1,1,1
304329,4007,2,1,1
304383,1206,2,1,1
304486,2600,2,1,1
304628,2802,1,1,1
304710,1300,1,1,1
304832,3308,2,1,1
304908,2300,2,1,1
304920,4004,2,1,1
304969,4018,2,1,1
305130,3304,2,1,1
305499,2300,2,1,1
305580,402,1,1,1
305586,3707,2,1,1
305670,3102,1,1,1
305703,2002,2,1,1
305839,1206,2,1,1
305897,3206,1,1,1
305920,500,2,1,1
305953,1202,2,1,1
306118,1500,2,1,1
306150,1207,1,1,1
306205,2001,2,1,1
306383,1202,2,1,1
306423,3710,1,1,1
306740,3002,1,1,1
306803,1202,2,1,1
306928,3206,2,1,1
307005,3209,2,1,1
307079,200,1,1,1
307151,1300,2,1,1
307214,2802,2,1,1
307365,901,2,1,1
307480,402,1,1,1
307507,2002,2,1,1
307643,3808,2,1,1
307782,4007,2,1,1
307922,3807,2,1,1
307969,4101,2,1,1
307980,3902,1,1,1
308264,3701,2,1,1
308273,3206,2,1,1
308331,100,1,1,1
308423,4105,1,1,1
308518,3306,1,1,1
308578,1500,2,1,1
308665,3105,2,1,1
308705,2901,2,1,1
308974,904,2,1,1
309139,1700,2,1,1
309214,2801,1,1,1
309324,2500,1,1,1
309344,704,1,1,1
309440,3801,2,1,1
309724,3901,2,1,1
309737,2801,2,1,1
309821,2201,2,1,1
309857,903,2,1,1
