hid,sample_geo,hinc,hsize,hhrtotals,hhtotals
1148172,4112,2,4,1,1
1148200,3310,14,4,1,1
1148204,4102,8,5,1,1
1148217,2901,5,2,1,1
1148230,3901,15,4,1,1
1148276,3206,4,2,1,1
1148285,3311,14,5,1,1
1148289,4114,3,1,1,1
1148309,4110,13,3,1,1
1148314,3305,2,1,1,1
1148321,4112,1,1,1,1
1148323,3701,3,1,1,1
1148331,3303,16,3,1,1
1148366,3203,15,3,1,1
1148371,4108,11,2,1,1
1148387,4111,5,1,1,1
1148395,4105,9,2,1,1
1148402,3102,16,4,1,1
1148423,3312,11,1,1,1
1148430,3903,11,2,1,1
1148443,3310,2,1,1,1
1148447,3203,16,5,1,1
1148497,4004,14,2,1,1
1148507,3902,14,1,1,1
1148530,3102,14,2,1,1
1148546,3301,14,2,1,1
1148562,3305,16,3,1,1
1148564,4113,12,2,1,1
1148577,3101,10,2,1,1
1148584,3706,3,2,1,1
1148589,4104,13,1,1,1
1148591,4009,9,1,1,1
1148606,4017,13,4,1,1
1148618,4009,5,1,1,1
1148632,3807,2,1,1,1
1148650,4103,1,3,1,1
1148652,3205,16,3,1,1
1148655,3702,6,1,1,1
1148663,3204,13,4,1,1
1148664,3313,15,3,1,1
1148683,3802,8,2,1,1
1148701,4015,5,3,1,1
1148721,3209,16,2,1,1
1148726,4107,12,7,1,1
1148741,4111,12,3,1,1
1148760,4009,9,1,1,1
1148768,3303,16,4,1,1
1148777,4017,10,1,1,1
1148793,2903,13,4,1,1
1148795,3208,14,5,1,1
1148817,2801,16,5,1,1
1148819,4017,11,5,1,1
1148820,4001,16,3,1,1
1148884,4012,1,1,1,1
1148900,3703,4,4,1,1
1148902,3203,15,3,1,1
1148925,4107,5,3,1,1
1148926,4008,2,3,1,1
1148937,4007,6,1,1,1
1148959,3206,6,2,1,1
1148961,4113,11,6,1,1
1148996,3104,15,2,1,1
1149013,3204,11,2,1,1
1149015,3808,15,2,1,1
1149018,4017,14,1,1,1
1149027,3704,2,1,1,1
1149040,4010,8,2,1,1
1149041,4104,16,4,1,1
1149072,3209,11,1,1,1
1149080,3810,16,3,1,1
1149088,3901,12,5,1,1
1149100,3201,12,4,1,1
1149113,4112,13,7,1,1
1149114,2901,12,1,1,1
1149120,3106,11,1,1,1
1149122,3002,13,4,1,1
1149126,4105,10,2,1,1
1149160,3202,16,6,1,1
1149171,3305,12,1,1,1
1149192,3703,12,2,1,1
1149224,4104,12,1,1,1
1149273,4108,7,2,1,1
1149286,3202,1,1,1,1
1149292,2801,13,2,1,1
1149315,3206,14,3,1,1
1149339,4013,5,4,1,1
1149363,3201,9,5,1,1
1149370,3806,14,2,1,1
1149377,3806,12,1,1,1
1149381,3702,7,4,1,1
1149434,4017,6,4,1,1
1149460,4007,1,6,1,1
1149467,3207,4,1,1,1
1149481,3301,13,6,1,1
1149483,3312,13,3,1,1
1149490,3804,13,1,1,1
1149495,3201,10,2,1,1
1149505,2901,1,1,1,1
1149510,4112,14,1,1,1
1149514,4009,1,1,1,1
1149516,3103,13,5,1,1
1149521,4101,8,1,1,1
1149542,4001,4,3,1,1
1149544,4103,12,4,1,1
1149553,3805,6,1,1,1
1149559,4009,9,2,1,1
1149560,4008,15,7,1,1
1149566,4111,10,2,1,1
1149570,4001,16,2,1,1
1149571,4017,1,1,1,1
1149574,4006,11,2,1,1
1149599,3901,8,7,1,1
1149607,3705,15,1,1,1
1149620,3805,16,1,1,1
1149633,2901,1,1,1,1
1149652,3701,10,2,1,1
1149660,4016,7,3,1,1
1149666,3308,14,1,1,1
1149676,3106,11,2,1,1
1149686,4011,11,5,1,1
1149690,3706,8,1,1,1
1149698,4103,4,2,1,1
1149701,3804,3,2,1,1
1149715,3312,12,5,1,1
1149716,2801,6,2,1,1
1149725,4016,16,2,1,1
1149727,3311,13,2,1,1
1149731,4017,13,3,1,1
1149739,3106,10,1,1,1
1149757,3703,13,4,1,1
1149760,3809,16,2,1,1
1149767,3104,12,2,1,1
1149774,4015,7,5,1,1
1149783,4104,9,4,1,1
1149787,4017,13,4,1,1
1149789,4008,14,2,1,1
1149793,3201,15,2,1,1
1149794,4001,2,2,1,1
1149804,3313,15,4,1,1
1149817,3805,16,3,1,1
1149834,3002,16,5,1,1
1149864,2801,13,2,1,1
1149865,4001,8,1,1,1
1149875,4011,15,1,1,1
1149879,3308,14,4,1,1
1149920,3901,10,3,1,1
1149931,3801,12,3,1,1
1149934,3101,13,4,1,1
1149938,4110,11,2,1,1
1149958,3901,12,2,1,1
1149959,3204,15,4,1,1
1149961,4105,13,3,1,1
1149971,3707,5,2,1,1
1149986,3903,16,4,1,1
1150006,3709,15,7,1,1
1150007,3206,16,7,1,1
1150020,4014,12,5,1,1
1150029,3805,1,2,1,1
1150051,3102,15,3,1,1
1150056,4018,2,1,1,1
1150068,4112,13,7,1,1
1150080,3106,4,3,1,1
1150082,3703,13,2,1,1
1150089,4111,10,2,1,1
1150090,2902,8,2,1,1
1150099,3201,16,4,1,1
1150104,3705,1,5,1,1
1150106,4017,10,3,1,1
1150119,3107,16,2,1,1
1150127,3302,13,2,1,1
1150133,4009,12,3,1,1
1150139,3704,6,1,1,1
1150140,3304,15,4,1,1
1150154,3207,13,2,1,1
1150182,3702,5,3,1,1
1150191,3210,15,7,1,1
1150199,3312,13,5,1,1
1150202,2901,4,1,1,1
1150210,3212,11,1,1,1
1150211,4010,10,5,1,1
1150217,3701,12,3,1,1
1150225,2802,15,3,1,1
1150238,4004,10,1,1,1
1150251,3901,6,4,1,1
1150257,4111,4,1,1,1
1150261,3103,15,3,1,1
1150273,2802,11,2,1,1
1150274,3302,16,2,1,1
1150282,3201,16,2,1,1
1150301,4006,7,5,1,1
1150302,3708,12,3,1,1
1150355,3001,13,3,1,1
1150366,4009,15,2,1,1
1150370,3806,14,2,1,1
1150375,3704,13,6,1,1
1150385,3902,8,4,1,1
1150392,3705,7,4,1,1
1150411,3805,12,1,1,1
1150421,4003,7,1,1,1
1150426,3803,10,1,1,1
1150446,3709,1,1,1,1
1150468,3701,13,6,1,1
1150474,4011,6,1,1,1
1150478,4013,15,2,1,1
1150485,3805,5,1,1,1
1150487,3705,9,2,1,1
1150508,3312,12,1,1,1
1150518,4016,2,1,1,1
1150523,4008,4,1,1,1
1150531,3209,13,3,1,1
1150533,3102,9,3,1,1
1150538,4018,1,3,1,1
1150548,3305,12,2,1,1
1150551,3101,6,3,1,1
1150562,4009,11,3,1,1
1150566,4001,2,1,1,1
1150570,4017,12,4,1,1
1150571,2901,12,4,1,1
1150596,4112,1,1,1,1
1150599,4104,2,1,1,1
1150608,3807,10,2,1,1
1150616,4006,1,3,1,1
1150618,4107,6,5,1,1
1150622,3310,12,4,1,1
1150630,3304,11,2,1,1
1150638,4018,11,2,1,1
1150640,4112,10,2,1,1
1150651,3104,5,1,1,1
1150674,4110,1,1,1,1
1150688,3103,4,1,1,1
1150707,3201,16,4,1,1
1150731,4017,4,4,1,1
1150733,4106,13,1,1,1
1150741,3310,13,7,1,1
1150745,3207,16,4,1,1
1150763,3903,15,4,1,1
1150768,3103,16,2,1,1
1150773,4014,4,6,1,1
1150783,3212,16,4,1,1
1150785,3806,16,2,1,1
1150810,4009,13,2,1,1
1150835,4018,3,3,1,1
1150837,4004,12,2,1,1
1150864,3708,1,5,1,1
1150890,2801,12,3,1,1
1150904,4114,7,1,1,1
1150915,4110,10,1,1,1
1150925,3313,15,3,1,1
1150931,3308,15,3,1,1
1150932,4014,11,4,1,1
1150933,4011,11,2,1,1
1150950,3107,14,2,1,1
1150953,3201,15,4,1,1
1150994,3704,9,1,1,1
1151014,3708,4,4,1,1
1151040,3801,13,2,1,1
1151058,3104,15,5,1,1
1151080,3804,2,2,1,1
1151085,3202,9,3,1,1
1151092,3303,12,2,1,1
1151171,4103,1,3,1,1
1151173,3303,14,3,1,1
1151181,3701,13,2,1,1
1151193,3707,3,3,1,1
1151221,4014,5,1,1,1
1151227,3805,16,1,1,1
1151239,2801,14,2,1,1
1151243,3311,12,2,1,1
1151263,4017,3,3,1,1
1151290,3305,16,1,1,1
1151297,4110,8,6,1,1
1151307,4105,13,3,1,1
1151327,3002,4,1,1,1
1151340,4014,5,6,1,1
1151368,4012,13,1,1,1
1151372,4105,12,1,1,1
1151387,4018,1,1,1,1
1151394,2801,11,2,1,1
1151395,4107,4,5,1,1
1151408,3903,14,4,1,1
1151416,3202,16,1,1,1
1151420,3202,9,3,1,1
1151431,3307,3,1,1,1
1151438,3106,13,1,1,1
1151457,3304,14,3,1,1
1151469,2802,13,2,1,1
1151471,4009,12,2,1,1
1151479,3208,15,5,1,1
1151482,4010,9,3,1,1
1151492,3107,13,1,1,1
1151528,3310,13,5,1,1
1151535,4105,13,1,1,1
1151545,3809,6,2,1,1
1151564,3201,10,3,1,1
1151573,4108,1,1,1,1
1151576,3003,4,3,1,1
1151577,3805,12,2,1,1
1151587,4112,12,3,1,1
1151591,3102,13,4,1,1
1151594,4106,13,1,1,1
1151600,3312,12,1,1,1
1151613,2902,8,4,1,1
1151624,4110,16,4,1,1
1151649,2903,12,2,1,1
1151679,4010,3,3,1,1
1151692,3305,15,4,1,1
1151694,3306,1,1,1,1
1151720,4016,3,3,1,1
1151729,4009,3,1,1,1
1151742,3208,12,2,1,1
1151746,4102,12,3,1,1
1151768,3101,14,1,1,1
1151788,4112,12,2,1,1
1151790,4002,11,2,1,1
1151797,3313,5,2,1,1
1151816,3701,1,1,1,1
1151818,4004,5,1,1,1
1151830,3311,12,2,1,1
1151839,3201,11,4,1,1
1151861,3104,16,3,1,1
1151881,3002,13,1,1,1
1151895,4114,1,1,1,1
1151897,3313,12,2,1,1
1151899,3701,1,3,1,1
1151904,2902,16,1,1,1
1151907,3901,16,1,1,1
1151910,3804,15,1,1,1
1151925,3103,15,2,1,1
1151957,3709,8,4,1,1
1151966,4015,7,7,1,1
1151972,4111,15,2,1,1
1151996,2801,7,2,1,1
1152013,3810,16,1,1,1
1152014,3704,4,5,1,1
1152019,3304,14,4,1,1
1152026,2801,11,4,1,1
1152052,4112,5,2,1,1
1152059,3807,16,2,1,1
1152064,3105,11,4,1,1
1152080,4016,13,5,1,1
1152084,3902,5,5,1,1
1152097,3303,12,3,1,1
1152103,3302,13,3,1,1
1152113,4008,9,6,1,1
1152114,3207,16,7,1,1
1152115,4111,11,2,1,1
1152127,4112,11,1,1,1
1152135,3801,10,1,1,1
1152137,3204,5,2,1,1
1152163,4002,11,4,1,1
1152192,4112,14,4,1,1
1152196,2903,4,1,1,1
1152207,3902,1,2,1,1
1152226,3710,2,1,1,1
1152264,3205,13,2,1,1
1152274,3309,13,4,1,1
1152278,4114,5,3,1,1
1152290,4007,3,2,1,1
1152303,4016,8,3,1,1
1152309,3302,14,2,1,1
1152330,3301,16,5,1,1
1152335,3313,6,1,1,1
1152344,4017,12,2,1,1
1152346,3201,12,2,1,1
1152350,3107,5,2,1,1
1152360,4007,10,5,1,1
1152370,3709,9,3,1,1
1152399,4111,14,4,1,1
1152401,4015,6,1,1,1
1152416,2901,12,2,1,1
1152418,3204,16,4,1,1
1152425,3902,10,5,1,1
1152426,3709,10,7,1,1
1152431,3202,3,2,1,1
1152434,4017,15,2,1,1
1152446,4102,3,4,1,1
1152461,3106,12,4,1,1
1152463,3807,3,1,1,1
1152471,3205,16,7,1,1
1152477,4105,5,2,1,1
1152480,3003,6,4,1,1
1152482,3203,14,4,1,1
1152486,2801,12,3,1,1
1152500,4007,1,3,1,1
1152501,4003,10,3,1,1
1152502,4110,13,4,1,1
1152506,4006,1,1,1,1
1152516,4105,5,3,1,1
1152542,3709,1,1,1,1
1152561,3710,5,3,1,1
1152564,3107,5,2,1,1
1152590,3702,1,1,1,1
1152597,4005,1,1,1,1
1152605,2901,14,2,1,1
1152609,4007,8,2,1,1
1152617,3301,13,1,1,1
1152628,3808,4,1,1,1
1152629,3002,14,5,1,1
1152649,3703,14,2,1,1
1152669,4004,15,2,1,1
1152681,3102,6,4,1,1
1152690,4110,3,1,1,1
1152697,4102,16,5,1,1
1152707,4018,15,2,1,1
1152708,3305,15,4,1,1
1152722,2802,6,4,1,1
1152734,3206,2,1,1,1
1152769,4101,12,2,1,1
1152818,3306,12,2,1,1
1152831,3309,11,4,1,1
1152834,4006,11,2,1,1
1152860,2901,11,5,1,1
1152862,4001,16,3,1,1
1152866,3704,16,1,1,1
1152897,4110,3,1,1,1
1152906,2901,13,3,1,1
1152909,2901,16,3,1,1
1152914,3206,14,2,1,1
1152925,4101,6,2,1,1
1152933,2802,10,1,1,1
1152938,4017,1,1,1,1
1152940,3201,5,1,1,1
1152973,4105,13,4,1,1
1152982,3210,9,1,1,1
1152991,4004,14,3,1,1
1152992,3701,6,3,1,1
1153000,4109,13,2,1,1
1153023,3708,9,2,1,1
1153047,4103,14,5,1,1
1153061,4101,1,2,1,1
1153067,4016,1,1,1,1
1153089,3211,13,4,1,1
1153097,4110,3,1,1,1
1153100,4101,10,2,1,1
1153102,3308,7,2,1,1
1153109,3702,13,2,1,1
1153111,3901,15,2,1,1
1153117,4005,12,1,1,1
1153143,3901,10,2,1,1
1153153,4102,11,1,1,1
1153163,4105,12,2,1,1
1153171,3211,12,3,1,1
1153172,4012,3,3,1,1
1153174,3212,14,5,1,1
1153187,3312,13,4,1,1
1153193,3003,5,2,1,1
1153194,3704,12,3,1,1
1153199,3804,16,2,1,1
1153202,3201,16,1,1,1
1153211,3306,8,2,1,1
1153214,4108,15,1,1,1
1153225,4105,11,2,1,1
1153234,4015,9,4,1,1
1153248,4003,11,1,1,1
1153254,3001,14,5,1,1
1153268,4001,7,3,1,1
1153282,3102,3,1,1,1
1153285,3205,15,3,1,1
1153287,3901,15,4,1,1
1153290,3103,15,2,1,1
1153316,4105,4,2,1,1
1153325,4102,8,2,1,1
1153373,3806,8,1,1,1
1153374,4010,2,3,1,1
1153386,4103,6,3,1,1
1153400,3307,8,2,1,1
1153438,3304,14,2,1,1
1153447,3003,7,3,1,1
1153466,3801,4,4,1,1
1153468,4012,12,2,1,1
1153470,3808,15,1,1,1
1153486,4005,12,1,1,1
1153490,3003,13,4,1,1
1153494,3106,12,3,1,1
1153507,4010,5,1,1,1
1153514,3308,12,3,1,1
1153536,3704,13,3,1,1
1153540,4015,12,2,1,1
1153557,4103,11,1,1,1
1153572,4111,7,3,1,1
1153599,3806,15,2,1,1
1153632,4103,6,2,1,1
1153650,3002,7,1,1,1
1153658,4109,10,2,1,1
1153666,4110,11,2,1,1
1153671,3107,7,3,1,1
1153674,4106,14,3,1,1
1153696,3210,13,4,1,1
1153700,4009,1,1,1,1
1153711,4112,6,3,1,1
1153776,3204,12,2,1,1
1153796,3209,12,2,1,1
1153813,4112,2,2,1,1
1153818,4106,12,2,1,1
1153822,4110,10,3,1,1
1153825,2801,7,1,1,1
1153828,3306,8,7,1,1
1153843,3709,4,3,1,1
1153845,3710,6,2,1,1
1153855,3303,15,2,1,1
1153872,4010,12,4,1,1
1153878,3210,11,2,1,1
1153893,2901,13,2,1,1
1153897,3807,15,1,1,1
1153907,4014,15,5,1,1
1153919,3311,16,4,1,1
1153921,3206,13,2,1,1
1153928,3803,1,1,1,1
1153938,4011,14,3,1,1
1153941,4003,13,2,1,1
1153948,4002,10,2,1,1
1153958,3707,3,2,1,1
1153959,4108,16,2,1,1
1153964,3301,13,4,1,1
1153983,4114,14,4,1,1
1153985,3303,16,2,1,1
1153996,4105,15,2,1,1
1154002,3310,12,2,1,1
1154033,4013,3,4,1,1
1154041,3107,13,5,1,1
1154044,3901,12,2,1,1
1154054,4009,4,2,1,1
1154080,3704,11,2,1,1
1154086,4016,14,2,1,1
1154137,3204,12,2,1,1
1154158,3709,8,2,1,1
1154161,3205,13,1,1,1
1154169,3801,3,1,1,1
1154179,4110,4,1,1,1
1154180,3706,11,4,1,1
1154197,4112,4,2,1,1
1154201,4110,13,3,1,1
1154209,3309,12,1,1,1
1154214,3808,12,1,1,1
1154224,3209,15,4,1,1
1154235,4014,6,2,1,1
1154261,4103,1,1,1,1
1154275,4109,3,2,1,1
1154280,4005,14,2,1,1
1154284,3303,10,2,1,1
1154293,3310,11,1,1,1
1154299,4107,12,3,1,1
1154302,4114,11,1,1,1
1154314,4004,16,5,1,1
1154317,4001,1,5,1,1
1154327,3707,8,1,1,1
1154329,3202,14,1,1,1
1154335,4008,4,1,1,1
1154347,4106,14,6,1,1
1154352,3310,6,1,1,1
1154356,3103,13,4,1,1
1154365,3702,16,7,1,1
1154376,4017,10,4,1,1
1154402,4107,8,1,1,1
1154416,4112,2,3,1,1
1154419,3810,16,3,1,1
1154452,3304,16,3,1,1
1154455,4011,8,3,1,1
1154457,4114,11,2,1,1
1154459,3201,12,1,1,1
1154462,4017,1,1,1,1
1154476,4014,4,5,1,1
1154517,3311,15,4,1,1
1154523,3104,14,2,1,1
1154529,3107,15,4,1,1
1154543,3709,14,4,1,1
1154565,3102,11,1,1,1
1154573,3802,12,2,1,1
1154582,3105,11,1,1,1
1154585,3211,16,4,1,1
1154586,4004,1,1,1,1
1154628,4017,11,2,1,1
1154630,3204,11,1,1,1
1154633,3210,12,2,1,1
1154637,3308,16,5,1,1
1154663,3206,16,2,1,1
1154665,3901,10,1,1,1
1154689,4009,14,1,1,1
1154693,2802,12,4,1,1
1154694,2802,12,3,1,1
1154698,2901,10,6,1,1
1154709,3710,9,2,1,1
1154714,4103,11,4,1,1
1154727,4107,8,5,1,1
1154740,3707,6,3,1,1
1154745,3102,15,2,1,1
1154756,4110,11,1,1,1
1154758,3207,10,2,1,1
1154761,3206,7,1,1,1
1154772,3210,7,2,1,1
1154775,4016,2,2,1,1
1154776,4112,12,7,1,1
1154792,3709,2,1,1,1
1154795,3106,13,1,1,1
1154801,3810,14,1,1,1
1154804,4108,3,3,1,1
1154807,3801,3,7,1,1
1154818,4011,4,2,1,1
1154821,4103,5,2,1,1
1154827,3107,12,2,1,1
1154839,2903,7,3,1,1
1154850,3106,3,2,1,1
1154873,3808,13,1,1,1
1154880,3705,2,1,1,1
1154939,4112,12,2,1,1
1154941,3202,13,2,1,1
1154942,3901,16,2,1,1
1154949,4105,8,4,1,1
1154953,3311,12,1,1,1
1154960,2801,14,3,1,1
1154973,3209,15,4,1,1
1154980,3313,10,2,1,1
1154989,3310,13,2,1,1
1154995,4001,16,5,1,1
1154996,4013,16,2,1,1
1154997,3701,1,1,1,1
1154999,4111,16,7,1,1
1155012,3802,6,1,1,1
1155020,3702,1,1,1,1
1155029,3211,15,5,1,1
1155053,3104,16,3,1,1
1155069,2801,15,4,1,1
1155071,3209,14,2,1,1
1155072,3209,13,5,1,1
1155074,4018,2,1,1,1
1155077,3803,12,1,1,1
1155101,3001,14,3,1,1
1155104,3901,15,4,1,1
1155125,3801,5,2,1,1
1155126,4103,3,1,1,1
1155139,4008,11,5,1,1
1155142,3902,11,2,1,1
1155150,4012,8,3,1,1
1155153,4112,14,2,1,1
1155160,4009,9,4,1,1
1155168,4010,13,2,1,1
1155179,4001,15,2,1,1
1155186,3801,7,3,1,1
1155198,4106,13,4,1,1
1155209,3810,16,2,1,1
1155213,3710,1,2,1,1
1155219,4113,8,4,1,1
1155247,4110,11,5,1,1
1155251,2902,2,1,1,1
1155266,4008,4,2,1,1
1155267,3306,12,2,1,1
1155305,4104,4,1,1,1
1155311,4001,8,7,1,1
1155312,3106,15,1,1,1
1155313,4013,1,1,1,1
1155317,3209,11,2,1,1
1155319,3003,1,7,1,1
1155331,4009,10,1,1,1
1155339,4001,12,1,1,1
1155346,2903,12,3,1,1
1155355,3103,15,2,1,1
1155365,4101,10,1,1,1
1155377,3201,1,2,1,1
1155389,4005,11,2,1,1
1155394,3710,3,2,1,1
1155411,3707,1,3,1,1
1155421,4112,6,1,1,1
1155451,3810,16,2,1,1
1155452,4012,7,2,1,1
1155463,3806,16,2,1,1
1155494,4018,9,1,1,1
1155503,4105,14,2,1,1
1155506,3001,8,1,1,1
1155514,2801,3,1,1,1
1155537,4001,5,2,1,1
1155549,3702,3,3,1,1
1155556,3211,15,7,1,1
1155559,3805,16,5,1,1
1155566,3903,11,3,1,1
1155588,2802,9,2,1,1
1155589,4101,12,2,1,1
1155591,3709,7,1,1,1
1155603,4102,11,2,1,1
1155619,4113,14,2,1,1
1155666,3106,16,3,1,1
1155674,3212,4,1,1,1
1155677,2802,12,3,1,1
1155678,4012,11,2,1,1
1155684,3204,11,1,1,1
1155689,4004,12,1,1,1
1155694,3309,13,5,1,1
1155702,3311,9,2,1,1
1155706,4009,13,3,1,1
1155724,3709,4,5,1,1
1155741,3212,13,1,1,1
1155759,3206,7,5,1,1
1155846,4005,16,5,1,1
1155907,3304,11,2,1,1
1155908,3810,5,2,1,1
1155924,3105,11,1,1,1
1155926,2802,1,1,1,1
1155929,4016,14,3,1,1
1155954,3707,10,2,1,1
1155966,3002,16,3,1,1
1155980,3805,13,2,1,1
1155982,3105,14,2,1,1
1156026,4112,16,4,1,1
1156054,4003,6,2,1,1
1156057,3802,12,1,1,1
1156078,3205,5,1,1,1
1156088,3705,3,3,1,1
1156094,3303,14,4,1,1
1156113,3204,16,3,1,1
1156134,3309,13,1,1,1
1156171,3003,16,7,1,1
1156172,3801,4,1,1,1
1156176,3808,1,1,1,1
1156181,4104,15,4,1,1
1156200,2903,5,1,1,1
1156214,4114,1,4,1,1
1156228,2902,15,1,1,1
1156231,4110,4,1,1,1
1156239,3706,10,2,1,1
1156252,3309,1,1,1,1
1156258,3105,10,2,1,1
1156265,4106,11,2,1,1
1156279,3208,15,2,1,1
1156345,4009,11,2,1,1
1156357,2902,3,1,1,1
1156358,4017,16,4,1,1
1156371,4108,10,2,1,1
1156373,3703,11,5,1,1
1156374,3808,14,2,1,1
1156391,4016,5,1,1,1
1156395,4106,3,3,1,1
1156402,3104,7,4,1,1
1156409,3307,3,6,1,1
1156423,3208,13,3,1,1
1156424,3810,15,1,1,1
1156432,4102,13,3,1,1
1156434,2902,1,1,1,1
1156440,4006,10,7,1,1
1156466,4111,4,1,1,1
1156470,3809,11,2,1,1
1156474,4005,1,1,1,1
1156481,3701,1,2,1,1
1156488,3202,16,4,1,1
1156496,3209,16,5,1,1
1156508,3107,12,3,1,1
1156509,3303,3,2,1,1
1156512,3202,2,1,1,1
1156521,4016,4,1,1,1
1156522,4005,16,4,1,1
1156539,4104,16,4,1,1
1156555,4016,12,6,1,1
1156556,3313,14,4,1,1
1156569,4017,4,2,1,1
1156573,3804,4,3,1,1
1156592,4105,15,3,1,1
1156593,4111,6,2,1,1
1156594,3308,6,2,1,1
1156603,4110,5,3,1,1
1156621,3304,15,2,1,1
1156623,4012,8,4,1,1
1156632,4106,14,3,1,1
1156640,3702,9,4,1,1
1156674,4008,11,2,1,1
1156694,3902,13,2,1,1
1156711,3801,1,1,1,1
1156736,4104,10,1,1,1
1156738,4103,1,1,1,1
1156744,3903,1,1,1,1
1156762,4105,11,2,1,1
1156784,4008,2,1,1,1
1156790,3308,12,3,1,1
1156817,4110,12,2,1,1
1156827,3309,4,1,1,1
1156831,4114,1,1,1,1
1156853,4111,9,1,1,1
1156876,3801,5,3,1,1
1156878,4005,12,2,1,1
1156886,2801,11,2,1,1
1156888,4105,16,4,1,1
1156918,4109,10,3,1,1
1156946,4010,14,2,1,1
1156962,3101,10,2,1,1
1156972,4103,4,2,1,1
1156985,3901,5,3,1,1
1157010,4108,11,2,1,1
1157035,4105,16,7,1,1
1157046,3805,15,2,1,1
1157066,3104,15,2,1,1
1157072,3806,13,1,1,1
1157079,4014,10,2,1,1
1157106,2801,10,2,1,1
1157121,3703,11,2,1,1
1157127,2902,12,2,1,1
1157131,3701,10,1,1,1
1157141,3802,14,3,1,1
1157146,4006,5,5,1,1
1157154,3703,12,2,1,1
1157172,4111,1,2,1,1
1157175,3707,10,2,1,1
1157198,3709,9,4,1,1
1157213,3312,13,3,1,1
1157214,4015,11,2,1,1
1157224,3306,13,2,1,1
1157246,3103,12,4,1,1
1157304,3003,7,1,1,1
1157305,3805,10,1,1,1
1157308,4011,2,1,1,1
1157310,3001,12,4,1,1
1157316,3202,10,2,1,1
1157319,4110,1,2,1,1
1157345,4114,13,3,1,1
1157350,3312,14,2,1,1
1157359,3206,2,1,1,1
1157363,4013,11,5,1,1
1157376,4103,10,1,1,1
1157387,3710,3,3,1,1
1157401,4110,16,2,1,1
1157429,4004,1,1,1,1
1157452,4103,3,3,1,1
1157453,3701,12,1,1,1
1157462,3305,6,1,1,1
1157488,3702,10,3,1,1
1157501,4114,8,3,1,1
1157507,4009,10,7,1,1
1157519,4112,11,1,1,1
1157520,3707,5,3,1,1
1157542,4103,4,4,1,1
1157588,3312,11,4,1,1
1157609,3802,1,1,1,1
1157629,3901,11,2,1,1
1157687,4010,15,7,1,1
1157713,3312,8,4,1,1
1157738,3310,9,1,1,1
1157744,3709,1,3,1,1
1157746,4012,13,3,1,1
1157770,3709,8,1,1,1
1157783,4015,2,1,1,1
1157816,3212,15,4,1,1
1157839,3709,12,2,1,1
1157844,4111,11,5,1,1
1157858,4101,12,6,1,1
1157863,4017,10,5,1,1
1157873,3901,8,4,1,1
1157899,4005,1,2,1,1
1157905,3208,15,3,1,1
1157916,3102,13,3,1,1
1157920,4104,7,4,1,1
1157939,4101,16,2,1,1
1157943,4111,12,3,1,1
1157944,3804,11,2,1,1
1157951,4014,11,7,1,1
1157959,3708,3,4,1,1
1157970,3705,1,1,1,1
1157971,3307,14,3,1,1
1157998,4007,12,2,1,1
1158004,3206,12,2,1,1
1158021,4018,1,1,1,1
1158025,3708,3,2,1,1
1158036,3707,3,3,1,1
1158041,3902,14,7,1,1
1158053,4009,2,2,1,1
1158054,4013,16,6,1,1
1158056,4001,11,4,1,1
1158087,3801,7,1,1,1
1158091,4112,12,3,1,1
1158095,4111,4,2,1,1
1158100,3206,13,1,1,1
1158105,4010,11,7,1,1
1158123,2802,14,2,1,1
1158132,2903,16,4,1,1
1158142,3901,14,2,1,1
1158148,3211,15,5,1,1
1158149,3102,12,1,1,1
1158155,3807,13,1,1,1
1158167,2802,12,2,1,1
1158177,4015,11,3,1,1
1158180,3305,5,1,1,1
1158207,4001,6,2,1,1
1158231,4106,11,2,1,1
1158234,4112,10,4,1,1
1158238,3210,16,4,1,1
1158239,3211,3,1,1,1
1158254,3105,16,3,1,1
1158262,2901,13,3,1,1
1158287,3802,8,2,1,1
1158337,4009,15,2,1,1
1158338,3705,1,1,1,1
1158341,3709,2,1,1,1
1158390,3312,12,2,1,1
1158423,4009,12,2,1,1
1158432,3202,16,3,1,1
1158445,4102,11,1,1,1
1158446,4017,3,1,1,1
1158458,4006,7,1,1,1
1158466,4114,11,1,1,1
1158469,4107,11,3,1,1
1158505,4008,1,1,1,1
1158521,3102,7,2,1,1
1158549,3104,10,2,1,1
1158553,3807,6,2,1,1
1158558,3702,12,6,1,1
1158564,3306,11,2,1,1
1158574,4110,16,2,1,1
1158579,4014,8,1,1,1
1158587,4016,5,2,1,1
1158596,3103,16,5,1,1
1158621,3212,12,3,1,1
1158623,3707,10,1,1,1
1158633,4104,3,5,1,1
1158637,3710,6,3,1,1
1158667,3804,7,1,1,1
1158678,4006,11,2,1,1
1158683,4102,12,2,1,1
1158686,4005,12,2,1,1
1158713,3903,16,5,1,1
1158729,4103,16,3,1,1
1158730,4113,12,7,1,1
1158745,3106,7,3,1,1
1158748,3107,1,4,1,1
1158794,3807,15,3,1,1
1158820,3705,12,3,1,1
1158826,4110,15,4,1,1
1158828,3304,8,1,1,1
1158834,3106,3,1,1,1
1158839,4009,13,6,1,1
1158849,3209,13,3,1,1
1158862,4101,7,4,1,1
1158868,4111,11,4,1,1
1158888,3810,11,1,1,1
1158889,4103,1,1,1,1
1158893,3212,15,1,1,1
1158919,3303,14,4,1,1
