variable_names,hhtotals,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hsize,hsize,hsize,hsize,hsize,hsize,hsize
variable_categories,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7
geo,,,,,,,,,,,,,,,,,,,,,,,,
5069,999.8646593,55.19757583,23.65610393,25.23317752,67.81416459,0,0,33.1185455,25.23317752,17.34780955,72.54538537,0,137.2054028,119.8575932,134.0512556,127.7429612,160.8615067,282.0629875,357.9282049,95.31783717,106.9894091,56.41259751,87.53678924,13.61683388
5070,2172.294793,193.2519255,168.20075,325.6652819,0,161.0432713,46.52361171,0,189.6731862,93.04722341,53.68109043,50.10235107,350.7164575,225.4605798,0,121.6771383,193.2519255,745.8212122,720.4777729,166.5426008,434.4589585,104.9942483,0,0
5071,3247.276188,114.6097478,70.9488915,54.57607038,109.1521408,120.0673548,382.0324927,32.74564223,60.03367742,54.57607038,425.693349,321.9988153,480.2694194,360.2020645,267.4227449,343.8292434,49.11846335,551.9938274,1358.42231,478.6821472,612.3681523,150.9358122,77.62413198,17.24980711
5072,1865.737303,121.5231194,57.18735029,0,207.3041448,164.4136321,0,321.6788454,21.44525636,264.4914951,207.3041448,114.3747006,200.155726,92.92944423,0,0,92.92944423,61.17171486,497.0201833,741.7070427,160.5757515,313.5050387,91.75757229,0
5073,1918.522037,274.0745767,46.91366627,0,128.3952972,66.66678892,133.3335778,130.8644375,204.9386474,74.07420991,185.1855248,71.60506958,133.3335778,328.3956639,51.85194693,29.62968396,59.25936793,599.2586315,527.705362,165.4669356,366.7105058,125.2182215,49.19287273,84.96950745
5074,2329.633902,516.5251637,421.6531949,84.33063897,0,390.0292052,0,105.4132987,0,200.2852676,0,84.33063897,179.2026078,147.5786182,0,200.2852676,0,548.9632362,807.2988768,442.8610981,456.7005074,0,73.81018302,0
5075,2110.37424,0,0,0,230.8221825,87.93226001,0,428.6697675,175.86452,0,0,0,153.881455,340.7375075,384.7036375,76.94072751,230.8221825,304.3532918,832.6646662,347.4221538,410.5898182,183.7604781,31.58383217,0
5076,1767.273474,0,0,0,80.59227568,0,86.3488668,0,0,0,0,86.3488668,587.1722943,149.6713691,0,690.7909344,86.3488668,470.2828572,391.0773234,400.9780151,143.5600301,198.0138346,0,163.3614136
5077,1842.39021,0,0,0,0,414.2652543,152.624041,0,0,0,65.4103033,152.624041,163.5257583,545.0858609,0,0,348.854951,318.1637712,647.4262785,392.1553458,295.9662988,0,88.78988963,99.88862583
5078,1238.41105,51.33310052,0,0,48.12478174,0,0,0,0,35.29150661,93.04124469,44.91646296,134.7493889,346.4984285,195.7074457,51.33310052,237.4155899,222.4085151,303.2843388,358.8864676,207.2442982,146.5874304,0,0
5079,1943.899312,102.6481485,0,0,0,0,0,0,0,0,109.0636578,57.73958353,44.90856497,0,109.0636578,186.0497692,1334.42593,434.0235271,507.6760044,223.5878776,370.8928322,249.8923338,115.7396072,42.0871299
5080,1453.610347,0,0,0,0,0,0,78.22118461,0,0,175.9976654,0,306.3663064,104.2949128,162.9608013,280.2925782,345.4768987,153.9730889,529.7718142,287.0684707,367.9695852,114.8273883,0,0
5081,1359.206882,77.66896469,0,25.8896549,0,0,25.8896549,93.849999,29.12586176,29.12586176,19.41724117,32.36206862,29.12586176,177.9913774,0,255.6603421,563.099994,151.303178,350.5190289,400.9534216,302.6063559,57.99955155,95.82534604,0
5082,1526.696901,0,0,0,0,30.88693152,0,0,0,0,26.47451274,57.36144426,52.94902547,26.47451274,39.7117691,35.29935031,1257.539355,315.3871112,396.3271663,58.61176403,633.5652588,72.56694594,50.23865488,0
5083,1616.024911,137.1877263,0,118.5860007,146.4885891,55.80517679,20.9269413,0,123.2364321,0,83.70776519,58.13039249,186.017256,162.765099,102.3094908,316.2293351,104.6347065,452.9766797,517.2503977,321.3685903,220.3670334,104.0622102,0,0
5084,858.7670069,13.83514165,30.63495652,14.82336606,12.84691725,54.35234221,41.50542496,100.7988892,46.44654698,28.65850771,53.3641178,92.89309395,71.15215707,49.41122019,44.47009817,132.4220701,71.15215707,175.1835692,301.3647413,210.710307,73.50359545,84.52913477,13.47565917,0
5085,1156.188677,95.71932403,42.82180285,95.71932403,0,70.53002823,37.7839437,0,0,42.82180285,62.97323949,357.6880003,32.74608454,90.68146487,73.04895781,35.26501412,118.3896902,264.0519595,364.0327985,276.8700158,151.2530642,43.58139138,56.39944766,0
5086,905.461194,0,26.63121159,0,0,53.26242318,0,33.28901448,0,19.97340869,0,26.63121159,272.9699188,23.30231014,96.53814201,133.1560579,219.7074956,177.7592528,285.155468,211.0891127,137.0227574,55.5497665,18.51658883,20.36824772
5087,2511.335195,297.0041623,283.8039774,174.9024512,52.80073997,115.5016187,23.10032374,49.50069372,198.0027749,201.3028211,33.00046248,138.6019424,518.107261,174.9024512,194.7027287,56.10078622,0,773.6483874,825.0234756,265.9416332,359.6256176,226.654801,60.44128026,0
5088,1201.867773,175.8830888,30.44130382,86.81408868,95.83373426,162.3536204,65.39243044,39.4609494,52.99041777,63.13751904,48.48059498,139.8045064,93.57882287,45.09822789,52.99041777,49.60805068,0,220.949429,388.4825125,189.3852249,82.55253392,225.8054604,94.69261243,0
5089,1510.455445,278.6277034,68.43487452,498.5969429,58.65846387,283.5159087,14.66461597,14.66461597,0,0,68.43487452,19.55282129,48.88205323,48.88205323,0,63.54666919,43.9938479,426.1012441,540.7077856,143.9928342,161.6246098,85.22024882,132.2383171,20.57040489
5090,1723.62456,271.3112733,0,0,0,159.5948667,0,0,143.63538,0,63.83794666,324.5095622,132.9957222,441.5457977,122.3560644,63.83794666,0,380.2839287,390.1614333,274.1007538,362.9982956,155.5706981,79.02003713,81.48941329
5091,906.476285,31.99328065,19.80536421,15.23489555,30.46979109,33.5167702,106.6442688,9.140937328,16.7583851,15.23489555,118.8321853,89.88588372,134.0670808,100.5503106,74.65098818,95.97984194,13.71140599,118.2360372,325.1491022,59.11801859,113.3095356,290.6635914,0,0
5092,1448.534892,0,0,0,63.74970186,0,134.5827039,74.37465217,67.29135196,155.8326045,74.37465217,0,463.9561635,354.1650103,0,60.20805175,0,49.58310144,481.664414,233.7489068,538.3308157,106.2495031,38.95815113,0
5093,667.9298942,76.09327909,0,0,121.1855926,47.91058313,56.36539192,81.72981828,95.82116626,0,64.8202007,67.6384703,0,0,0,0,56.36539192,124.9060658,191.5932026,151.3692153,114.320806,57.16040299,5.292629907,23.28757159
5094,1432.293436,186.4965411,193.9564028,0,130.5475788,41.02923905,74.59861645,0,41.02923905,41.02923905,279.7448117,261.0951576,26.10951576,0,93.24827056,63.40882398,0,195.3127412,458.0548812,272.0427467,392.9506342,72.07970213,13.95091009,27.90182018
5095,1293.225965,189.2525803,32.75525428,93.41313259,103.1183931,174.6946895,70.36313883,42.46051481,57.0184056,67.9368237,52.16577534,150.4315382,100.692078,48.52630264,57.0184056,53.37893291,0,294.3763971,357.3120407,322.7989458,241.5916639,20.30182049,56.84509738,0
5096,1127.766128,189.4294669,0,105.7280745,0,162.9974482,26.43201863,74.89071946,0,127.7547567,101.3227381,22.0266822,167.4027847,48.45870083,101.3227381,0,0,469.9025535,270.1939683,199.7085852,62.6536738,125.3073476,0,0
5097,1766.258383,162.4145639,54.13818798,108.276376,84.59091872,47.37091448,0,233.4709357,50.75455123,206.4018417,81.20728197,257.1563929,175.9491109,43.98727773,47.37091448,128.5781965,84.59091872,441.5645957,495.344899,585.922252,121.7133181,70.76355701,0,50.94976104
5098,1792.65075,173.7557464,127.138351,0,0,33.90356027,0,67.80712055,42.37945034,38.14150531,72.04506558,169.5178014,440.7462836,266.9905372,67.80712055,207.6593067,84.75890069,590.7982696,584.0462894,0,367.9829222,40.51188135,209.311387,0
5099,2140.826971,98.42882625,275.6007135,103.3502676,280.5221548,44.29297181,123.0360328,0,63.97873706,49.21441313,324.8151266,34.45008919,236.229183,49.21441313,19.68576525,73.82161969,364.1866571,715.5221512,658.1273262,602.6456621,145.4002232,19.13160832,0,0
5100,1982.472771,160.6634952,14.34495493,77.46275661,212.3053329,183.6154231,17.21394591,48.77284676,14.34495493,0,278.2921256,195.091387,134.8425763,123.3666124,206.567351,154.9255132,160.6634952,802.2352092,465.0244772,168.605366,470.46336,35.35273803,40.79162081,0
5101,2006.834956,0,0,41.03194147,0,0,0,0,0,0,18.65088249,145.4768834,235.0011194,231.2709429,179.0484719,358.0969438,798.2577705,536.7463477,536.7463477,187.8612217,339.9393536,214.6985391,65.60233139,125.2408145
5102,1837.314755,0,0,42.72825011,37.98066676,28.48550007,33.23308342,56.97100014,52.2234168,0,37.98066676,166.1654171,232.6315839,322.8356675,318.0880841,303.8453341,204.1460838,402.3871157,656.7261416,398.5910108,258.1351308,75.9220973,45.55325838,0
5103,3062.529621,252.8694183,123.6250489,0,0,348.3978652,0,61.81252447,129.2443693,202.2955346,280.9660203,354.0171856,724.8923324,191.0568938,0,73.05116528,320.3012632,1015.987829,895.8172258,600.8530173,313.1718757,196.6428057,40.05686782,0
5104,1404.885978,94.50720681,25.44424799,39.98381826,50.88849597,0,36.3489257,112.6816697,183.5620748,14.53957028,59.9757274,70.88040511,347.1322404,154.4829342,74.51529767,101.7769919,38.16637198,379.3681648,445.4516516,88.1113157,403.8435303,68.53102332,0,19.58029238
5105,1760.167837,31.84863396,57.32754112,27.60214943,110.4085977,125.2712936,29.72539169,50.95781433,33.97187622,114.6550822,84.92969055,29.72539169,165.6128966,167.7361388,235.6798913,210.2009841,284.5144634,477.3336506,393.2578372,363.424484,298.3335317,227.8183333,0,0
5106,2257.562439,217.8046457,55.31546558,82.97319836,79.51598177,89.88763156,501.2964068,228.1762955,0,221.2618623,48.40103238,0,197.0613461,307.6922773,31.11494939,58.77268217,138.2886639,376.2604065,682.6438803,666.5184343,333.2592172,198.8805006,0,0
5107,1663.734189,261.6555253,0,157.9806945,0,78.99034727,44.43207034,78.99034727,0,315.9613891,44.43207034,202.4127649,390.0148397,59.24276045,0,0,29.62138023,131.347436,529.3699694,282.5959987,421.9038854,266.6750973,31.84180267,0
5108,1685.051101,81.29632504,0,0,0,0,36.95287502,0,169.9832251,33.25758752,33.25758752,36.95287502,133.0303501,133.0303501,92.38218755,262.3654126,672.5423254,173.8544787,732.1948236,351.0523127,224.0048091,203.9446769,0,0
5109,1991.60859,117.6477648,75.63070596,176.4716472,21.00852943,105.0426472,0,16.80682355,21.00852943,63.0255883,281.5142944,75.63070596,71.42900008,75.63070596,163.8665296,109.2443531,617.6507654,180.1699703,647.6380013,637.899084,311.645354,214.2561809,0,0
5110,1631.251277,0,0,0,0,43.89016888,0,95.0953659,69.49276739,0,98.75287997,179.2181896,190.1907318,446.2167169,175.5606755,281.6285836,51.20519702,331.6877596,576.3754511,214.7814181,258.2814521,239.2501872,10.87500851,0
