variable_names,hhtotals,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hinc,hsize,hsize,hsize,hsize,hsize,hsize,hsize
variable_categories,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7
geo,,,,,,,,,,,,,,,,,,,,,,,,
5102,1837,68.55652069,34.27826035,89.1234769,34.27826035,0,41.13391242,51.41739052,44.56173845,51.41739052,150.8243455,133.6852154,202.241736,198.81391,215.9530402,198.81391,322.2156473,402.39,656.73,398.59,258.14,75.92,45.55,0
5103,3063,201.632385,45.65261547,357.6121545,0,114.1315387,0,121.7403079,0,369.0253084,0,684.7892321,479.3524625,98.91400019,98.91400019,228.2630774,262.502539,1015.99,895.82,600.85,313.17,196.64,40.06,0
5104,1405,0,0,29.31935954,0,87.95807863,65.96855897,0,53.75215916,207.6787968,193.019117,156.3699176,295.6368754,100.1744784,0,215.0086367,0,379.37,445.45,88.11,403.84,68.53,0,19.58
5105,1760,31.84863396,57.32754112,27.60214943,110.4085977,125.2712936,29.72539169,50.95781433,33.97187622,114.6550822,84.92969055,29.72539169,165.6128966,167.7361388,235.6798913,210.2009841,284.5144634,477.33,393.26,363.42,298.33,227.82,0,0
5106,2258,0,115.8415094,242.4589731,158.9453268,301.7267221,32.32786309,80.81965771,0,185.8852127,0,417.5682315,132.0054409,404.0982886,21.55190872,102.3715664,61.96173758,376.26,682.64,666.52,333.26,198.88,0,0
5107,1664,375.3205074,78.42518065,117.637771,22.40719447,173.6557571,61.61978479,296.8953267,0,44.81438894,128.8413682,95.2305765,0,168.0539585,0,0,100.8323751,131.35,529.37,282.6,421.9,266.68,31.84,0
5108,1685,89.2085877,0,0,19.8241306,0,17.34611427,0,22.30214692,59.4723918,42.12627752,104.0766856,190.807257,195.7632897,56.99437547,225.4994856,661.6303587,173.85,732.19,351.05,224,203.94,0,0
5109,1992,76.6003304,62.6729976,34.818332,48.7456648,27.8546656,62.6729976,69.636664,76.6003304,27.8546656,132.3096616,76.6003304,62.6729976,76.6003304,194.9826592,564.0569784,396.9289848,180.17,647.64,637.9,311.65,214.26,0,0
5110,1631,0,51.51319821,25.7565991,0,0,0,0,0,68.68426428,47.22043169,223.2238589,356.2996209,145.9540616,510.8392156,158.8323611,42.92766517,331.69,576.38,214.78,258.28,239.25,10.88,0
5111,707,12.49220074,12.49220074,11.10417844,11.10417844,54.13286989,24.98440149,72.17715985,11.10417844,11.10417844,29.1484684,31.92451301,52.74484758,76.34122677,101.3256283,68.01309294,126.3100297,178.06,208.7,80.42,109.13,99.56,30.63,0
5112,1278,0,21.06592747,28.0879033,28.0879033,0,91.28568572,0,56.17580659,0,38.62086703,344.0768154,94.79667363,0,94.79667363,291.4119967,189.5933473,329.61,373.14,296.96,119.72,155.47,0,3.11
5113,662,0,0,0,0,13.3898134,0,0,0,0,11.47698291,24.86679631,22.95396583,11.47698291,17.21547437,15.30264389,545.1566884,151.02,216.17,99.2,115.49,79.95,0,0
